id,depth_pos,depth_m,depth_cm,def1,season,year,site,depth,core,mag.vec,duration
3058,507,-0.56,56,0,winter,1,TOOL,507,3,0.1,1
3059,507,-0.56,56,0,winter,1,TOOL,507,4,0.1,1
3195,501,-0.02,2,0,winter,2,TOOL,501,1,0.1,1
3196,501,-0.02,2,0,winter,2,TOOL,501,2,0.1,1
3197,501,-0.02,2,0,winter,2,TOOL,501,3,0.1,1
3198,501,-0.02,2,0,winter,2,TOOL,501,4,0.1,1
3200,502,-0.06,6,0,winter,2,TOOL,502,1,0.1,1
3201,502,-0.06,6,0,winter,2,TOOL,502,2,0.1,1
3202,502,-0.06,6,0,winter,2,TOOL,502,3,0.1,1
3203,502,-0.06,6,12,winter,2,TOOL,502,4,0.1,1
3205,503,-0.16,16,0,winter,2,TOOL,503,1,0.1,1
3206,503,-0.16,16,0,winter,2,TOOL,503,2,0.1,1
3207,503,-0.16,16,0,winter,2,TOOL,503,3,0.1,1
3208,503,-0.16,16,0,winter,2,TOOL,503,4,0.1,1
3209,504,-0.26,26,0,winter,2,TOOL,504,2,0.1,1
3210,504,-0.26,26,0,winter,2,TOOL,504,3,0.1,1
3211,504,-0.26,26,0,winter,2,TOOL,504,4,0.1,1
3212,505,-0.36,36,0,winter,2,TOOL,505,2,0.1,1
3213,505,-0.36,36,0,winter,2,TOOL,505,3,0.1,1
3214,505,-0.36,36,0,winter,2,TOOL,505,4,0.1,1
3215,506,-0.46,46,0,winter,2,TOOL,506,2,0.1,1
3216,506,-0.46,46,0,winter,2,TOOL,506,3,0.1,1
3217,506,-0.46,46,0,winter,2,TOOL,506,4,0.1,1
3218,507,-0.56,56,0,winter,2,TOOL,507,2,0.1,1
3219,507,-0.56,56,0,winter,2,TOOL,507,3,0.1,1
4644,501,-0.02,2,0,winter,1,TOOL,501,1,0.5,24
4646,501,-0.02,2,0,winter,1,TOOL,501,3,0.5,24
4647,501,-0.02,2,0,winter,1,TOOL,501,4,0.5,24
4648,501,-0.02,2,0,winter,1,TOOL,501,5,0.5,24
4649,502,-0.06,6,0,winter,1,TOOL,502,1,0.5,24
4651,502,-0.06,6,0,winter,1,TOOL,502,3,0.5,24
4652,502,-0.06,6,0,winter,1,TOOL,502,4,0.5,24
4653,502,-0.06,6,0,winter,1,TOOL,502,5,0.5,24
4654,503,-0.16,16,0,winter,1,TOOL,503,1,0.5,24
4656,503,-0.16,16,0,winter,1,TOOL,503,3,0.5,24
4657,503,-0.16,16,0,winter,1,TOOL,503,4,0.5,24
4659,504,-0.26,26,0,winter,1,TOOL,504,3,0.5,24
4660,504,-0.26,26,0,winter,1,TOOL,504,4,0.5,24
4662,505,-0.36,36,0,winter,1,TOOL,505,3,0.5,24
4663,505,-0.36,36,0,winter,1,TOOL,505,4,0.5,24
4665,506,-0.46,46,0,winter,1,TOOL,506,3,0.5,24
4666,506,-0.46,46,0,winter,1,TOOL,506,4,0.5,24
4668,507,-0.56,56,0,winter,1,TOOL,507,3,0.5,24
4669,507,-0.56,56,0,winter,1,TOOL,507,4,0.5,24
4805,501,-0.02,2,0,winter,2,TOOL,501,1,0.5,24
4806,501,-0.02,2,0,winter,2,TOOL,501,2,0.5,24
4807,501,-0.02,2,0,winter,2,TOOL,501,3,0.5,24
4808,501,-0.02,2,0,winter,2,TOOL,501,4,0.5,24
4810,502,-0.06,6,0,winter,2,TOOL,502,1,0.5,24
4811,502,-0.06,6,0,winter,2,TOOL,502,2,0.5,24
4812,502,-0.06,6,0,winter,2,TOOL,502,3,0.5,24
4813,502,-0.06,6,3,winter,2,TOOL,502,4,0.5,24
4815,503,-0.16,16,0,winter,2,TOOL,503,1,0.5,24
4816,503,-0.16,16,0,winter,2,TOOL,503,2,0.5,24
4817,503,-0.16,16,0,winter,2,TOOL,503,3,0.5,24
4818,503,-0.16,16,0,winter,2,TOOL,503,4,0.5,24
4819,504,-0.26,26,0,winter,2,TOOL,504,2,0.5,24
4820,504,-0.26,26,0,winter,2,TOOL,504,3,0.5,24
4821,504,-0.26,26,0,winter,2,TOOL,504,4,0.5,24
4822,505,-0.36,36,0,winter,2,TOOL,505,2,0.5,24
4823,505,-0.36,36,0,winter,2,TOOL,505,3,0.5,24
4824,505,-0.36,36,0,winter,2,TOOL,505,4,0.5,24
4825,506,-0.46,46,0,winter,2,TOOL,506,2,0.5,24
4826,506,-0.46,46,0,winter,2,TOOL,506,3,0.5,24
4827,506,-0.46,46,0,winter,2,TOOL,506,4,0.5,24
4828,507,-0.56,56,0,winter,2,TOOL,507,2,0.5,24
4829,507,-0.56,56,0,winter,2,TOOL,507,3,0.5,24
6254,501,-0.02,2,0,winter,1,TOOL,501,1,1,24
6256,501,-0.02,2,0,winter,1,TOOL,501,3,1,24
6257,501,-0.02,2,0,winter,1,TOOL,501,4,1,24
6258,501,-0.02,2,0,winter,1,TOOL,501,5,1,24
6259,502,-0.06,6,0,winter,1,TOOL,502,1,1,24
6261,502,-0.06,6,0,winter,1,TOOL,502,3,1,24
6262,502,-0.06,6,0,winter,1,TOOL,502,4,1,24
6263,502,-0.06,6,0,winter,1,TOOL,502,5,1,24
6264,503,-0.16,16,0,winter,1,TOOL,503,1,1,24
6266,503,-0.16,16,0,winter,1,TOOL,503,3,1,24
6267,503,-0.16,16,0,winter,1,TOOL,503,4,1,24
6269,504,-0.26,26,0,winter,1,TOOL,504,3,1,24
6270,504,-0.26,26,0,winter,1,TOOL,504,4,1,24
6272,505,-0.36,36,0,winter,1,TOOL,505,3,1,24
6273,505,-0.36,36,0,winter,1,TOOL,505,4,1,24
6275,506,-0.46,46,0,winter,1,TOOL,506,3,1,24
6276,506,-0.46,46,0,winter,1,TOOL,506,4,1,24
6278,507,-0.56,56,0,winter,1,TOOL,507,3,1,24
6279,507,-0.56,56,0,winter,1,TOOL,507,4,1,24
6415,501,-0.02,2,0,winter,2,TOOL,501,1,1,24
6416,501,-0.02,2,0,winter,2,TOOL,501,2,1,24
6417,501,-0.02,2,0,winter,2,TOOL,501,3,1,24
6418,501,-0.02,2,0,winter,2,TOOL,501,4,1,24
6420,502,-0.06,6,0,winter,2,TOOL,502,1,1,24
6421,502,-0.06,6,0,winter,2,TOOL,502,2,1,24
6422,502,-0.06,6,0,winter,2,TOOL,502,3,1,24
6423,502,-0.06,6,0,winter,2,TOOL,502,4,1,24
6425,503,-0.16,16,0,winter,2,TOOL,503,1,1,24
6426,503,-0.16,16,0,winter,2,TOOL,503,2,1,24
6427,503,-0.16,16,0,winter,2,TOOL,503,3,1,24
6428,503,-0.16,16,0,winter,2,TOOL,503,4,1,24
6429,504,-0.26,26,0,winter,2,TOOL,504,2,1,24
6430,504,-0.26,26,0,winter,2,TOOL,504,3,1,24
6431,504,-0.26,26,0,winter,2,TOOL,504,4,1,24
6432,505,-0.36,36,0,winter,2,TOOL,505,2,1,24
6433,505,-0.36,36,0,winter,2,TOOL,505,3,1,24
6434,505,-0.36,36,0,winter,2,TOOL,505,4,1,24
6435,506,-0.46,46,0,winter,2,TOOL,506,2,1,24
6436,506,-0.46,46,0,winter,2,TOOL,506,3,1,24
6437,506,-0.46,46,0,winter,2,TOOL,506,4,1,24
6438,507,-0.56,56,0,winter,2,TOOL,507,2,1,24
6439,507,-0.56,56,0,winter,2,TOOL,507,3,1,24
7864,501,-0.02,2,0,winter,1,TOOL,501,1,1.5,24
7866,501,-0.02,2,0,winter,1,TOOL,501,3,1.5,24
7867,501,-0.02,2,0,winter,1,TOOL,501,4,1.5,24
7868,501,-0.02,2,0,winter,1,TOOL,501,5,1.5,24
7869,502,-0.06,6,0,winter,1,TOOL,502,1,1.5,24
7871,502,-0.06,6,0,winter,1,TOOL,502,3,1.5,24
7872,502,-0.06,6,0,winter,1,TOOL,502,4,1.5,24
7873,502,-0.06,6,0,winter,1,TOOL,502,5,1.5,24
7874,503,-0.16,16,0,winter,1,TOOL,503,1,1.5,24
7876,503,-0.16,16,0,winter,1,TOOL,503,3,1.5,24
7877,503,-0.16,16,0,winter,1,TOOL,503,4,1.5,24
7879,504,-0.26,26,0,winter,1,TOOL,504,3,1.5,24
7880,504,-0.26,26,0,winter,1,TOOL,504,4,1.5,24
7882,505,-0.36,36,0,winter,1,TOOL,505,3,1.5,24
7883,505,-0.36,36,0,winter,1,TOOL,505,4,1.5,24
7885,506,-0.46,46,0,winter,1,TOOL,506,3,1.5,24
7886,506,-0.46,46,0,winter,1,TOOL,506,4,1.5,24
7888,507,-0.56,56,0,winter,1,TOOL,507,3,1.5,24
7889,507,-0.56,56,0,winter,1,TOOL,507,4,1.5,24
8025,501,-0.02,2,0,winter,2,TOOL,501,1,1.5,24
8026,501,-0.02,2,0,winter,2,TOOL,501,2,1.5,24
8027,501,-0.02,2,0,winter,2,TOOL,501,3,1.5,24
8028,501,-0.02,2,0,winter,2,TOOL,501,4,1.5,24
8030,502,-0.06,6,0,winter,2,TOOL,502,1,1.5,24
8031,502,-0.06,6,0,winter,2,TOOL,502,2,1.5,24
8032,502,-0.06,6,0,winter,2,TOOL,502,3,1.5,24
8033,502,-0.06,6,0,winter,2,TOOL,502,4,1.5,24
8035,503,-0.16,16,0,winter,2,TOOL,503,1,1.5,24
8036,503,-0.16,16,0,winter,2,TOOL,503,2,1.5,24
8037,503,-0.16,16,0,winter,2,TOOL,503,3,1.5,24
8038,503,-0.16,16,0,winter,2,TOOL,503,4,1.5,24
8039,504,-0.26,26,0,winter,2,TOOL,504,2,1.5,24
8040,504,-0.26,26,0,winter,2,TOOL,504,3,1.5,24
8041,504,-0.26,26,0,winter,2,TOOL,504,4,1.5,24
8042,505,-0.36,36,0,winter,2,TOOL,505,2,1.5,24
8043,505,-0.36,36,0,winter,2,TOOL,505,3,1.5,24
8044,505,-0.36,36,0,winter,2,TOOL,505,4,1.5,24
8045,506,-0.46,46,0,winter,2,TOOL,506,2,1.5,24
8046,506,-0.46,46,0,winter,2,TOOL,506,3,1.5,24
8047,506,-0.46,46,0,winter,2,TOOL,506,4,1.5,24
8048,507,-0.56,56,0,winter,2,TOOL,507,2,1.5,24
8049,507,-0.56,56,0,winter,2,TOOL,507,3,1.5,24
9474,501,-0.02,2,0,winter,1,TOOL,501,1,2,24
9476,501,-0.02,2,0,winter,1,TOOL,501,3,2,24
9477,501,-0.02,2,0,winter,1,TOOL,501,4,2,24
9478,501,-0.02,2,0,winter,1,TOOL,501,5,2,24
9479,502,-0.06,6,0,winter,1,TOOL,502,1,2,24
9481,502,-0.06,6,0,winter,1,TOOL,502,3,2,24
9482,502,-0.06,6,0,winter,1,TOOL,502,4,2,24
9483,502,-0.06,6,0,winter,1,TOOL,502,5,2,24
9484,503,-0.16,16,0,winter,1,TOOL,503,1,2,24
9486,503,-0.16,16,0,winter,1,TOOL,503,3,2,24
9487,503,-0.16,16,0,winter,1,TOOL,503,4,2,24
9489,504,-0.26,26,0,winter,1,TOOL,504,3,2,24
9490,504,-0.26,26,0,winter,1,TOOL,504,4,2,24
9492,505,-0.36,36,0,winter,1,TOOL,505,3,2,24
9493,505,-0.36,36,0,winter,1,TOOL,505,4,2,24
9495,506,-0.46,46,0,winter,1,TOOL,506,3,2,24
9496,506,-0.46,46,0,winter,1,TOOL,506,4,2,24
9498,507,-0.56,56,0,winter,1,TOOL,507,3,2,24
9499,507,-0.56,56,0,winter,1,TOOL,507,4,2,24
9635,501,-0.02,2,0,winter,2,TOOL,501,1,2,24
9636,501,-0.02,2,0,winter,2,TOOL,501,2,2,24
9637,501,-0.02,2,0,winter,2,TOOL,501,3,2,24
9638,501,-0.02,2,0,winter,2,TOOL,501,4,2,24
9640,502,-0.06,6,0,winter,2,TOOL,502,1,2,24
9641,502,-0.06,6,0,winter,2,TOOL,502,2,2,24
9642,502,-0.06,6,0,winter,2,TOOL,502,3,2,24
9643,502,-0.06,6,0,winter,2,TOOL,502,4,2,24
9645,503,-0.16,16,0,winter,2,TOOL,503,1,2,24
9646,503,-0.16,16,0,winter,2,TOOL,503,2,2,24
9647,503,-0.16,16,0,winter,2,TOOL,503,3,2,24
9648,503,-0.16,16,0,winter,2,TOOL,503,4,2,24
9649,504,-0.26,26,0,winter,2,TOOL,504,2,2,24
9650,504,-0.26,26,0,winter,2,TOOL,504,3,2,24
9651,504,-0.26,26,0,winter,2,TOOL,504,4,2,24
9652,505,-0.36,36,0,winter,2,TOOL,505,2,2,24
9653,505,-0.36,36,0,winter,2,TOOL,505,3,2,24
9654,505,-0.36,36,0,winter,2,TOOL,505,4,2,24
9655,506,-0.46,46,0,winter,2,TOOL,506,2,2,24
9656,506,-0.46,46,0,winter,2,TOOL,506,3,2,24
9657,506,-0.46,46,0,winter,2,TOOL,506,4,2,24
9658,507,-0.56,56,0,winter,2,TOOL,507,2,2,24
9659,507,-0.56,56,0,winter,2,TOOL,507,3,2,24
252,501,-0.03,3,6,activelayer,2,HEAL,501,1,0.1,24
253,501,-0.02,2,5,activelayer,2,HEAL,501,2,0.1,24
255,501,-0.02,2,5,activelayer,2,HEAL,501,4,0.1,24
256,501,-0.02,2,6,activelayer,2,HEAL,501,5,0.1,24
257,502,-0.07,7,6,activelayer,2,HEAL,502,1,0.1,24
258,502,-0.06,6,5,activelayer,2,HEAL,502,2,0.1,24
259,502,-0.06,6,6,activelayer,2,HEAL,502,3,0.1,24
260,502,-0.06,6,5,activelayer,2,HEAL,502,4,0.1,24
261,502,-0.06,6,6,activelayer,2,HEAL,502,5,0.1,24
262,503,-0.17,17,6,activelayer,2,HEAL,503,1,0.1,24
263,503,-0.16,16,5,activelayer,2,HEAL,503,2,0.1,24
264,503,-0.16,16,6,activelayer,2,HEAL,503,3,0.1,24
265,503,-0.16,16,5,activelayer,2,HEAL,503,4,0.1,24
266,503,-0.16,16,4,activelayer,2,HEAL,503,5,0.1,24
267,504,-0.27,27,5,activelayer,2,HEAL,504,1,0.1,24
268,504,-0.26,26,4,activelayer,2,HEAL,504,2,0.1,24
269,504,-0.26,26,4,activelayer,2,HEAL,504,3,0.1,24
270,504,-0.26,26,5,activelayer,2,HEAL,504,4,0.1,24
271,504,-0.26,26,6,activelayer,2,HEAL,504,5,0.1,24
272,505,-0.37,37,5,activelayer,2,HEAL,505,1,0.1,24
274,505,-0.36,36,3,activelayer,2,HEAL,505,3,0.1,24
275,505,-0.36,36,5,activelayer,2,HEAL,505,4,0.1,24
276,505,-0.36,36,5,activelayer,2,HEAL,505,5,0.1,24
277,506,-0.47,47,0,activelayer,2,HEAL,506,1,0.1,24
278,506,-0.46,46,0,activelayer,2,HEAL,506,2,0.1,24
279,506,-0.46,46,0,activelayer,2,HEAL,506,3,0.1,24
281,506,-0.46,46,0,activelayer,2,HEAL,506,5,0.1,24
283,507,-0.66,66,0,activelayer,2,HEAL,507,2,0.1,24
284,507,-0.66,66,0,activelayer,2,HEAL,507,3,0.1,24
285,507,-0.66,66,0,activelayer,2,HEAL,507,4,0.1,24
286,507,-0.66,66,0,activelayer,2,HEAL,507,5,0.1,24
288,508,-0.96,96,0,activelayer,2,HEAL,508,2,0.1,24
289,508,-0.96,96,0,activelayer,2,HEAL,508,3,0.1,24
290,508,-0.96,96,0,activelayer,2,HEAL,508,4,0.1,24
291,508,-0.96,96,0,activelayer,2,HEAL,508,5,0.1,24
292,509,-1.57,157,0,activelayer,2,HEAL,509,1,0.1,24
293,509,-1.36,136,0,activelayer,2,HEAL,509,2,0.1,24
294,509,-1.26,126,0,activelayer,2,HEAL,509,3,0.1,24
295,509,-1.66,166,0,activelayer,2,HEAL,509,4,0.1,24
296,509,-1.26,126,0,activelayer,2,HEAL,509,5,0.1,24
1862,501,-0.03,3,26,activelayer,2,HEAL,501,1,0.1,1
1863,501,-0.02,2,21,activelayer,2,HEAL,501,2,0.1,1
1865,501,-0.02,2,21,activelayer,2,HEAL,501,4,0.1,1
1866,501,-0.02,2,24,activelayer,2,HEAL,501,5,0.1,1
1867,502,-0.07,7,24,activelayer,2,HEAL,502,1,0.1,1
1868,502,-0.06,6,22,activelayer,2,HEAL,502,2,0.1,1
1869,502,-0.06,6,19,activelayer,2,HEAL,502,3,0.1,1
1870,502,-0.06,6,21,activelayer,2,HEAL,502,4,0.1,1
1871,502,-0.06,6,27,activelayer,2,HEAL,502,5,0.1,1
1872,503,-0.17,17,25,activelayer,2,HEAL,503,1,0.1,1
1873,503,-0.16,16,16,activelayer,2,HEAL,503,2,0.1,1
1874,503,-0.16,16,18,activelayer,2,HEAL,503,3,0.1,1
1875,503,-0.16,16,20,activelayer,2,HEAL,503,4,0.1,1
1876,503,-0.16,16,22,activelayer,2,HEAL,503,5,0.1,1
1877,504,-0.27,27,22,activelayer,2,HEAL,504,1,0.1,1
1878,504,-0.26,26,18,activelayer,2,HEAL,504,2,0.1,1
1879,504,-0.26,26,15,activelayer,2,HEAL,504,3,0.1,1
1880,504,-0.26,26,24,activelayer,2,HEAL,504,4,0.1,1
1881,504,-0.26,26,19,activelayer,2,HEAL,504,5,0.1,1
1882,505,-0.37,37,19,activelayer,2,HEAL,505,1,0.1,1
1884,505,-0.36,36,11,activelayer,2,HEAL,505,3,0.1,1
1885,505,-0.36,36,18,activelayer,2,HEAL,505,4,0.1,1
1886,505,-0.36,36,13,activelayer,2,HEAL,505,5,0.1,1
1887,506,-0.47,47,0,activelayer,2,HEAL,506,1,0.1,1
1888,506,-0.46,46,0,activelayer,2,HEAL,506,2,0.1,1
1889,506,-0.46,46,0,activelayer,2,HEAL,506,3,0.1,1
1891,506,-0.46,46,3,activelayer,2,HEAL,506,5,0.1,1
1893,507,-0.66,66,0,activelayer,2,HEAL,507,2,0.1,1
1894,507,-0.66,66,0,activelayer,2,HEAL,507,3,0.1,1
1895,507,-0.66,66,0,activelayer,2,HEAL,507,4,0.1,1
1896,507,-0.66,66,0,activelayer,2,HEAL,507,5,0.1,1
1898,508,-0.96,96,0,activelayer,2,HEAL,508,2,0.1,1
1899,508,-0.96,96,0,activelayer,2,HEAL,508,3,0.1,1
1900,508,-0.96,96,0,activelayer,2,HEAL,508,4,0.1,1
1901,508,-0.96,96,0,activelayer,2,HEAL,508,5,0.1,1
1902,509,-1.57,157,0,activelayer,2,HEAL,509,1,0.1,1
1903,509,-1.36,136,0,activelayer,2,HEAL,509,2,0.1,1
1904,509,-1.26,126,0,activelayer,2,HEAL,509,3,0.1,1
1905,509,-1.66,166,0,activelayer,2,HEAL,509,4,0.1,1
1906,509,-1.26,126,0,activelayer,2,HEAL,509,5,0.1,1
3472,501,-0.03,3,6,activelayer,2,HEAL,501,1,0.5,24
3473,501,-0.02,2,5,activelayer,2,HEAL,501,2,0.5,24
3475,501,-0.02,2,5,activelayer,2,HEAL,501,4,0.5,24
3476,501,-0.02,2,6,activelayer,2,HEAL,501,5,0.5,24
3477,502,-0.07,7,6,activelayer,2,HEAL,502,1,0.5,24
3478,502,-0.06,6,5,activelayer,2,HEAL,502,2,0.5,24
3479,502,-0.06,6,6,activelayer,2,HEAL,502,3,0.5,24
3480,502,-0.06,6,5,activelayer,2,HEAL,502,4,0.5,24
3481,502,-0.06,6,6,activelayer,2,HEAL,502,5,0.5,24
3482,503,-0.17,17,6,activelayer,2,HEAL,503,1,0.5,24
3483,503,-0.16,16,5,activelayer,2,HEAL,503,2,0.5,24
3484,503,-0.16,16,5,activelayer,2,HEAL,503,3,0.5,24
3485,503,-0.16,16,5,activelayer,2,HEAL,503,4,0.5,24
3486,503,-0.16,16,4,activelayer,2,HEAL,503,5,0.5,24
3487,504,-0.27,27,5,activelayer,2,HEAL,504,1,0.5,24
3488,504,-0.26,26,2,activelayer,2,HEAL,504,2,0.5,24
3489,504,-0.26,26,4,activelayer,2,HEAL,504,3,0.5,24
3490,504,-0.26,26,4,activelayer,2,HEAL,504,4,0.5,24
3491,504,-0.26,26,6,activelayer,2,HEAL,504,5,0.5,24
3492,505,-0.37,37,3,activelayer,2,HEAL,505,1,0.5,24
3494,505,-0.36,36,2,activelayer,2,HEAL,505,3,0.5,24
3495,505,-0.36,36,4,activelayer,2,HEAL,505,4,0.5,24
3496,505,-0.36,36,4,activelayer,2,HEAL,505,5,0.5,24
3497,506,-0.47,47,0,activelayer,2,HEAL,506,1,0.5,24
3498,506,-0.46,46,0,activelayer,2,HEAL,506,2,0.5,24
3499,506,-0.46,46,0,activelayer,2,HEAL,506,3,0.5,24
3501,506,-0.46,46,0,activelayer,2,HEAL,506,5,0.5,24
3503,507,-0.66,66,0,activelayer,2,HEAL,507,2,0.5,24
3504,507,-0.66,66,0,activelayer,2,HEAL,507,3,0.5,24
3505,507,-0.66,66,0,activelayer,2,HEAL,507,4,0.5,24
3506,507,-0.66,66,0,activelayer,2,HEAL,507,5,0.5,24
3508,508,-0.96,96,0,activelayer,2,HEAL,508,2,0.5,24
3509,508,-0.96,96,0,activelayer,2,HEAL,508,3,0.5,24
3510,508,-0.96,96,0,activelayer,2,HEAL,508,4,0.5,24
3511,508,-0.96,96,0,activelayer,2,HEAL,508,5,0.5,24
3512,509,-1.57,157,0,activelayer,2,HEAL,509,1,0.5,24
3513,509,-1.36,136,0,activelayer,2,HEAL,509,2,0.5,24
3514,509,-1.26,126,0,activelayer,2,HEAL,509,3,0.5,24
3515,509,-1.66,166,0,activelayer,2,HEAL,509,4,0.5,24
3516,509,-1.26,126,0,activelayer,2,HEAL,509,5,0.5,24
5082,501,-0.03,3,5,activelayer,2,HEAL,501,1,1,24
5083,501,-0.02,2,5,activelayer,2,HEAL,501,2,1,24
5085,501,-0.02,2,5,activelayer,2,HEAL,501,4,1,24
5086,501,-0.02,2,6,activelayer,2,HEAL,501,5,1,24
5087,502,-0.07,7,5,activelayer,2,HEAL,502,1,1,24
5088,502,-0.06,6,5,activelayer,2,HEAL,502,2,1,24
5089,502,-0.06,6,5,activelayer,2,HEAL,502,3,1,24
5090,502,-0.06,6,5,activelayer,2,HEAL,502,4,1,24
5091,502,-0.06,6,5,activelayer,2,HEAL,502,5,1,24
5092,503,-0.17,17,5,activelayer,2,HEAL,503,1,1,24
5093,503,-0.16,16,4,activelayer,2,HEAL,503,2,1,24
5094,503,-0.16,16,5,activelayer,2,HEAL,503,3,1,24
5095,503,-0.16,16,4,activelayer,2,HEAL,503,4,1,24
5096,503,-0.16,16,4,activelayer,2,HEAL,503,5,1,24
5097,504,-0.27,27,4,activelayer,2,HEAL,504,1,1,24
5098,504,-0.26,26,0,activelayer,2,HEAL,504,2,1,24
5099,504,-0.26,26,4,activelayer,2,HEAL,504,3,1,24
5100,504,-0.26,26,4,activelayer,2,HEAL,504,4,1,24
5101,504,-0.26,26,5,activelayer,2,HEAL,504,5,1,24
5102,505,-0.37,37,2,activelayer,2,HEAL,505,1,1,24
5104,505,-0.36,36,0,activelayer,2,HEAL,505,3,1,24
5105,505,-0.36,36,3,activelayer,2,HEAL,505,4,1,24
5106,505,-0.36,36,2,activelayer,2,HEAL,505,5,1,24
5107,506,-0.47,47,0,activelayer,2,HEAL,506,1,1,24
5108,506,-0.46,46,0,activelayer,2,HEAL,506,2,1,24
5109,506,-0.46,46,0,activelayer,2,HEAL,506,3,1,24
5111,506,-0.46,46,0,activelayer,2,HEAL,506,5,1,24
5113,507,-0.66,66,0,activelayer,2,HEAL,507,2,1,24
5114,507,-0.66,66,0,activelayer,2,HEAL,507,3,1,24
5115,507,-0.66,66,0,activelayer,2,HEAL,507,4,1,24
5116,507,-0.66,66,0,activelayer,2,HEAL,507,5,1,24
5118,508,-0.96,96,0,activelayer,2,HEAL,508,2,1,24
5119,508,-0.96,96,0,activelayer,2,HEAL,508,3,1,24
5120,508,-0.96,96,0,activelayer,2,HEAL,508,4,1,24
5121,508,-0.96,96,0,activelayer,2,HEAL,508,5,1,24
5122,509,-1.57,157,0,activelayer,2,HEAL,509,1,1,24
5123,509,-1.36,136,0,activelayer,2,HEAL,509,2,1,24
5124,509,-1.26,126,0,activelayer,2,HEAL,509,3,1,24
5125,509,-1.66,166,0,activelayer,2,HEAL,509,4,1,24
5126,509,-1.26,126,0,activelayer,2,HEAL,509,5,1,24
6692,501,-0.03,3,5,activelayer,2,HEAL,501,1,1.5,24
6693,501,-0.02,2,5,activelayer,2,HEAL,501,2,1.5,24
6695,501,-0.02,2,5,activelayer,2,HEAL,501,4,1.5,24
6696,501,-0.02,2,5,activelayer,2,HEAL,501,5,1.5,24
6697,502,-0.07,7,4,activelayer,2,HEAL,502,1,1.5,24
6698,502,-0.06,6,5,activelayer,2,HEAL,502,2,1.5,24
6699,502,-0.06,6,4,activelayer,2,HEAL,502,3,1.5,24
6700,502,-0.06,6,4,activelayer,2,HEAL,502,4,1.5,24
6701,502,-0.06,6,4,activelayer,2,HEAL,502,5,1.5,24
6702,503,-0.17,17,4,activelayer,2,HEAL,503,1,1.5,24
6703,503,-0.16,16,3,activelayer,2,HEAL,503,2,1.5,24
6704,503,-0.16,16,4,activelayer,2,HEAL,503,3,1.5,24
6705,503,-0.16,16,4,activelayer,2,HEAL,503,4,1.5,24
6706,503,-0.16,16,4,activelayer,2,HEAL,503,5,1.5,24
6707,504,-0.27,27,3,activelayer,2,HEAL,504,1,1.5,24
6708,504,-0.26,26,0,activelayer,2,HEAL,504,2,1.5,24
6709,504,-0.26,26,3,activelayer,2,HEAL,504,3,1.5,24
6710,504,-0.26,26,3,activelayer,2,HEAL,504,4,1.5,24
6711,504,-0.26,26,4,activelayer,2,HEAL,504,5,1.5,24
6712,505,-0.37,37,0,activelayer,2,HEAL,505,1,1.5,24
6714,505,-0.36,36,0,activelayer,2,HEAL,505,3,1.5,24
6715,505,-0.36,36,0,activelayer,2,HEAL,505,4,1.5,24
6716,505,-0.36,36,2,activelayer,2,HEAL,505,5,1.5,24
6717,506,-0.47,47,0,activelayer,2,HEAL,506,1,1.5,24
6718,506,-0.46,46,0,activelayer,2,HEAL,506,2,1.5,24
6719,506,-0.46,46,0,activelayer,2,HEAL,506,3,1.5,24
6721,506,-0.46,46,0,activelayer,2,HEAL,506,5,1.5,24
6723,507,-0.66,66,0,activelayer,2,HEAL,507,2,1.5,24
6724,507,-0.66,66,0,activelayer,2,HEAL,507,3,1.5,24
6725,507,-0.66,66,0,activelayer,2,HEAL,507,4,1.5,24
6726,507,-0.66,66,0,activelayer,2,HEAL,507,5,1.5,24
6728,508,-0.96,96,0,activelayer,2,HEAL,508,2,1.5,24
6729,508,-0.96,96,0,activelayer,2,HEAL,508,3,1.5,24
6730,508,-0.96,96,0,activelayer,2,HEAL,508,4,1.5,24
6731,508,-0.96,96,0,activelayer,2,HEAL,508,5,1.5,24
6732,509,-1.57,157,0,activelayer,2,HEAL,509,1,1.5,24
6733,509,-1.36,136,0,activelayer,2,HEAL,509,2,1.5,24
6734,509,-1.26,126,0,activelayer,2,HEAL,509,3,1.5,24
6735,509,-1.66,166,0,activelayer,2,HEAL,509,4,1.5,24
6736,509,-1.26,126,0,activelayer,2,HEAL,509,5,1.5,24
8302,501,-0.03,3,5,activelayer,2,HEAL,501,1,2,24
8303,501,-0.02,2,5,activelayer,2,HEAL,501,2,2,24
8305,501,-0.02,2,5,activelayer,2,HEAL,501,4,2,24
8306,501,-0.02,2,5,activelayer,2,HEAL,501,5,2,24
8307,502,-0.07,7,4,activelayer,2,HEAL,502,1,2,24
8308,502,-0.06,6,5,activelayer,2,HEAL,502,2,2,24
8309,502,-0.06,6,4,activelayer,2,HEAL,502,3,2,24
8310,502,-0.06,6,4,activelayer,2,HEAL,502,4,2,24
8311,502,-0.06,6,4,activelayer,2,HEAL,502,5,2,24
8312,503,-0.17,17,4,activelayer,2,HEAL,503,1,2,24
8313,503,-0.16,16,3,activelayer,2,HEAL,503,2,2,24
8314,503,-0.16,16,4,activelayer,2,HEAL,503,3,2,24
8315,503,-0.16,16,4,activelayer,2,HEAL,503,4,2,24
8316,503,-0.16,16,4,activelayer,2,HEAL,503,5,2,24
