"Mass","formula","HC","OC"
674.529907,"C40H73O3N3S1",1.82,0.07
674.539879,"C38H77O6N1S1",2.03,0.16
675.339618,"C37H56O7S2",1.51,0.19
675.3748296,"C37H56O11",1.51,0.3
675.3755235,"C29H62O11N2P2",2.14,0.38
675.375875,"C38H60O6S2",1.58,0.16
675.408943,"C31H65O13P1",2.1,0.42
675.4106648,"C30H64O12N2S1",2.13,0.4
675.4122237,"C39H64O5S2",1.64,0.13
675.445058,"C43H64O4S1",1.49,0.09
675.4477117,"C39H64O9",1.64,0.23
675.450866,"C38H65O6N2P1",1.71,0.16
675.462551,"C35H68O8N2S1",1.94,0.23
675.484239,"C40H68O8",1.7,0.2
675.484864,"C41H72O3S2",1.76,0.07
675.487063,"C39H69O5N2P1",1.77,0.13
675.4968561,"C37H73O8P1",1.97,0.22
675.498594,"C36H72O7N2S1",2,0.19
675.505202,"C37H72O10",1.95,0.27
675.5206744,"C41H72O7",1.76,0.17
675.523607,"C40H73O4N2P1",1.82,0.1
675.535217,"C37H76O6N2S1",2.05,0.16
675.550851,"C49H72O1",1.47,0.02
675.552095,"C39H81O4S1P1",2.08,0.1
675.5530265,"C37H76O8N2",2.05,0.22
675.5577774,"C43H80O1S2",1.86,0.02
675.560112,"C39H80O6S1",2.05,0.15
675.568152,"C41H76O5N2",1.85,0.12
675.5699643,"C39H81O6P1",2.08,0.15
675.5893357,"C38H80O7N2",2.11,0.18
676.376958,"C30H63O11N1S2",2.1,0.37
676.509064,"C39H71O4N3S1",1.82,0.1
676.524482,"C43H71O1N3S1",1.65,0.02
676.5651702,"C38H80O6N1P1",2.11,0.16
676.5667532,"C37H79O5N3S1",2.14,0.14
676.5822256,"C41H79O2N3S1",1.93,0.05
676.5844888,"C37H79O7N3",2.14,0.19
677.355157,"C37H58O7S2",1.57,0.19
677.3900147,"C29H62O13N2S1",2.14,0.45
677.3906917,"C37H58O11",1.57,0.3
677.3912516,"C29H64O11N2P2",2.21,0.38
677.405173,"C33H62O10N2S1",1.88,0.3
677.4268507,"C38H62O10",1.63,0.26
677.4280729,"C39H66O5S2",1.69,0.13
677.430284,"C35H66O10S1",1.89,0.29
677.455022,"C39H67O7P1",1.72,0.18
677.4634727,"C39H66O9",1.69,0.23
677.466819,"C36H70O9S1",1.94,0.25
677.477037,"C37H75O4S2P1",2.03,0.11
677.478099,"C35H70O8N2S1",2,0.23
677.479219,"C35H72O6N2P2",2.06,0.17
677.5027043,"C39H71O5N2P1",1.82,0.13
677.5128364,"C37H75O8P1",2.03,0.22
677.530159,"C48H70O2",1.46,0.04
677.536144,"C41H74O7",1.8,0.17
677.5391894,"C40H75O4N2P1",1.88,0.1
677.539614,"C38H78O7S1",2.05,0.18
677.565925,"C41H78O3N2S1",1.9,0.07
677.5735998,"C43H82O1S2",1.91,0.02
678.4310498,"C40H61O4N3S1",1.52,0.1
678.5078091,"C36H74O8N1P1",2.06,0.22
678.5403084,"C43H73O1N3S1",1.7,0.02
678.544154,"C37H78O7N1P1",2.11,0.19
678.5636199,"C36H77O8N3",2.14,0.22
678.5790605,"C40H77O5N3",1.93,0.12
678.604198,"C42H81O5N1",1.93,0.12
679.369161,"C28H60O14N2S1",2.14,0.5
679.3699962,"C36H56O12",1.56,0.33
679.370472,"C28H62O12N2P2",2.21,0.43
679.406317,"C37H60O11",1.62,0.3
679.4070267,"C38H64O6S2",1.68,0.16
679.4209627,"C33H64O10N2S1",1.94,0.3
679.421478,"C41H60O8",1.46,0.2
679.4222825,"C42H64O3S2",1.52,0.07
679.4461864,"C35H68O10S1",1.94,0.29
679.4469409,"C36H72O5S3",2,0.14
679.4792226,"C39H68O9",1.74,0.23
679.4799495,"C40H72O4S2",1.8,0.1
679.48209,"C38H69O6N2P1",1.82,0.16
679.510662,"C37H77O6S1P1",2.08,0.16
679.5162724,"C41H76O3S2",1.85,0.07
679.5189997,"C37H76O8S1",2.05,0.22
679.530198,"C36H76O7N2S1",2.11,0.19
679.530545,"C44H72O5",1.64,0.11
679.5526763,"C42H80O2S2",1.9,0.05
679.5547065,"C40H77O4N2P1",1.93,0.1
679.5883956,"C42H80O6",1.9,0.14
679.5890107,"C43H84O1S2",1.95,0.02
679.603592,"C46H80O3",1.74,0.07
679.6247288,"C43H84O5",1.95,0.12
680.4413392,"C34H67O10N1S1",1.97,0.29
680.4953365,"C35H71O11N1",2.03,0.31
680.495726,"C35H71O11N1",2.03,0.31
680.5556695,"C43H75O1N3S1",1.74,0.02
680.5834533,"C41H79O6N1",1.93,0.15
680.5841848,"C42H83O1N1S2",1.98,0.02
680.6311041,"C41H83O4N3",2.02,0.1
681.363621,"C31H58O12N2S1",1.87,0.39
681.385466,"C36H58O12",1.61,0.33
681.4001443,"C32H62O11N2S1",1.94,0.34
681.4007993,"C40H58O9",1.45,0.22
681.4014255,"C32H64O9N2P2",2,0.28
681.4248876,"C36H63O8N2P1",1.75,0.22
681.4255118,"C34H66O11S1",1.94,0.32
681.436478,"C33H66O10N2S1",2,0.3
681.437354,"C41H62O8",1.51,0.2
681.4438264,"C35H70O8S2",2,0.23
681.4583308,"C38H66O10",1.74,0.26
681.4728685,"C34H70O9N2S1",2.06,0.26
681.473507,"C42H66O7",1.57,0.17
681.474412,"C43H70O2S2",1.63,0.05
681.4946634,"C39H70O9",1.79,0.23
681.495625,"C40H74O4S2",1.85,0.1
681.4978398,"C38H71O6N2P1",1.87,0.16
681.498229,"C36H74O9S1",2.06,0.25
681.509802,"C43H70O6",1.63,0.14
681.528417,"C44H74O3S1",1.68,0.07
681.5340888,"C39H75O5N2P1",1.92,0.13
681.567348,"C41H78O7",1.9,0.17
681.5703405,"C40H79O4N2P1",1.98,0.1
681.6040395,"C42H82O6",1.95,0.14
681.6045319,"C43H86O1S2",2,0.02
681.6225425,"C43H86O3S1",2,0.07
681.6701975,"C43H90O1N2S1",2.09,0.02
682.4757338,"C35H73O7N1S2",2.09,0.2
682.497099,"C42H70O4N1P1",1.67,0.1
682.5349378,"C42H73O2N3S1",1.74,0.05
682.563529,"C41H81O2N1S2",1.98,0.05
682.5714266,"C43H77O1N3S1",1.79,0.02
682.5989932,"C41H81O6N1",1.98,0.15
682.610359,"C40H81O5N3",2.02,0.12
682.6355124,"C42H85O5N1",2.02,0.12
682.646768,"C41H85O4N3",2.07,0.1
683.345567,"C26H56O18N2",2.15,0.69
683.3795527,"C31H60O12N2S1",1.94,0.39
683.3801833,"C39H56O10",1.44,0.26
683.3808086,"C40H60O5S2",1.5,0.12
683.4167764,"C40H60O9",1.5,0.22
683.4174083,"C41H64O4S2",1.56,0.1
683.429452,"C37H65O9P1",1.76,0.24
683.4352,"C41H64O6S1",1.56,0.15
683.437473,"C37H64O11",1.73,0.3
683.438337,"C38H68O6S2",1.79,0.16
683.440546,"C36H65O8N2P1",1.81,0.22
683.450477,"C34H69O11P1",2.03,0.32
683.4532626,"C33H70O8N2P2",2.12,0.24
683.4538863,"C42H68O3S2",1.62,0.07
683.4748415,"C39H72O5S2",1.85,0.13
683.5105022,"C39H72O9",1.85,0.23
683.5111397,"C40H76O4S2",1.9,0.1
683.5468918,"C40H76O8",1.9,0.2
683.5475301,"C41H80O3S2",1.95,0.07
683.5832526,"C41H80O7",1.95,0.17
683.6016256,"C42H84O4S1",2,0.1
683.6194906,"C42H84O6",2,0.14
683.6203331,"C43H88O1S2",2.05,0.02
684.454872,"C34H71O8N1S2",2.09,0.24
684.456053,"C34H73O6N1S1P2",2.15,0.18
684.476283,"C41H68O5N1P1",1.66,0.12
684.477986,"C40H67O4N3S1",1.68,0.1
684.5159312,"C39H76O4N1S1P1",1.95,0.1
684.516774,"C37H71O8N3",1.92,0.22
684.5531915,"C38H75O7N3",1.97,0.18
684.5872204,"C43H79O1N3S1",1.84,0.02
684.5895128,"C39H79O6N3",2.03,0.15
684.6065135,"C41H84O4N1P1",2.05,0.1
684.625836,"C40H83O5N3",2.08,0.12
685.359187,"C38H54O11",1.42,0.29
685.359702,"C31H62O8N2S3",2,0.26
685.360121,"C39H58O6S2",1.49,0.15
685.395054,"C31H62O12N2S1",2,0.39
685.3967687,"C40H62O5S2",1.55,0.12
685.399034,"C36H62O10S1",1.72,0.28
685.41681,"C36H62O12",1.72,0.33
685.417736,"C37H66O7S2",1.78,0.19
685.4323242,"C40H62O9",1.55,0.22
685.4330345,"C41H66O4S2",1.61,0.1
685.435159,"C39H63O6N2P1",1.62,0.15
685.435572,"C37H66O9S1",1.78,0.24
685.444286,"C40H66O3N2S2",1.65,0.07
685.4446695,"C48H62O1S1",1.29,0.02
685.4533455,"C37H66O11",1.78,0.3
685.456214,"C36H67O8N2P1",1.86,0.22
685.4693758,"C42H70O3S2",1.67,0.07
685.4713807,"C40H67O5N2P1",1.68,0.12
685.471851,"C38H70O8S1",1.84,0.21
685.4895961,"C38H70O10",1.84,0.26
685.4905037,"C39H74O5S2",1.9,0.13
685.492746,"C37H71O7N2P1",1.92,0.19
685.5046981,"C42H70O7",1.67,0.17
685.5176943,"C39H75O7P1",1.92,0.18
685.5261257,"C39H74O9",1.9,0.23
685.5267427,"C40H78O4S2",1.95,0.1
685.5290655,"C38H75O6N2P1",1.97,0.16
685.541359,"C43H74O6",1.72,0.14
685.542054,"C44H78O1S2",1.77,0.02
685.5446597,"C40H78O6S1",1.95,0.15
685.5633605,"C41H82O3S2",2,0.07
685.5653999,"C39H79O5N2P1",2.03,0.13
685.5923778,"C40H82O4N2S1",2.05,0.1
685.599742,"C42H86O2S2",2.05,0.05
685.6173052,"C42H86O4S1",2.05,0.1
685.627095,"C42H87O4P1",2.07,0.1
685.6285388,"C41H86O3N2S1",2.1,0.07
686.3988,"C32H67O8N1S1P2",2.09,0.25
686.4848005,"C37H69O10N1",1.86,0.27
686.5400465,"C39H77O6N1S1",1.97,0.15
686.5663724,"C42H77O2N3S1",1.83,0.05
686.622281,"C41H86O4N1P1",2.1,0.1
687.337955,"C29H56O14N2S1",1.93,0.48
687.338613,"C37H52O12",1.41,0.32
687.374382,"C30H60O13N2S1",2,0.43
687.3748999,"C38H56O11",1.47,0.29
687.3754758,"C30H62O11N2P2",2.07,0.37
687.4089193,"C32H65O13P1",2.03,0.41
687.4097144,"C33H69O8S2P1",2.09,0.24
687.4118025,"C31H66O10N2P2",2.13,0.32
687.414498,"C38H61O7N2P1",1.61,0.18
687.447928,"C40H64O9",1.6,0.22
687.448347,"C32H70O9N2P2",2.19,0.28
687.481453,"C45H68O3S1",1.51,0.07
687.484028,"C41H68O8",1.66,0.2
687.487116,"C40H69O5N2P1",1.73,0.12
687.497075,"C38H73O8P1",1.92,0.21
687.498827,"C37H72O7N2S1",1.95,0.19
687.5052825,"C38H72O10",1.89,0.26
687.506029,"C39H76O5S2",1.95,0.13
687.533255,"C39H77O7P1",1.97,0.18
687.5350992,"C38H76O6N2S1",2,0.16
687.550888,"C50H72O1",1.44,0.02
687.5520475,"C40H81O4S1P1",2.02,0.1
687.553019,"C38H76O8N2",2,0.21
687.553905,"C39H80O3N2S2",2.05,0.08
687.5569613,"C43H76O6",1.77,0.14
687.5576328,"C44H80O1S2",1.82,0.02
687.5600365,"C40H80O6S1",2,0.15
687.5964948,"C41H84O5S1",2.05,0.12
688.4145678,"C32H69O8N1S1P2",2.16,0.25
688.537018,"C38H75O9N1",1.97,0.24
688.5377745,"C39H79O4N1S2",2.03,0.1
688.540007,"C37H76O6N3P1",2.05,0.16
688.545664,"C41H75O3N3S1",1.83,0.07
688.5649461,"C39H80O6N1P1",2.05,0.15
689.3535627,"C29H58O14N2S1",2,0.48
689.354984,"C38H58O7S2",1.53,0.18
689.389303,"C32H67O9S2P1",2.09,0.28
689.3899906,"C30H62O13N2S1",2.07,0.43
689.3914537,"C39H62O6S2",1.59,0.15
689.4263295,"C31H66O12N2S1",2.13,0.39
689.4270051,"C39H62O10",1.59,0.26
689.4276916,"C40H66O5S2",1.65,0.12
689.4635486,"C40H66O9",1.65,0.22
689.4641571,"C41H70O4S2",1.71,0.1
689.4664405,"C39H67O6N2P1",1.72,0.15
689.4755953,"C40H70O3N2S2",1.75,0.07
689.485394,"C38H74O6S2",1.95,0.16
689.4997407,"C41H70O8",1.71,0.2
689.5029793,"C38H74O8S1",1.95,0.21
689.5136427,"C39H79O3S2P1",2.03,0.08
689.514556,"C37H74O7N2S1",2,0.19
689.514997,"C45H70O5",1.56,0.11
689.5216875,"C39H78O5S2",2,0.13
689.5362193,"C42H74O7",1.76,0.17
689.5370419,"C43H78O2S2",1.81,0.05
689.5390958,"C41H75O4N2P1",1.83,0.1
689.548457,"C42H78O1N2S2",1.86,0.02
689.5508277,"C38H78O6N2S1",2.05,0.16
689.55125,"C46H74O4",1.61,0.09
689.566501,"C50H74O1",1.48,0.02
689.5685357,"C38H78O8N2",2.05,0.21
689.573238,"C44H82O1S2",1.86,0.02
689.5754052,"C42H79O3N2P1",1.88,0.07
689.5759951,"C40H82O6S1",2.05,0.15
689.60473,"C39H82O7N2",2.1,0.18
689.6355145,"C47H82O1N2",1.74,0.02
689.6453837,"C45H86O4",1.91,0.09
690.3576495,"C30H63O10N1S1P2",2.1,0.33
690.467225,"C42H65O3N3S1",1.55,0.07
690.498433,"C37H73O8N1S1",1.97,0.22
690.5039108,"C43H69O2N3S1",1.6,0.05
690.5638583,"C37H77O8N3",2.08,0.22
691.332093,"C40H54O6P2",1.35,0.15
691.357872,"C30H60O15S1",2,0.5
691.3679165,"C33H62O7N2S1P2",1.88,0.21
691.368348,"C31H65O10S2P1",2.1,0.32
691.369312,"C29H60O14N2S1",2.07,0.48
691.369835,"C37H56O12",1.51,0.32
691.405831,"C30H64O13N2S1",2.13,0.43
691.406315,"C38H60O11",1.58,0.29
691.406918,"C30H66O11N2P2",2.2,0.37
691.4404415,"C36H72O2N2S4",2,0.06
691.4426225,"C39H64O10",1.64,0.26
691.44585,"C36H68O10S1",1.89,0.28
691.4789685,"C40H68O9",1.7,0.22
691.482077,"C39H69O6N2P1",1.77,0.15
691.4921028,"C37H73O9P1",1.97,0.24
691.4929135,"C38H77O4S2P1",2.03,0.11
691.4941145,"C44H68O6",1.55,0.14
691.501169,"C38H76O6S2",2,0.16
691.502074,"C39H80O1S4",2.05,0.03
691.5153094,"C41H72O8",1.76,0.2
691.5163623,"C42H76O3S2",1.81,0.07
691.5185313,"C40H73O5N2P1",1.82,0.12
691.5283197,"C38H77O8P1",2.03,0.21
691.5518381,"C42H76O7",1.81,0.17
691.5547255,"C41H77O4N2P1",1.88,0.1
691.5552158,"C39H80O7S1",2.05,0.18
691.563988,"C42H80O1N2S2",1.9,0.02
691.5647038,"C39H81O7P1",2.08,0.18
691.5841228,"C38H80O8N2",2.11,0.21
691.6247057,"C44H84O5",1.91,0.11
691.6609759,"C45H88O4",1.96,0.09
692.353682,"C32H60O7N3S2P1",1.88,0.22
692.504259,"C39H71O5N3S1",1.82,0.13
692.522101,"C39H71O7N3",1.82,0.18
692.5768035,"C41H79O3N3S1",1.93,0.07
692.579387,"C37H79O8N3",2.14,0.22
692.5945325,"C41H79O5N3",1.93,0.12
693.385989,"C29H64O12N2P2",2.21,0.41
693.4219806,"C38H62O11",1.63,0.29
693.436513,"C34H66O10N2S1",1.94,0.29
693.4374877,"C35H70O5N2S3",2,0.14
693.45012,"C39H67O8P1",1.72,0.21
693.4611413,"C38H67O7N2P1",1.76,0.18
693.4617298,"C36H70O10S1",1.94,0.28
693.4623808,"C37H74O5S3",2,0.14
693.471242,"C36H71O10P1",1.97,0.28
693.4956203,"C41H74O4S2",1.8,0.1
693.5073985,"C37H75O9P1",2.03,0.24
693.5260675,"C38H79O6S1P1",2.08,0.16
693.528728,"C45H74O3S1",1.64,0.07
693.531144,"C41H74O8",1.8,0.2
693.5318001,"C42H78O3S2",1.86,0.07
693.5344096,"C38H78O8S1",2.05,0.21
693.5673681,"C42H78O7",1.86,0.17
693.5704845,"C41H79O4N2P1",1.93,0.1
693.603673,"C43H82O6",1.91,0.14
693.6049016,"C44H86O1S2",1.95,0.02
693.6765575,"C45H90O4",2,0.09
694.4565473,"C37H66O7N3P1",1.78,0.19
694.469526,"C34H71O7N3P2",2.09,0.21
694.5990989,"C42H81O6N1",1.93,0.14
694.5998046,"C43H85O1N1S2",1.98,0.02
695.4166646,"C41H60O9",1.46,0.22
695.417426,"C42H64O4S2",1.52,0.1
695.431545,"C45H60O6",1.33,0.13
695.440446,"C37H65O8N2P1",1.76,0.22
695.4409653,"C35H68O11S1",1.94,0.31
695.451283,"C36H73O6S2P1",2.03,0.17
695.4595963,"C36H72O8S2",2,0.22
695.473775,"C39H68O10",1.74,0.26
695.477231,"C36H72O10S1",2,0.28
695.488713,"C35H72O9N2S1",2.06,0.26
695.5104429,"C40H72O9",1.8,0.22
695.513206,"C39H73O6N2P1",1.87,0.15
695.5137835,"C37H76O9S1",2.05,0.24
695.546886,"C41H76O8",1.85,0.2
695.5474698,"C42H80O3S2",1.9,0.07
695.5497906,"C40H77O5N2P1",1.93,0.12
695.583167,"C42H80O7",1.9,0.17
695.5860398,"C41H81O4N2P1",1.98,0.1
695.6204097,"C44H88O1S2",2,0.02
695.6559638,"C44H88O5",2,0.11
696.462639,"C37H67O7N3S1",1.81,0.19
696.463375,"C38H71O2N3S3",1.87,0.05
696.512703,"C43H72O4N1P1",1.67,0.09
696.5896738,"C40H79O6N3",1.98,0.15
696.6148734,"C42H83O6N1",1.98,0.14
696.6156822,"C43H87O1N1S2",2.02,0.02
696.626004,"C41H83O5N3",2.02,0.12
697.358873,"C31H58O13N2S1",1.87,0.42
697.3593,"C39H54O11",1.38,0.28
697.3952563,"C32H62O12N2S1",1.94,0.38
697.3960893,"C33H66O7N2S3",2,0.21
697.3965643,"C41H62O5S2",1.51,0.12
697.4319875,"C41H62O9",1.51,0.22
697.432573,"C33H68O9N2P2",2.06,0.27
697.4330983,"C42H66O4S2",1.57,0.1
697.4465934,"C37H66O8N2S1",1.78,0.22
697.4472665,"C45H62O6",1.38,0.13
697.4477323,"C38H70O3N2S3",1.84,0.08
697.449364,"C33H66O13N2",2,0.39
697.4532927,"C38H66O11",1.74,0.29
697.4671,"C36H75O6S2P1",2.08,0.17
697.46794,"C34H70O10N2S1",2.06,0.29
697.4684663,"C42H66O8",1.57,0.19
697.469302,"C43H70O3S2",1.63,0.07
697.4896427,"C39H70O10",1.79,0.26
697.504411,"C35H74O9N2S1",2.11,0.26
697.5047835,"C43H70O7",1.63,0.16
697.5053747,"C35H76O7N2P2",2.17,0.2
697.523672,"C44H74O4S1",1.68,0.09
697.5261478,"C40H74O9",1.85,0.22
697.5267831,"C41H78O4S2",1.9,0.1
697.5632616,"C42H82O3S2",1.95,0.07
697.5653775,"C40H79O5N2P1",1.98,0.12
697.5987935,"C42H82O7",1.95,0.17
697.5995495,"C43H86O2S2",2,0.05
697.6174774,"C43H86O4S1",2,0.09
697.6349908,"C43H86O6",2,0.14
698.39917,"C33H67O8N1S1P2",2.03,0.24
698.4486003,"C37H65O11N1",1.76,0.3
698.4501885,"C39H73O1N1S4",1.87,0.03
698.484707,"C38H69O10N1",1.82,0.26
698.531579,"C40H78O4N1S1P1",1.95,0.1
698.5326957,"C38H73O8N3",1.92,0.21
698.6050733,"C40H81O6N3",2.02,0.15
698.6239364,"C41H85O3N3S1",2.07,0.07
699.3742045,"C31H60O13N2S1",1.94,0.42
699.409057,"C33H65O13P1",1.97,0.39
699.4100794,"C34H69O8S2P1",2.03,0.24
699.4106938,"C32H64O12N2S1",2,0.38
699.4114501,"C40H60O10",1.5,0.25
699.4121281,"C41H64O5S2",1.56,0.12
699.4453982,"C34H69O12P1",2.03,0.35
699.4472665,"C33H68O11N2S1",2.06,0.33
699.4479588,"C41H64O9",1.56,0.22
699.451067,"C38H68O9S1",1.79,0.24
699.4690397,"C38H68O11",1.79,0.29
699.469723,"C39H72O6S2",1.85,0.15
699.471824,"C37H69O8N2P1",1.86,0.22
699.4834175,"C34H72O10N2S1",2.12,0.29
699.4840113,"C42H68O8",1.62,0.19
699.485003,"C43H72O3S2",1.67,0.07
699.487106,"C41H69O5N2P1",1.68,0.12
699.497148,"C39H73O8P1",1.87,0.21
699.501196,"C34H72O12N2",2.12,0.35
699.5027665,"C43H72O5S1",1.67,0.12
699.5062745,"C40H76O5S2",1.9,0.12
699.521454,"C44H76O2S2",1.73,0.05
699.5415175,"C40H76O9",1.9,0.22
699.5426753,"C41H80O4S2",1.95,0.1
699.544803,"C39H77O6N2P1",1.97,0.15
699.5570225,"C44H76O6",1.73,0.14
699.5601095,"C41H80O6S1",1.95,0.15
699.5696833,"C41H81O6P1",1.98,0.15
699.571983,"C48H76O3",1.58,0.06
699.57825,"C41H80O8",1.95,0.2
699.578816,"C42H84O3S2",2,0.07
699.5934089,"C45H80O5",1.78,0.11
699.604553,"C44H80O4N2",1.82,0.09
699.6059863,"C42H85O5P1",2.02,0.12
699.6146009,"C42H84O7",2,0.17
699.6151702,"C43H88O2S2",2.05,0.05
699.629595,"C46H84O4",1.83,0.09
699.6423768,"C43H89O4P1",2.07,0.09
699.6442172,"C42H88O3N2S1",2.1,0.07
700.4145015,"C33H69O8N1S1P2",2.09,0.24
700.50913,"C41H71O4N3S1",1.73,0.1
700.599841,"C43H79O4N3",1.84,0.09
701.35379,"C30H58O14N2S1",1.93,0.47
701.3916572,"C40H62O6S2",1.55,0.15
701.4278893,"C41H66O5S2",1.61,0.12
701.430204,"C37H66O10S1",1.78,0.27
701.43933,"C40H66O4N2S2",1.65,0.1
701.43986,"C37H67O10P1",1.81,0.27
701.4635428,"C41H66O9",1.61,0.22
701.4639842,"C33H72O9N2P2",2.18,0.27
701.466568,"C38H70O9S1",1.84,0.24
701.4845258,"C38H70O11",1.84,0.29
701.485422,"C39H74O6S2",1.9,0.15
701.4996955,"C42H70O8",1.67,0.19
701.5029817,"C39H74O8S1",1.9,0.21
701.5042316,"C40H78O3S3",1.95,0.07
701.5372055,"C44H78O2S2",1.77,0.05
701.539346,"C40H78O7S1",1.95,0.17
701.548905,"C40H79O7P1",1.98,0.17
701.550923,"C39H78O6N2S1",2,0.15
701.5515005,"C47H74O4",1.57,0.09
701.567653,"C41H83O4S1P1",2.02,0.1
701.569471,"C40H82O3N2S2",2.05,0.07
701.572709,"C44H78O6",1.77,0.14
701.5852863,"C41H83O6P1",2.02,0.15
701.587104,"C40H82O5N2S1",2.05,0.12
701.587873,"C48H78O3",1.62,0.06
701.6038911,"C42H87O3S1P1",2.07,0.07
701.6057739,"C41H86O2N2S2",2.1,0.05
701.609059,"C45H82O5",1.82,0.11
701.6123972,"C42H86O5S1",2.05,0.12
701.630095,"C42H86O7",2.05,0.17
701.6452648,"C46H86O4",1.87,0.09
702.430244,"C33H71O8N1S1P2",2.15,0.24
702.503701,"C44H69O2N3S1",1.57,0.05
702.561118,"C42H77O3N3S1",1.83,0.07
702.579186,"C42H77O5N3",1.83,0.12
702.5976408,"C43H81O2N3S1",1.88,0.05
703.370759,"C39H60O7S2",1.54,0.18
703.405548,"C31H64O13N2S1",2.06,0.42
703.407078,"C40H64O6S2",1.6,0.15
703.4419818,"C32H68O12N2S1",2.12,0.38
703.4426487,"C40H64O10",1.6,0.25
703.4431443,"C32H70O10N2P2",2.19,0.31
703.479872,"C42H72O4S2",1.71,0.1
703.481947,"C40H69O6N2P1",1.73,0.15
703.515351,"C42H72O8",1.71,0.19
703.5282975,"C39H77O8P1",1.97,0.21
703.5293016,"C40H81O3S2P1",2.02,0.07
703.536528,"C39H76O10",1.95,0.26
703.545888,"C50H72O2",1.44,0.04
703.5469855,"C40H81O5S1P1",2.02,0.12
703.552025,"C43H76O7",1.77,0.16
703.552739,"C44H80O2S2",1.82,0.05
703.5550783,"C40H80O7S1",2,0.17
703.583271,"C41H85O4S1P1",2.07,0.1
703.584239,"C39H80O8N2",2.05,0.21
703.5914055,"C41H84O6S1",2.05,0.15
703.602936,"C40H84O5N2S1",2.1,0.12
703.603592,"C48H80O3",1.67,0.06
703.6246132,"C45H84O5",1.87,0.11
704.5796327,"C38H79O8N3",2.08,0.21
704.598147,"C39H83O5N3S1",2.13,0.13
704.615712,"C39H83O7N3",2.13,0.18
704.6311784,"C43H83O4N3",1.93,0.09
705.37351,"C31H62O15S1",2,0.48
705.3857,"C38H58O12",1.53,0.32
705.386232,"C39H62O7S2",1.59,0.18
705.4202062,"C44H66O1S3",1.5,0.02
705.4214005,"C31H66O13N2S1",2.13,0.42
705.421878,"C39H62O11",1.59,0.28
705.456048,"C37H74O2N2S4",2,0.05
705.459388,"C41H70O5S2",1.71,0.12
705.4705946,"C40H70O4N2S2",1.75,0.1
705.471175,"C37H71O10P1",1.92,0.27
705.494654,"C41H70O9",1.71,0.22
705.5077146,"C38H75O9P1",1.97,0.24
705.5082922,"C39H79O4S2P1",2.03,0.1
705.509511,"C37H74O8N2S1",2,0.22
705.510179,"C45H70O6",1.56,0.13
705.54409,"C39H79O8P1",2.03,0.21
705.5673155,"C43H78O7",1.81,0.16
705.5703504,"C42H79O4N2P1",1.88,0.1
705.5709035,"C40H82O7S1",2.05,0.17
705.57953,"C43H82O1N2S2",1.91,0.02
705.5825254,"C47H78O4",1.66,0.09
705.597478,"C43H82O3N2S1",1.91,0.07
705.5997608,"C39H82O8N2",2.1,0.21
705.6337615,"C44H86O2N2S1",1.95,0.05
705.6404091,"C45H86O5",1.91,0.11
706.462507,"C42H65O4N3S1",1.55,0.1
706.475412,"C37H73O7N1S2",1.97,0.19
706.539058,"C38H78O8N1P1",2.05,0.21
706.5714935,"C45H77O1N3S1",1.71,0.02
706.575717,"C39H82O7N1P1",2.1,0.18
706.590887,"C43H82O4N1P1",1.91,0.09
706.5927704,"C42H81O3N3S1",1.93,0.07
706.5952947,"C38H81O8N3",2.13,0.21
706.61051,"C42H81O5N3",1.93,0.12
706.635469,"C44H85O5N1",1.93,0.11
707.386119,"C34H60O15",1.76,0.44
707.401629,"C30H66O12N2P2",2.2,0.4
707.402056,"C39H64O7S2",1.64,0.18
707.438464,"C40H68O6S2",1.7,0.15
707.441086,"C36H68O11S1",1.89,0.31
707.4738395,"C40H68O10",1.7,0.25
707.486543,"C48H68O2S1",1.42,0.04
707.5103421,"C41H72O9",1.76,0.22
707.5111855,"C42H76O4S2",1.81,0.1
707.513136,"C40H73O6N2P1",1.82,0.15
707.5466425,"C42H76O8",1.81,0.19
707.5495567,"C41H77O5N2P1",1.88,0.12
707.576504,"C42H80O4N2S1",1.9,0.1
707.5841393,"C44H84O2S2",1.91,0.05
707.5862423,"C42H81O4N2P1",1.93,0.1
707.595165,"C43H84O1N2S2",1.95,0.02
707.598194,"C47H80O4",1.7,0.09
707.6196366,"C44H84O6",1.91,0.14
707.620326,"C45H88O1S2",1.96,0.02
707.6921466,"C46H92O4",2,0.09
708.472334,"C38H68O7N3P1",1.79,0.18
708.5186845,"C37H76O9N1P1",2.05,0.24
708.548969,"C45H76O3N1P1",1.69,0.07
708.553214,"C40H75O7N3",1.88,0.17
708.5793215,"C43H83O2N1S2",1.93,0.05
708.5869193,"C45H79O1N3S1",1.76,0.02
708.6260327,"C42H83O5N3",1.98,0.12
709.186724,"C25H42O21S1",1.68,0.84
709.3952528,"C33H62O12N2S1",1.88,0.36
709.432165,"C42H62O9",1.48,0.21
709.4564071,"C36H70O11S1",1.94,0.31
709.4571254,"C37H74O6S3",2,0.16
709.4576075,"C37H74O6S3",2,0.16
709.4747855,"C39H71O5N2S1P1",1.82,0.13
709.487131,"C44H70O5S1",1.59,0.11
709.489535,"C40H70O10",1.75,0.25
709.492892,"C37H74O10S1",2,0.27
709.52286,"C37H78O6N2S2",2.11,0.16
709.5235138,"C45H74O4S1",1.64,0.09
709.5259328,"C41H74O9",1.8,0.22
709.5270368,"C42H78O4S2",1.86,0.1
