id,depth_pos,depth_m,depth_cm,Label,Def1,season,year,site,depth,core,mag.vec,duration
991,505,-0.36,36,Keep,0,fall,1,BARR,505,5,0.1,24
992,506,-0.56,56,Keep,0,fall,1,BARR,506,1,0.1,24
993,506,-0.56,56,Keep,0,fall,1,BARR,506,2,0.1,24
994,506,-0.55,55,Keep,0,fall,1,BARR,506,3,0.1,24
995,506,-0.56,56,Keep,0,fall,1,BARR,506,4,0.1,24
997,507,-0.86,86,Keep,0,fall,1,BARR,507,1,0.1,24
998,507,-0.86,86,Keep,0,fall,1,BARR,507,2,0.1,24
999,507,-0.85,85,Keep,0,fall,1,BARR,507,3,0.1,24
1000,507,-0.86,86,Keep,0,fall,1,BARR,507,4,0.1,24
1001,507,-0.86,86,Keep,0,fall,1,BARR,507,5,0.1,24
1002,508,-1.36,136,Keep,0,fall,1,BARR,508,1,0.1,24
1003,508,-1.36,136,Keep,0,fall,1,BARR,508,2,0.1,24
1004,508,-1.35,135,Keep,0,fall,1,BARR,508,3,0.1,24
1005,508,-1.36,136,Keep,0,fall,1,BARR,508,4,0.1,24
1006,508,-1.36,136,Keep,0,fall,1,BARR,508,5,0.1,24
1007,509,-1.76,176,Keep,0,fall,1,BARR,509,1,0.1,24
1008,509,-2.26,226,Keep,0,fall,1,BARR,509,2,0.1,24
1009,509,-1.75,175,Keep,0,fall,1,BARR,509,3,0.1,24
1010,509,-1.96,196,Keep,0,fall,1,BARR,509,4,0.1,24
1011,509,-1.86,186,Keep,0,fall,1,BARR,509,5,0.1,24
1012,501,-0.02,2,Keep,6,fall,1,BONA,501,1,0.1,24
1013,501,-0.01,1,Keep,6,fall,1,BONA,501,2,0.1,24
1014,501,-0.02,2,Keep,7,fall,1,BONA,501,3,0.1,24
1015,501,-0.02,2,Keep,6,fall,1,BONA,501,4,0.1,24
1016,501,-0.03,3,Keep,7,fall,1,BONA,501,5,0.1,24
1017,502,-0.06,6,Keep,7,fall,1,BONA,502,1,0.1,24
1018,502,-0.05,5,Keep,6,fall,1,BONA,502,2,0.1,24
1019,502,-0.06,6,Keep,6,fall,1,BONA,502,3,0.1,24
1020,502,-0.06,6,Keep,5,fall,1,BONA,502,4,0.1,24
1021,502,-0.07,7,Keep,6,fall,1,BONA,502,5,0.1,24
1022,503,-0.16,16,Keep,4,fall,1,BONA,503,1,0.1,24
1023,503,-0.15,15,Keep,3,fall,1,BONA,503,2,0.1,24
1024,503,-0.16,16,Keep,6,fall,1,BONA,503,3,0.1,24
1025,503,-0.16,16,Keep,0,fall,1,BONA,503,4,0.1,24
1026,503,-0.17,17,Keep,4,fall,1,BONA,503,5,0.1,24
1027,504,-0.26,26,Keep,2,fall,1,BONA,504,1,0.1,24
1028,504,-0.25,25,Keep,1,fall,1,BONA,504,2,0.1,24
1029,504,-0.26,26,Keep,0,fall,1,BONA,504,3,0.1,24
1030,504,-0.26,26,Keep,0,fall,1,BONA,504,4,0.1,24
1032,505,-0.46,46,Keep,0,fall,1,BONA,505,1,0.1,24
1033,505,-0.45,45,Keep,0,fall,1,BONA,505,2,0.1,24
1034,505,-0.46,46,Keep,0,fall,1,BONA,505,3,0.1,24
1035,505,-0.46,46,Keep,0,fall,1,BONA,505,4,0.1,24
1036,505,-0.47,47,Keep,0,fall,1,BONA,505,5,0.1,24
1037,506,-0.76,76,Keep,0,fall,1,BONA,506,1,0.1,24
1038,506,-0.75,75,Keep,0,fall,1,BONA,506,2,0.1,24
1039,506,-0.76,76,Keep,0,fall,1,BONA,506,3,0.1,24
1040,506,-0.76,76,Keep,0,fall,1,BONA,506,4,0.1,24
1041,506,-0.77,77,Keep,0,fall,1,BONA,506,5,0.1,24
1042,507,-1.06,106,Keep,0,fall,1,BONA,507,1,0.1,24
1043,507,-1.05,105,Keep,0,fall,1,BONA,507,2,0.1,24
1044,507,-1.06,106,Keep,0,fall,1,BONA,507,3,0.1,24
1045,507,-1.06,106,Keep,0,fall,1,BONA,507,4,0.1,24
1046,507,-1.07,107,Keep,0,fall,1,BONA,507,5,0.1,24
1047,508,-1.56,156,Keep,0,fall,1,BONA,508,1,0.1,24
1048,508,-1.55,155,Keep,0,fall,1,BONA,508,2,0.1,24
1049,508,-1.56,156,Keep,0,fall,1,BONA,508,3,0.1,24
1050,508,-1.56,156,Keep,0,fall,1,BONA,508,4,0.1,24
1051,508,-1.57,157,Keep,0,fall,1,BONA,508,5,0.1,24
1052,509,-1.86,186,Keep,0,fall,1,BONA,509,1,0.1,24
1053,509,-1.85,185,Keep,0,fall,1,BONA,509,2,0.1,24
1054,509,-1.86,186,Keep,0,fall,1,BONA,509,3,0.1,24
1055,509,-1.96,196,Keep,0,fall,1,BONA,509,4,0.1,24
1056,509,-2.07,207,Keep,0,fall,1,BONA,509,5,0.1,24
1057,501,-0.03,3,Keep,7,fall,1,HEAL,501,1,0.1,24
1058,501,-0.02,2,Keep,8,fall,1,HEAL,501,2,0.1,24
1060,501,-0.02,2,Keep,7,fall,1,HEAL,501,4,0.1,24
1061,501,-0.02,2,Keep,7,fall,1,HEAL,501,5,0.1,24
1062,502,-0.07,7,Keep,6,fall,1,HEAL,502,1,0.1,24
1064,502,-0.06,6,Keep,7,fall,1,HEAL,502,3,0.1,24
1065,502,-0.06,6,Keep,7,fall,1,HEAL,502,4,0.1,24
1066,502,-0.06,6,Keep,6,fall,1,HEAL,502,5,0.1,24
1067,503,-0.17,17,Keep,7,fall,1,HEAL,503,1,0.1,24
1068,503,-0.16,16,Keep,5,fall,1,HEAL,503,2,0.1,24
1069,503,-0.16,16,Keep,6,fall,1,HEAL,503,3,0.1,24
1070,503,-0.16,16,Keep,7,fall,1,HEAL,503,4,0.1,24
1071,503,-0.16,16,Keep,7,fall,1,HEAL,503,5,0.1,24
1072,504,-0.27,27,Keep,7,fall,1,HEAL,504,1,0.1,24
1073,504,-0.26,26,Keep,2,fall,1,HEAL,504,2,0.1,24
1074,504,-0.26,26,Keep,5,fall,1,HEAL,504,3,0.1,24
1075,504,-0.26,26,Keep,8,fall,1,HEAL,504,4,0.1,24
1076,504,-0.26,26,Keep,7,fall,1,HEAL,504,5,0.1,24
1077,505,-0.37,37,Keep,3,fall,1,HEAL,505,1,0.1,24
1079,505,-0.36,36,Keep,0,fall,1,HEAL,505,3,0.1,24
1080,505,-0.36,36,Keep,5,fall,1,HEAL,505,4,0.1,24
1081,505,-0.36,36,Keep,4,fall,1,HEAL,505,5,0.1,24
1082,506,-0.47,47,Keep,4,fall,1,HEAL,506,1,0.1,24
1083,506,-0.46,46,Keep,2,fall,1,HEAL,506,2,0.1,24
1084,506,-0.46,46,Keep,0,fall,1,HEAL,506,3,0.1,24
1086,506,-0.46,46,Keep,1,fall,1,HEAL,506,5,0.1,24
1088,507,-0.66,66,Keep,0,fall,1,HEAL,507,2,0.1,24
1089,507,-0.66,66,Keep,0,fall,1,HEAL,507,3,0.1,24
1090,507,-0.66,66,Keep,0,fall,1,HEAL,507,4,0.1,24
1091,507,-0.66,66,Keep,0,fall,1,HEAL,507,5,0.1,24
1092,508,-0.97,97,Keep,0,fall,1,HEAL,508,1,0.1,24
1093,508,-0.96,96,Keep,0,fall,1,HEAL,508,2,0.1,24
1094,508,-0.96,96,Keep,0,fall,1,HEAL,508,3,0.1,24
1095,508,-0.96,96,Keep,0,fall,1,HEAL,508,4,0.1,24
1096,508,-0.96,96,Keep,0,fall,1,HEAL,508,5,0.1,24
1097,509,-1.57,157,Keep,0,fall,1,HEAL,509,1,0.1,24
1098,509,-1.36,136,Keep,0,fall,1,HEAL,509,2,0.1,24
1099,509,-1.26,126,Keep,0,fall,1,HEAL,509,3,0.1,24
1100,509,-1.66,166,Keep,0,fall,1,HEAL,509,4,0.1,24
1101,509,-1.26,126,Keep,0,fall,1,HEAL,509,5,0.1,24
1102,501,-0.02,2,Keep,0,fall,1,TOOL,501,1,0.1,24
1103,501,-0.02,2,Keep,2,fall,1,TOOL,501,2,0.1,24
1104,501,-0.02,2,Keep,1,fall,1,TOOL,501,3,0.1,24
1105,501,-0.02,2,Keep,3,fall,1,TOOL,501,4,0.1,24
1107,502,-0.06,6,Keep,3,fall,1,TOOL,502,1,0.1,24
1108,502,-0.06,6,Keep,2,fall,1,TOOL,502,2,0.1,24
1109,502,-0.06,6,Keep,1,fall,1,TOOL,502,3,0.1,24
1110,502,-0.06,6,Keep,0,fall,1,TOOL,502,4,0.1,24
1112,503,-0.16,16,Keep,1,fall,1,TOOL,503,1,0.1,24
1113,503,-0.16,16,Keep,2,fall,1,TOOL,503,2,0.1,24
1114,503,-0.16,16,Keep,2,fall,1,TOOL,503,3,0.1,24
1115,503,-0.16,16,Keep,1,fall,1,TOOL,503,4,0.1,24
1116,504,-0.26,26,Keep,1,fall,1,TOOL,504,2,0.1,24
1117,504,-0.26,26,Keep,1,fall,1,TOOL,504,3,0.1,24
1118,504,-0.26,26,Keep,1,fall,1,TOOL,504,4,0.1,24
1119,505,-0.36,36,Keep,0,fall,1,TOOL,505,2,0.1,24
1120,505,-0.36,36,Keep,0,fall,1,TOOL,505,3,0.1,24
1121,505,-0.36,36,Keep,0,fall,1,TOOL,505,4,0.1,24
1123,506,-0.46,46,Keep,0,fall,1,TOOL,506,3,0.1,24
1124,506,-0.46,46,Keep,0,fall,1,TOOL,506,4,0.1,24
1125,507,-0.56,56,Keep,0,fall,1,TOOL,507,2,0.1,24
1126,507,-0.56,56,Keep,0,fall,1,TOOL,507,3,0.1,24
1127,507,-0.56,56,Keep,0,fall,1,TOOL,507,4,0.1,24
1128,501,-0.02,2,Keep,1,fall,2,BARR,501,1,0.1,24
1129,501,-0.02,2,Keep,2,fall,2,BARR,501,2,0.1,24
1130,501,-0.01,1,Keep,1,fall,2,BARR,501,3,0.1,24
1132,501,-0.02,2,Keep,2,fall,2,BARR,501,5,0.1,24
1133,502,-0.06,6,Keep,4,fall,2,BARR,502,1,0.1,24
1134,502,-0.06,6,Keep,2,fall,2,BARR,502,2,0.1,24
1135,502,-0.05,5,Keep,5,fall,2,BARR,502,3,0.1,24
1136,502,-0.06,6,Keep,2,fall,2,BARR,502,4,0.1,24
1137,502,-0.06,6,Keep,2,fall,2,BARR,502,5,0.1,24
1141,503,-0.16,16,Keep,0,fall,2,BARR,503,4,0.1,24
1142,503,-0.16,16,Keep,1,fall,2,BARR,503,5,0.1,24
1146,504,-0.26,26,Keep,0,fall,2,BARR,504,4,0.1,24
1147,504,-0.26,26,Keep,1,fall,2,BARR,504,5,0.1,24
1148,505,-0.36,36,Keep,0,fall,2,BARR,505,1,0.1,24
1150,505,-0.35,35,Keep,0,fall,2,BARR,505,3,0.1,24
1151,505,-0.36,36,Keep,0,fall,2,BARR,505,4,0.1,24
1152,505,-0.36,36,Keep,0,fall,2,BARR,505,5,0.1,24
1153,506,-0.56,56,Keep,0,fall,2,BARR,506,1,0.1,24
1155,506,-0.55,55,Keep,0,fall,2,BARR,506,3,0.1,24
1156,506,-0.56,56,Keep,0,fall,2,BARR,506,4,0.1,24
1158,507,-0.86,86,Keep,0,fall,2,BARR,507,1,0.1,24
1160,507,-0.85,85,Keep,0,fall,2,BARR,507,3,0.1,24
1162,507,-0.86,86,Keep,0,fall,2,BARR,507,5,0.1,24
1163,508,-1.36,136,Keep,0,fall,2,BARR,508,1,0.1,24
1164,508,-1.36,136,Keep,0,fall,2,BARR,508,2,0.1,24
1165,508,-1.35,135,Keep,0,fall,2,BARR,508,3,0.1,24
1167,508,-1.36,136,Keep,0,fall,2,BARR,508,5,0.1,24
1168,509,-1.76,176,Keep,0,fall,2,BARR,509,1,0.1,24
1169,509,-2.26,226,Keep,0,fall,2,BARR,509,2,0.1,24
1170,509,-1.75,175,Keep,0,fall,2,BARR,509,3,0.1,24
1172,509,-1.86,186,Keep,0,fall,2,BARR,509,5,0.1,24
1173,501,-0.02,2,Keep,4,fall,2,BONA,501,1,0.1,24
1174,501,-0.01,1,Keep,4,fall,2,BONA,501,2,0.1,24
1175,501,-0.02,2,Keep,4,fall,2,BONA,501,3,0.1,24
1176,501,-0.02,2,Keep,3,fall,2,BONA,501,4,0.1,24
1177,501,-0.03,3,Keep,3,fall,2,BONA,501,5,0.1,24
1178,502,-0.06,6,Keep,4,fall,2,BONA,502,1,0.1,24
1179,502,-0.05,5,Keep,3,fall,2,BONA,502,2,0.1,24
1180,502,-0.06,6,Keep,3,fall,2,BONA,502,3,0.1,24
1181,502,-0.06,6,Keep,3,fall,2,BONA,502,4,0.1,24
1182,502,-0.07,7,Keep,3,fall,2,BONA,502,5,0.1,24
1183,503,-0.16,16,Keep,3,fall,2,BONA,503,1,0.1,24
1184,503,-0.15,15,Keep,3,fall,2,BONA,503,2,0.1,24
1185,503,-0.16,16,Keep,3,fall,2,BONA,503,3,0.1,24
1186,503,-0.16,16,Keep,1,fall,2,BONA,503,4,0.1,24
1187,503,-0.17,17,Keep,3,fall,2,BONA,503,5,0.1,24
1188,504,-0.26,26,Keep,2,fall,2,BONA,504,1,0.1,24
1189,504,-0.25,25,Keep,3,fall,2,BONA,504,2,0.1,24
1190,504,-0.26,26,Keep,4,fall,2,BONA,504,3,0.1,24
1191,504,-0.26,26,Keep,3,fall,2,BONA,504,4,0.1,24
1193,505,-0.46,46,Keep,0,fall,2,BONA,505,1,0.1,24
1195,505,-0.46,46,Keep,0,fall,2,BONA,505,3,0.1,24
1196,505,-0.46,46,Keep,0,fall,2,BONA,505,4,0.1,24
1198,506,-0.76,76,Keep,0,fall,2,BONA,506,1,0.1,24
1200,506,-0.76,76,Keep,0,fall,2,BONA,506,3,0.1,24
1201,506,-0.76,76,Keep,0,fall,2,BONA,506,4,0.1,24
1203,507,-1.06,106,Keep,0,fall,2,BONA,507,1,0.1,24
1205,507,-1.06,106,Keep,0,fall,2,BONA,507,3,0.1,24
1206,507,-1.06,106,Keep,0,fall,2,BONA,507,4,0.1,24
1207,507,-1.07,107,Keep,0,fall,2,BONA,507,5,0.1,24
1208,508,-1.56,156,Keep,0,fall,2,BONA,508,1,0.1,24
1209,508,-1.55,155,Keep,0,fall,2,BONA,508,2,0.1,24
1210,508,-1.56,156,Keep,0,fall,2,BONA,508,3,0.1,24
1211,508,-1.56,156,Keep,0,fall,2,BONA,508,4,0.1,24
1212,508,-1.57,157,Keep,0,fall,2,BONA,508,5,0.1,24
1213,509,-1.86,186,Keep,0,fall,2,BONA,509,1,0.1,24
1214,509,-1.85,185,Keep,0,fall,2,BONA,509,2,0.1,24
1215,509,-1.86,186,Keep,0,fall,2,BONA,509,3,0.1,24
1216,509,-1.96,196,Keep,0,fall,2,BONA,509,4,0.1,24
1217,509,-2.07,207,Keep,0,fall,2,BONA,509,5,0.1,24
1218,501,-0.03,3,Keep,5,fall,2,HEAL,501,1,0.1,24
1221,501,-0.02,2,Keep,4,fall,2,HEAL,501,4,0.1,24
1222,501,-0.02,2,Keep,5,fall,2,HEAL,501,5,0.1,24
1223,502,-0.07,7,Keep,5,fall,2,HEAL,502,1,0.1,24
1225,502,-0.06,6,Keep,5,fall,2,HEAL,502,3,0.1,24
1226,502,-0.06,6,Keep,4,fall,2,HEAL,502,4,0.1,24
1227,502,-0.06,6,Keep,5,fall,2,HEAL,502,5,0.1,24
1228,503,-0.17,17,Keep,5,fall,2,HEAL,503,1,0.1,24
1230,503,-0.16,16,Keep,5,fall,2,HEAL,503,3,0.1,24
1231,503,-0.16,16,Keep,4,fall,2,HEAL,503,4,0.1,24
1232,503,-0.16,16,Keep,3,fall,2,HEAL,503,5,0.1,24
1233,504,-0.27,27,Keep,5,fall,2,HEAL,504,1,0.1,24
1235,504,-0.26,26,Keep,3,fall,2,HEAL,504,3,0.1,24
1236,504,-0.26,26,Keep,4,fall,2,HEAL,504,4,0.1,24
1237,504,-0.26,26,Keep,5,fall,2,HEAL,504,5,0.1,24
1238,505,-0.37,37,Keep,5,fall,2,HEAL,505,1,0.1,24
1240,505,-0.36,36,Keep,2,fall,2,HEAL,505,3,0.1,24
1241,505,-0.36,36,Keep,4,fall,2,HEAL,505,4,0.1,24
1242,505,-0.36,36,Keep,5,fall,2,HEAL,505,5,0.1,24
1243,506,-0.47,47,Keep,4,fall,2,HEAL,506,1,0.1,24
1245,506,-0.46,46,Keep,0,fall,2,HEAL,506,3,0.1,24
1247,506,-0.46,46,Keep,2,fall,2,HEAL,506,5,0.1,24
1250,507,-0.66,66,Keep,0,fall,2,HEAL,507,3,0.1,24
1251,507,-0.66,66,Keep,0,fall,2,HEAL,507,4,0.1,24
1252,507,-0.66,66,Keep,0,fall,2,HEAL,507,5,0.1,24
1255,508,-0.96,96,Keep,0,fall,2,HEAL,508,3,0.1,24
1256,508,-0.96,96,Keep,0,fall,2,HEAL,508,4,0.1,24
1257,508,-0.96,96,Keep,0,fall,2,HEAL,508,5,0.1,24
1258,509,-1.57,157,Keep,0,fall,2,HEAL,509,1,0.1,24
1260,509,-1.26,126,Keep,0,fall,2,HEAL,509,3,0.1,24
1261,509,-1.66,166,Keep,0,fall,2,HEAL,509,4,0.1,24
1262,509,-1.26,126,Keep,0,fall,2,HEAL,509,5,0.1,24
1263,501,-0.02,2,Keep,0,fall,2,TOOL,501,1,0.1,24
1264,501,-0.02,2,Keep,3,fall,2,TOOL,501,2,0.1,24
1265,501,-0.02,2,Keep,3,fall,2,TOOL,501,3,0.1,24
1266,501,-0.02,2,Keep,3,fall,2,TOOL,501,4,0.1,24
1267,501,-0.02,2,Keep,2,fall,2,TOOL,501,5,0.1,24
1268,502,-0.06,6,Keep,0,fall,2,TOOL,502,1,0.1,24
1269,502,-0.06,6,Keep,3,fall,2,TOOL,502,2,0.1,24
1270,502,-0.06,6,Keep,3,fall,2,TOOL,502,3,0.1,24
1272,502,-0.06,6,Keep,2,fall,2,TOOL,502,5,0.1,24
1273,503,-0.16,16,Keep,0,fall,2,TOOL,503,1,0.1,24
1274,503,-0.16,16,Keep,0,fall,2,TOOL,503,2,0.1,24
1275,503,-0.16,16,Keep,0,fall,2,TOOL,503,3,0.1,24
1276,503,-0.16,16,Keep,1,fall,2,TOOL,503,4,0.1,24
1277,504,-0.26,26,Keep,0,fall,2,TOOL,504,2,0.1,24
1279,504,-0.26,26,Keep,0,fall,2,TOOL,504,4,0.1,24
1280,505,-0.36,36,Keep,0,fall,2,TOOL,505,2,0.1,24
1281,505,-0.36,36,Keep,0,fall,2,TOOL,505,3,0.1,24
1282,505,-0.36,36,Keep,0,fall,2,TOOL,505,4,0.1,24
1283,506,-0.46,46,Keep,0,fall,2,TOOL,506,2,0.1,24
1284,506,-0.46,46,Keep,0,fall,2,TOOL,506,3,0.1,24
1285,506,-0.46,46,Keep,0,fall,2,TOOL,506,4,0.1,24
1286,507,-0.56,56,Keep,0,fall,2,TOOL,507,2,0.1,24
1287,507,-0.56,56,Keep,0,fall,2,TOOL,507,3,0.1,24
1288,507,-0.56,56,Keep,0,fall,2,TOOL,507,4,0.1,24
1334,501,-0.02,2,Keep,0,winter,1,BONA,501,1,0.1,24
1335,501,-0.01,1,Keep,0,winter,1,BONA,501,2,0.1,24
1336,501,-0.02,2,Keep,0,winter,1,BONA,501,3,0.1,24
1337,501,-0.02,2,Keep,0,winter,1,BONA,501,4,0.1,24
1338,501,-0.03,3,Keep,0,winter,1,BONA,501,5,0.1,24
1339,502,-0.06,6,Keep,0,winter,1,BONA,502,1,0.1,24
1340,502,-0.05,5,Keep,0,winter,1,BONA,502,2,0.1,24
1341,502,-0.06,6,Keep,0,winter,1,BONA,502,3,0.1,24
1342,502,-0.06,6,Keep,0,winter,1,BONA,502,4,0.1,24
1343,502,-0.07,7,Keep,0,winter,1,BONA,502,5,0.1,24
1344,503,-0.16,16,Keep,0,winter,1,BONA,503,1,0.1,24
1345,503,-0.15,15,Keep,0,winter,1,BONA,503,2,0.1,24
1346,503,-0.16,16,Keep,0,winter,1,BONA,503,3,0.1,24
1347,503,-0.16,16,Keep,0,winter,1,BONA,503,4,0.1,24
1348,503,-0.17,17,Keep,0,winter,1,BONA,503,5,0.1,24
1349,504,-0.26,26,Keep,0,winter,1,BONA,504,1,0.1,24
1350,504,-0.25,25,Keep,0,winter,1,BONA,504,2,0.1,24
1351,504,-0.26,26,Keep,0,winter,1,BONA,504,3,0.1,24
1352,504,-0.26,26,Keep,0,winter,1,BONA,504,4,0.1,24
1353,504,-0.27,27,Keep,0,winter,1,BONA,504,5,0.1,24
1354,505,-0.46,46,Keep,0,winter,1,BONA,505,1,0.1,24
1355,505,-0.45,45,Keep,0,winter,1,BONA,505,2,0.1,24
1356,505,-0.46,46,Keep,0,winter,1,BONA,505,3,0.1,24
1357,505,-0.46,46,Keep,0,winter,1,BONA,505,4,0.1,24
1358,505,-0.47,47,Keep,0,winter,1,BONA,505,5,0.1,24
1359,506,-0.76,76,Keep,0,winter,1,BONA,506,1,0.1,24
1360,506,-0.75,75,Keep,0,winter,1,BONA,506,2,0.1,24
1361,506,-0.76,76,Keep,0,winter,1,BONA,506,3,0.1,24
1362,506,-0.76,76,Keep,0,winter,1,BONA,506,4,0.1,24
1363,506,-0.77,77,Keep,0,winter,1,BONA,506,5,0.1,24
1364,507,-1.06,106,Keep,0,winter,1,BONA,507,1,0.1,24
1365,507,-1.05,105,Keep,0,winter,1,BONA,507,2,0.1,24
1366,507,-1.06,106,Keep,0,winter,1,BONA,507,3,0.1,24
1367,507,-1.06,106,Keep,0,winter,1,BONA,507,4,0.1,24
1368,507,-1.07,107,Keep,0,winter,1,BONA,507,5,0.1,24
1369,508,-1.56,156,Keep,0,winter,1,BONA,508,1,0.1,24
1370,508,-1.55,155,Keep,0,winter,1,BONA,508,2,0.1,24
1371,508,-1.56,156,Keep,0,winter,1,BONA,508,3,0.1,24
1372,508,-1.56,156,Keep,0,winter,1,BONA,508,4,0.1,24
1373,508,-1.57,157,Keep,0,winter,1,BONA,508,5,0.1,24
1374,509,-1.86,186,Keep,0,winter,1,BONA,509,1,0.1,24
1375,509,-1.85,185,Keep,0,winter,1,BONA,509,2,0.1,24
1376,509,-1.86,186,Keep,0,winter,1,BONA,509,3,0.1,24
1377,509,-1.96,196,Keep,0,winter,1,BONA,509,4,0.1,24
1378,509,-2.07,207,Keep,0,winter,1,BONA,509,5,0.1,24
1380,501,-0.02,2,Keep,0,winter,1,HEAL,501,2,0.1,24
1381,501,-0.02,2,Keep,0,winter,1,HEAL,501,3,0.1,24
1382,501,-0.02,2,Keep,0,winter,1,HEAL,501,4,0.1,24
1383,501,-0.02,2,Keep,0,winter,1,HEAL,501,5,0.1,24
1384,502,-0.07,7,Keep,0,winter,1,HEAL,502,1,0.1,24
1386,502,-0.06,6,Keep,0,winter,1,HEAL,502,3,0.1,24
1387,502,-0.06,6,Keep,0,winter,1,HEAL,502,4,0.1,24
1388,502,-0.06,6,Keep,0,winter,1,HEAL,502,5,0.1,24
1389,503,-0.17,17,Keep,0,winter,1,HEAL,503,1,0.1,24
1390,503,-0.16,16,Keep,0,winter,1,HEAL,503,2,0.1,24
1391,503,-0.16,16,Keep,0,winter,1,HEAL,503,3,0.1,24
1392,503,-0.16,16,Keep,0,winter,1,HEAL,503,4,0.1,24
1393,503,-0.16,16,Keep,0,winter,1,HEAL,503,5,0.1,24
1394,504,-0.27,27,Keep,0,winter,1,HEAL,504,1,0.1,24
1395,504,-0.26,26,Keep,2,winter,1,HEAL,504,2,0.1,24
1396,504,-0.26,26,Keep,0,winter,1,HEAL,504,3,0.1,24
1397,504,-0.26,26,Keep,0,winter,1,HEAL,504,4,0.1,24
1398,504,-0.26,26,Keep,0,winter,1,HEAL,504,5,0.1,24
1399,505,-0.37,37,Keep,2,winter,1,HEAL,505,1,0.1,24
1401,505,-0.36,36,Keep,0,winter,1,HEAL,505,3,0.1,24
1402,505,-0.36,36,Keep,0,winter,1,HEAL,505,4,0.1,24
1403,505,-0.36,36,Keep,0,winter,1,HEAL,505,5,0.1,24
1404,506,-0.47,47,Keep,0,winter,1,HEAL,506,1,0.1,24
1405,506,-0.46,46,Keep,0,winter,1,HEAL,506,2,0.1,24
1406,506,-0.46,46,Keep,0,winter,1,HEAL,506,3,0.1,24
1408,506,-0.46,46,Keep,0,winter,1,HEAL,506,5,0.1,24
1409,507,-0.67,67,Keep,0,winter,1,HEAL,507,1,0.1,24
1410,507,-0.66,66,Keep,0,winter,1,HEAL,507,2,0.1,24
1411,507,-0.66,66,Keep,0,winter,1,HEAL,507,3,0.1,24
1412,507,-0.66,66,Keep,0,winter,1,HEAL,507,4,0.1,24
1413,507,-0.66,66,Keep,0,winter,1,HEAL,507,5,0.1,24
1414,508,-0.97,97,Keep,0,winter,1,HEAL,508,1,0.1,24
1415,508,-0.96,96,Keep,0,winter,1,HEAL,508,2,0.1,24
1416,508,-0.96,96,Keep,0,winter,1,HEAL,508,3,0.1,24
1417,508,-0.96,96,Keep,0,winter,1,HEAL,508,4,0.1,24
1418,508,-0.96,96,Keep,0,winter,1,HEAL,508,5,0.1,24
1419,509,-1.57,157,Keep,0,winter,1,HEAL,509,1,0.1,24
1420,509,-1.36,136,Keep,0,winter,1,HEAL,509,2,0.1,24
1421,509,-1.26,126,Keep,0,winter,1,HEAL,509,3,0.1,24
1422,509,-1.66,166,Keep,0,winter,1,HEAL,509,4,0.1,24
1423,509,-1.26,126,Keep,0,winter,1,HEAL,509,5,0.1,24
1424,501,-0.02,2,Keep,0,winter,1,TOOL,501,1,0.1,24
1426,501,-0.02,2,Keep,0,winter,1,TOOL,501,3,0.1,24
1427,501,-0.02,2,Keep,0,winter,1,TOOL,501,4,0.1,24
1428,501,-0.02,2,Keep,0,winter,1,TOOL,501,5,0.1,24
1429,502,-0.06,6,Keep,0,winter,1,TOOL,502,1,0.1,24
1431,502,-0.06,6,Keep,0,winter,1,TOOL,502,3,0.1,24
1432,502,-0.06,6,Keep,0,winter,1,TOOL,502,4,0.1,24
1433,502,-0.06,6,Keep,0,winter,1,TOOL,502,5,0.1,24
1434,503,-0.16,16,Keep,0,winter,1,TOOL,503,1,0.1,24
1436,503,-0.16,16,Keep,0,winter,1,TOOL,503,3,0.1,24
1437,503,-0.16,16,Keep,0,winter,1,TOOL,503,4,0.1,24
1439,504,-0.26,26,Keep,0,winter,1,TOOL,504,3,0.1,24
1440,504,-0.26,26,Keep,0,winter,1,TOOL,504,4,0.1,24
1442,505,-0.36,36,Keep,0,winter,1,TOOL,505,3,0.1,24
1443,505,-0.36,36,Keep,0,winter,1,TOOL,505,4,0.1,24
1445,506,-0.46,46,Keep,0,winter,1,TOOL,506,3,0.1,24
1446,506,-0.46,46,Keep,0,winter,1,TOOL,506,4,0.1,24
1448,507,-0.56,56,Keep,0,winter,1,TOOL,507,3,0.1,24
1449,507,-0.56,56,Keep,0,winter,1,TOOL,507,4,0.1,24
1495,501,-0.02,2,Keep,1,winter,2,BONA,501,1,0.1,24
1496,501,-0.01,1,Keep,2,winter,2,BONA,501,2,0.1,24
1497,501,-0.02,2,Keep,0,winter,2,BONA,501,3,0.1,24
1498,501,-0.02,2,Keep,1,winter,2,BONA,501,4,0.1,24
1499,501,-0.03,3,Keep,0,winter,2,BONA,501,5,0.1,24
1500,502,-0.06,6,Keep,0,winter,2,BONA,502,1,0.1,24
1501,502,-0.05,5,Keep,1,winter,2,BONA,502,2,0.1,24
1502,502,-0.06,6,Keep,2,winter,2,BONA,502,3,0.1,24
1503,502,-0.06,6,Keep,0,winter,2,BONA,502,4,0.1,24
1504,502,-0.07,7,Keep,1,winter,2,BONA,502,5,0.1,24
1505,503,-0.16,16,Keep,0,winter,2,BONA,503,1,0.1,24
1506,503,-0.15,15,Keep,1,winter,2,BONA,503,2,0.1,24
1507,503,-0.16,16,Keep,0,winter,2,BONA,503,3,0.1,24
1508,503,-0.16,16,Keep,0,winter,2,BONA,503,4,0.1,24
