uid,namedLocation,domainID,siteID,plotID,nrcsDescriptionID,collectDate,horizonID,horizonName,analysisStartDate,biogeoIDnrcs,biogeoSampleType,biogeoTopDepth,biogeoBottomDepth,biogeoCenterDepth,airDryOvenDryRatio,gypsumConc,caco3Conc,caNh4d,kNh4d,mgNh4d,naNh4d,cecdNh4,alSatCecd33,baseSumCecd10,bsesatCecd10,ececCecd33,alKcl,feKcl,mnKcl,phCacl2,phH2o,ec12pre,bSatx,brSatx,caSatx,clSatx,co3Satx,ecSatp,flSatx,waterSatx,hco3Sx,kSatx,mgSatx,naSatx,no2Satx,no3Satx,pSatx,phSp,resist,so4Satx,carbonTot,nitrogenTot,ctonRatio,estimatedOC,sulfurTot,alOxalate,feOxalate,mnOxalate,pOxalate,siOxalate,optDensityOxalate,alCitDithionate,feCitDithionate,mnCitDithionate,siliconCitrateDithionate,acidity,waterRetention15Bar,MehlichIIITotP,Bray1PExtractable,OlsenPExtractable,processingRemarks,laboratoryName,dataQF
e5b45040-e330-4e8d-be5e-5a4e8dc20484,BARR_085.basePlot.all,D18,BARR,BARR_085,S2018AK185085,5/10/2018,18N05610,ACjjf,8/17/2018,S2018AK185085-3,bulk,55,100,77.5,1.037,0,,12,0.1,6.3,2.8,20.8,1,21.2,100,21.5,0.3,,23.6,4.4,4.4,4.99,,0,37.6,84.2,0,8.82,0,88.3,1.2,0.2,29.6,21.3,0,0,0,4.3,,0,68.4,4.7,15,68,1.3,0.08,0.46,23.8,46.5,0.01,0.2,0.1,0.5,0,0,21.5,,1.2,,0.6,,USDA NRCS Kellogg Soil Survey Laboratory,
d6e285e0-ffc0-46c1-b0e6-4e3f175fd4fd,BARR_084.basePlot.all,D18,BARR,BARR_084,S2018AK185084,5/10/2018,18N05605,Oe,8/17/2018,S2018AK185084-1,bulk,0,10,5,1.129,0,,16.9,0.8,7.1,0.6,69.4,6,25.4,37,27,1.6,,86,4.2,4.9,0.81,,0,1,0.7,0,0.32,0.1,343.3,1.8,0.3,0.8,1.1,0,0.2,0,4.8,,0.6,355.3,21.7,16,355,3.2,0.24,1.52,107,76.6,0.02,0.53,0.3,1.5,0,0,90.4,,0.9,,1.4,,USDA NRCS Kellogg Soil Survey Laboratory,
e496fcf5-f8d8-4f4f-ad46-3590150ef2a5,BARR_018.basePlot.all,D18,BARR,BARR_018,S2018AK185018,5/10/2018,18N05579,Cg2,8/17/2018,S2018AK185018-3,bulk,30,61,45.5,1.03,,,7,0.6,3.6,0.2,15,,11.4,76,,0,,105.3,5.1,5.7,0.29,,0,1.9,1.3,0,0.57,0,93.8,0.2,0.2,1.7,1.5,0,0.1,0,5.7,,3.7,35.1,3.1,11,35,0.9,0.09,1.15,129.4,413.8,0,0.15,0.1,1.2,0,0.1,11.9,,6.7,,9.8,,USDA NRCS Kellogg Soil Survey Laboratory,
0ed6ba7e-b008-4a01-b91e-1ef211a5f86b,BARR_028.basePlot.all,D18,BARR,BARR_028,S2018AK185028,5/10/2018,18N05598,Cgjj/O,8/17/2018,S2018AK185028-1,bulk,7,50,28.5,1.038,,,1.8,0,0.6,0.1,11.8,11,2.5,21,2.8,0.3,,17.7,4.6,5.1,0.25,,0,1.5,0.8,0,0.35,0.1,135.8,1.1,0,1.1,1.1,0,0,0,5,,0.6,85.8,5.3,16,86,1,0.08,0.58,24.7,0,0.01,0.28,0.1,0.6,0,0,23.1,,0.9,,1,,USDA NRCS Kellogg Soil Survey Laboratory,
38cd48c4-7895-4c5c-a680-62851b0c8231,BARR_022.basePlot.all,D18,BARR,BARR_022,S2018AK185022,5/10/2018,18N05587,Cgjj/Oajj,8/17/2018,S2018AK185022-2,bulk,30,52,41,1.033,,,5.2,0.2,2.6,0.3,16.4,12,8.3,51,9.4,1.1,,27.8,4.2,5,0.2,,,,,,,,,,,,,,,,,,,50.1,3.4,15,50,0.5,0.08,0.6,31,202.3,0,0.17,0.1,0.7,0,0,20.9,,1.8,,1.9,,USDA NRCS Kellogg Soil Survey Laboratory,
4c2fdf12-340b-4442-a248-17b20e14bf28,BARR_012.basePlot.all,D18,BARR,BARR_012,S2018AK185012,5/10/2018,18N05568,Oe,8/17/2018,S2018AK185012-1,bulk,0,12,6,1.105,0,,16.9,0.8,7.7,0.8,58.9,3,26.2,44,26.9,0.7,,53,4.5,5.3,0.58,,0,0.7,0.6,0,0.23,0.1,507.6,0.4,0.1,0.6,1,0,0,0,5.2,,0.5,254.8,16.1,16,255,2.9,0.26,1.85,112.1,429.9,0,0.72,0.3,2.2,0,0.1,82.6,,1.8,,2.4,The saturated paste water content value is abnormally high (i.e. > 500%) for this sample due to a high organic matter content. Organic matter has a low particle density compared to mineral matter and the SP water % is determined on a weight basis.,USDA NRCS Kellogg Soil Survey Laboratory,
e0dc7a17-d280-4381-9321-4233a38b6b3c,BARR_031.basePlot.all,D18,BARR,BARR_031,S2018AK185031,5/10/2018,18N05602,Cf,8/17/2018,S2018AK185031-3,bulk,52,100,76,1.023,0,40,28.7,0.4,6.6,0.8,11.9,,36.5,100,,,,,7.7,7.9,1.02,,0,9.9,20.3,0,2.75,0,74.5,3.3,0.3,8.5,8.9,0,0,0,7.5,,2.3,27.7,2,11,23,0.5,0.06,0.61,116.5,122.5,0.03,0.13,0.1,0.9,0,0.1,1.4,,7.6,,6.5,,USDA NRCS Kellogg Soil Survey Laboratory,
9f699f2a-907f-4dc3-bdb8-7ab1d1f9987f,BARR_004.basePlot.all,D18,BARR,BARR_004,S2018AK185004,5/10/2018,18N05556,Oi,8/17/2018,S2018AK185004-1,bulk,0,10,5,1.159,0,,27.3,1.4,11.2,1.4,85.4,2,41.3,48,42.3,1,,319.3,,,1.05,,,,,,,,,,,,,,,,,,,352.1,14.3,25,352,2.6,0.16,0.95,427.9,171.8,0.01,0.32,0.2,1.2,0.1,0.1,93.1,,7.7,,12.5,,USDA NRCS Kellogg Soil Survey Laboratory,
31fd9074-6743-4e79-b66d-18d42ceb0ed5,BARR_085.basePlot.all,D18,BARR,BARR_085,S2018AK185085,5/10/2018,18N05609,A/Oajj,8/17/2018,S2018AK185085-2,bulk,9,55,32,1.062,0,,12.8,0.1,4.5,0.4,33.8,3,17.8,53,18.4,0.6,,30.2,4.5,5.1,0.53,,0,1.6,2.1,0,0.44,0,178,0.6,0.1,1.2,1.1,0,0,0,5,,1.1,152.8,9,17,153,3.6,0.12,0.69,27.3,12.6,0.01,0.29,0.1,0.7,0,0,47.6,,0.2,,1.1,,USDA NRCS Kellogg Soil Survey Laboratory,
35810892-e925-4ab8-8e44-4c2714b21a43,BARR_012.basePlot.all,D18,BARR,BARR_012,S2018AK185012,5/10/2018,18N05569,Bg,8/17/2018,S2018AK185012-2,bulk,12,29,20.5,1.042,,,7.4,0.2,3.2,0.3,24.1,10,11.1,46,12.3,1.2,,21.1,4.4,5.2,0.21,,,,,,,,,,,,,,,,,,,74.9,5,15,75,1.3,0.12,0.87,23.1,226.3,0,0.39,0.1,1,0,0,28.4,,0.5,,8,,USDA NRCS Kellogg Soil Survey Laboratory,
43669bc8-9312-4a47-95d9-0b3c9da85e58,BARR_037.basePlot.all,D18,BARR,BARR_037,S2018AK185037,5/10/2018,18N05603,Oe,8/17/2018,S2018AK185037-1,bulk,0,36,18,1.108,0,,13.3,0.2,6.7,1.5,54.7,4,21.7,40,22.6,0.9,,10.2,4.6,5.4,0.73,,0,0.9,1.3,0,0.42,0.1,298.6,1.4,0.1,0.8,2.6,0,0,0,5.2,,1.4,343.4,20,17,343,4.8,0.32,0.68,10.9,0,0.01,0.53,0.4,0.6,0,0,92.3,,0.8,,1.4,,USDA NRCS Kellogg Soil Survey Laboratory,
8010fbce-edf2-425c-84a8-500e4a048cf9,BARR_026.basePlot.all,D18,BARR,BARR_026,S2018AK185026,5/10/2018,18N05594,ACjjf/Oajjf,8/17/2018,S2018AK185026-3,bulk,70,100,85,1.039,0,,14,0.3,4.9,1.1,23.7,,20.3,86,,,,,5.6,6.1,0.71,,0,1.6,4.9,0,0.76,0,128.7,1.5,0.2,1.3,3.9,0,0,0,6.1,,0.8,99.1,5.9,17,99,1.1,0.07,0.84,117,55.4,0.02,0.22,0,0.8,0,0,15.4,,2.8,,2.8,,USDA NRCS Kellogg Soil Survey Laboratory,
d7f9659d-c77e-4388-87d1-9327501abc46,BARR_008.basePlot.all,D18,BARR,BARR_008,S2018AK185008,5/10/2018,18N05564,Oa,8/17/2018,S2018AK185008-2,bulk,32,56,44,1.141,0,,6.1,0.2,4.3,1.1,48.9,12,11.7,24,13.3,1.6,,7.3,4.3,4.8,1.24,,0,0.5,1.7,0,0.28,0,940,0.1,0,0.7,1.4,0,0,0,5,,0.4,445.8,23.1,19,446,6.2,0.31,0.52,10.1,44,0,0.23,0.4,0.5,0,0,85.2,,2.2,,2.9,The saturated paste water content value is abnormally high (i.e. > 500%) for this sample due to a high organic matter content. Organic matter has a low particle density compared to mineral matter and the SP water % is determined on a weight basis.,USDA NRCS Kellogg Soil Survey Laboratory,
d2b6dbf0-0384-4b0f-b4f6-e7b959a51b12,BARR_004.basePlot.all,D18,BARR,BARR_004,S2018AK185004,5/10/2018,18N05557,Cg,8/17/2018,S2018AK185004-2,bulk,10,34,22,1.028,,,6.6,0.2,2.2,0.2,11.8,5,9.2,78,9.7,0.5,,137.8,4.7,5.5,0.11,,,,,,,,,,,,,,,,,,,35.9,2.6,14,36,0.4,0.11,0.71,258.3,76.2,0.02,0.13,0.1,1.2,0,0,14.5,,2,,1.1,,USDA NRCS Kellogg Soil Survey Laboratory,
7a83cb92-eeb3-4886-93bb-58eddf6c1fc6,BARR_021.basePlot.all,D18,BARR,BARR_021,S2018AK185021,5/10/2018,18N05585,Cgjjf/Ojjf,8/17/2018,S2018AK185021-3,bulk,56,100,78,1.077,0,,19.4,0.2,5,0.5,44.2,1,25.1,57,25.3,0.2,,169.7,4.6,5,0.64,,0,1.5,1.7,0,0.37,0,221.9,0.6,0,0.8,1,0,0,0,5.1,,1.1,156.4,9.9,16,156,2.2,0.14,1.55,155.9,262,0,0.48,0.1,1.7,0,0,50.7,,0.1,,4.7,,USDA NRCS Kellogg Soil Survey Laboratory,
be53dc7a-73cd-446a-9d3f-f64920325030,BARR_028.basePlot.all,D18,BARR,BARR_028,S2018AK185028,5/10/2018,18N05599,O/Cgjjf,8/17/2018,S2018AK185028-2,bulk,63,100,81.5,1.079,0,,22.5,0.3,5.2,0.6,44.1,1,28.6,65,28.8,0.2,,130.8,4.7,5.3,0.54,,,,,,,,,,,,,,,,,,,169,9.9,17,169,2.3,0.15,1.67,129.2,220,0.03,0.42,0.1,1.7,0,0,110.9,,0.2,,8.6,,USDA NRCS Kellogg Soil Survey Laboratory,
56069fb0-f3c0-4b6c-8437-fe4dffa415fb,BARR_024.basePlot.all,D18,BARR,BARR_024,S2018AK185024,5/10/2018,18N05590,Cgjj/Oejj,8/17/2018,S2018AK185024-3,bulk,54,80,67,1.01,,,1.7,0.1,1.1,0.1,5.7,9,3,53,3.3,0.3,,19.2,4.4,5,0.14,,,,,,,,,,,,,,,,,,,16.9,1.5,11,17,0.3,0.03,0.15,14.1,0,0.01,0.03,0,0.2,0,0.1,14.7,,17.2,,8.3,,USDA NRCS Kellogg Soil Survey Laboratory,
bd88ed35-bc41-40f4-89f7-f4419fe159a8,BARR_031.basePlot.all,D18,BARR,BARR_031,S2018AK185031,5/10/2018,18N05600,Oe,8/17/2018,S2018AK185031-1,bulk,0,15,7.5,1.182,0,,28.2,2.2,12.1,1.7,66.6,,44.2,66,,0,,580.1,,,2.08,,,,,,,,,,,,,,,,,,,414.5,26,16,415,3.3,0.06,1.95,2550.9,274.2,0.03,0.27,0.1,1.9,0.3,0,76.9,,8.9,,25,,USDA NRCS Kellogg Soil Survey Laboratory,
7e51a96f-ecde-41a8-8a32-0af344bef960,BARR_008.basePlot.all,D18,BARR,BARR_008,S2018AK185008,5/10/2018,18N05563,Oi,8/17/2018,S2018AK185008-1,bulk,0,32,16,1.193,0,,16.6,0.9,12.3,2.2,74,1,32,43,32.3,0.3,,27.1,,,2.24,,0,0.3,1.5,0,0.27,0,1837,0.2,0.3,0.3,1.3,0,0.2,0,5.3,,0.3,471.4,16.8,28,471,3.3,0.11,0.66,35.8,6,0,0.11,0.1,0.7,0,0,75.9,,,,7.2,The saturated paste water content value is abnormally high (i.e. > 500%) for this sample due to a high organic matter content. Organic matter has a low particle density compared to mineral matter and the SP water % is determined on a weight basis.,USDA NRCS Kellogg Soil Survey Laboratory,
adf8aea6-36d5-4c66-831c-2c81a4aadbd3,BARR_018.basePlot.all,D18,BARR,BARR_018,S2018AK185018,5/10/2018,18N05577,Oe,8/17/2018,S2018AK185018-1,bulk,0,10,5,1.158,0,,28.7,3.9,17.8,4.5,75.7,,54.9,73,,0,,154.5,,,2.89,,,,,,,,,,,,,,,,,,,413.4,29.9,14,413,4.4,0.09,1.7,1649.9,946.3,0,0.33,0.1,1.7,0.2,0,71,,,,19.4,,USDA NRCS Kellogg Soil Survey Laboratory,
17c38301-d968-4a3d-ad2e-b896fd38e346,BARR_001.basePlot.all,D18,BARR,BARR_001,S2018AK185001,5/10/2018,18N05555,Cgjjf/Oajjf,8/17/2018,S2018AK185001-4A,bulk,56,100,78,1.128,0,,15.6,0.4,4.1,0.5,56.1,7,20.6,37,22.1,1.5,,94.8,4.3,4.9,0.52,,0,0.3,0.4,0,0.14,0,1363,0.3,0,0.2,0.8,0,0,0,5.1,,0.4,275.1,16.6,17,275,2.7,0.15,2.38,113.6,353.4,0.03,0.69,0.1,2.5,0,0,83.9,,0.5,,6.2,The saturated paste water content value is abnormally high (i.e. > 500%) for this sample due to a high organic matter content. Organic matter has a low particle density compared to mineral matter and the SP water % is determined on a weight basis.,USDA NRCS Kellogg Soil Survey Laboratory,
9cb11147-2ac2-4b29-a47e-c348e21a2829,BARR_014.basePlot.all,D18,BARR,BARR_014,S2018AK185014,5/10/2018,18N05572,Oe,8/17/2018,S2018AK185014-1,bulk,0,27,13.5,1.118,0,,16.5,0.2,8.3,2.1,49.8,1,27.1,54,27.3,0.2,,39.4,4.5,5,1.27,,0,0.9,4.8,0,0.67,0,451.1,0.9,0.1,1.2,2.8,0,0,0,5,,0.6,321.3,18.3,18,321,3.3,0.12,1.42,34.4,114.4,0,0.17,0.1,1.5,0,0,60.2,,0.4,,2.8,,USDA NRCS Kellogg Soil Survey Laboratory,
207b87e2-1e6c-4206-983e-d0a19142a881,BARR_005.basePlot.all,D18,BARR,BARR_005,S2018AK185005,5/10/2018,18N05559,Oe,8/17/2018,S2018AK185005-1,bulk,0,18,9,1.057,0,,16.4,0.1,8.4,0.9,48.5,0,25.8,53,25.9,0.1,,33.5,4.8,5.4,0.82,,0,0.9,1.8,0,0.43,0,366.2,0.5,0.1,1.1,1.6,0,0,0,5.4,,1.3,320.9,19.7,16,321,3.4,0.15,0.88,29.3,0,0.01,0.22,0.2,0.9,0,0,65.4,,1.3,,4,,USDA NRCS Kellogg Soil Survey Laboratory,
