uid,namedLocation,domainID,siteID,plotID,nrcsDescriptionID,collectDate,horizonID,horizonName,analysisStartDate,biogeoIDnrcs,biogeoSampleType,biogeoTopDepth,biogeoBottomDepth,biogeoCenterDepth,airDryOvenDryRatio,gypsumConc,caco3Conc,caNh4d,kNh4d,mgNh4d,naNh4d,cecdNh4,alSatCecd33,baseSumCecd10,bsesatCecd10,ececCecd33,alKcl,feKcl,mnKcl,phCacl2,phH2o,ec12pre,bSatx,brSatx,caSatx,clSatx,co3Satx,ecSatp,flSatx,waterSatx,hco3Sx,kSatx,mgSatx,naSatx,no2Satx,no3Satx,pSatx,phSp,resist,so4Satx,carbonTot,nitrogenTot,ctonRatio,estimatedOC,sulfurTot,alOxalate,feOxalate,mnOxalate,pOxalate,siOxalate,optDensityOxalate,alCitDithionate,feCitDithionate,mnCitDithionate,siliconCitrateDithionate,acidity,waterRetention15Bar,MehlichIIITotP,Bray1PExtractable,OlsenPExtractable,processingRemarks,laboratoryName,dataQF
38c11c38-5cc9-41cb-b9f0-8ef8fe8ac622,TOOL_003.basePlot.all,D18,TOOL,TOOL_003,S2018AK185103,8/15/2018,19N00207,Oaf2,11/7/2018,S2018AK185103-5,bulk,60,75,67.5,1.074,0,,30.2,0.1,1.1,0,51.3,,,,,0,,1465.7,5.1,5.7,0.51,,0,1.7,0.1,0,0.29,0,208.8,0.8,0,0.2,0.1,0,0,0,5.6,,0.2,127.1,7.5,17,127,1.8,0.05,14.63,4390.6,0,0.13,2.23,0,2.7,0.1,0,79.5,,0.3,,,,USDA NRCS Kellogg Soil Survey Laboratory,
f1dbf8c0-a3ae-4266-9c3e-a68d05a61f0e,TOOL_003.basePlot.all,D18,TOOL,TOOL_003,S2018AK185103,8/15/2018,19N00208,Oaf3,11/8/2018,S2018AK185103-6,bulk,75,100,87.5,1.076,,,15.5,0.1,0.7,0.1,48.3,,,,,0.2,,367.6,4.7,5.3,0.43,,0,0.7,0.1,0,0.13,0,920.4,0.2,0,0.1,0.2,0,0,0,5.4,,0.4,381.6,24.3,16,382,3.5,0.15,2.12,425.9,75.1,0.01,0.54,0.2,3.5,0.1,0,87.2,,0.4,,,The saturated paste water content value is abnormally high (i.e. > 500%) for this sample due to a high organic matter content. Organic matter has a low particle density compared to mineral matter and the SP water % is determined on a weight basis.,USDA NRCS Kellogg Soil Survey Laboratory,
c0300b09-9a55-441a-bee6-06198c762219,TOOL_017.basePlot.all,D18,TOOL,TOOL_017,S2018AK185117,8/15/2018,19N00227,BCw,11/8/2018,S2018AK185117-4,bulk,38,91,64.5,1.01,,,0.6,0.1,0.2,0,8.3,,,,,3.1,,45.6,3.9,4.6,0.05,,,,,,,,,,,,,,,,,,,19.7,1.2,16,20,0,0.17,0.55,745.4,163.8,0.01,0.13,0.2,2.2,0.1,0,18.9,,1.7,,,,USDA NRCS Kellogg Soil Survey Laboratory,
97ad002e-67b7-45c8-9e02-b11a5a99a0a2,TOOL_017.basePlot.all,D18,TOOL,TOOL_017,S2018AK185117,8/15/2018,19N00428,A/Bwjj(Bwjj),11/8/2018,S2018AK185117-3BWJJ,bulk,17,38,27.5,1.009,,,0.7,0.1,0.2,0,8,,,,,3.3,,23.3,3.7,4.4,0.08,,,,,,,,,,,,,,,,,,,18.3,1.2,15,18,0,0.13,0.42,370.7,177.8,0.01,0.12,0.2,1.9,0.1,0,15.9,,2.8,,,,USDA NRCS Kellogg Soil Survey Laboratory,
49c72a41-a96f-4068-8793-b7224a03a8ed,TOOL_036.basePlot.all,D18,TOOL,TOOL_036,S2018AK185136,8/15/2018,19N00268,A,11/13/2018,S2018AK185136-2,bulk,12,19,15.5,1.058,0,,17,0.5,3.6,0,46.5,,,,,0.1,,1626.5,4.9,5.5,0.55,,0,1,0.7,0,0.36,0.2,275.3,1,0.4,0.5,0.2,0,0,0,5.4,,0.8,249.9,15.8,16,250,2,0.27,2.64,4280.8,569.9,0.02,0.54,0.3,2.7,0.5,0,68.5,,0.9,,,,USDA NRCS Kellogg Soil Survey Laboratory,
04538f18-50a1-4541-a8f4-5adeb6a4bab4,TOOL_020.basePlot.all,D18,TOOL,TOOL_020,S2018AK185120,8/15/2018,19N00236,Oa,11/9/2018,S2018AK185120-1,bulk,0,10,5,1.097,0,,131.6,0.5,8.4,0.1,157.3,,,,,,,,5.7,6.2,0.71,,,,,,,,,,,,,,,,,,,366.4,22.9,16,366,3,0.2,0.71,792.2,326.1,0.02,0.44,0.2,1.1,0.1,0,60.8,,2.2,,,,USDA NRCS Kellogg Soil Survey Laboratory,
e5383f8e-e926-40f2-8f45-8d92fc9a2f9d,TOOL_002.basePlot.all,D18,TOOL,TOOL_002,S2018AK185102,8/15/2018,19N00201,Cf1,11/7/2018,S2018AK185102-5,bulk,54,72,63,1.022,,,4.5,0.1,0.7,0,23.3,,,,,0.6,,16.6,4.2,4.9,0.18,,,,,,,,,,,,,,,,,,,78.9,4.5,18,79,0.4,0.2,1.03,105.8,127.2,0.02,0.48,0.2,1.4,0,0,36.5,,1.7,,,,USDA NRCS Kellogg Soil Survey Laboratory,
8ca2513a-8c1f-4ffa-9f83-1a6774801968,TOOL_003.basePlot.all,D18,TOOL,TOOL_003,S2018AK185103,8/15/2018,19N00203,Oa,11/7/2018,S2018AK185103-1,bulk,0,6,3,1.103,0,,119.7,1,8.6,0,139.3,,,,,,,,6.2,6.5,1.22,,,,,,,,,,,,,,,,,,,371.5,23.6,16,372,2.4,0.06,3.22,31306,158.4,0.04,0.38,0,0.2,0.2,0,66.8,,2.2,,,,USDA NRCS Kellogg Soil Survey Laboratory,
1878f985-4483-484c-9912-9be5f00b6342,TOOL_002.basePlot.all,D18,TOOL,TOOL_002,S2018AK185102,8/15/2018,19N00198,Oe,11/7/2018,S2018AK185102-2,bulk,7,23,15,1.092,0,,24.1,0.5,3.3,0.2,74.1,,,,,,,,5.2,5.8,0.62,,0,1.1,0.2,0,0.3,0,526.4,1.5,0.2,0.3,0.3,0,0,0,5.7,,0.4,397.2,21.1,19,397,2.3,0.37,3.67,4995,328.5,0.04,0.98,0.4,4.1,0.6,0.1,118.2,,0.6,,,The saturated paste water content value is abnormally high (i.e. > 500%) for this sample due to a high organic matter content. Organic matter has a low particle density compared to mineral matter and the SP water % is determined on a weight basis.,USDA NRCS Kellogg Soil Survey Laboratory,
bbee82c7-0782-4ee6-b347-66f4aeb75f19,TOOL_020.basePlot.all,D18,TOOL,TOOL_020,S2018AK185120,8/15/2018,19N00239,Oab,11/9/2018,S2018AK185120-4,bulk,75,80,77.5,1.06,0,,82.5,0.2,2.6,0,66.4,,,,,,,,6.5,7,0.73,,,,,,,,,,,,,,,,,,,223.3,15.4,15,223,2.1,0.19,3.46,519,282.2,0.05,1.8,0.2,8.6,0.1,0.1,44.8,,0.9,,,,USDA NRCS Kellogg Soil Survey Laboratory,
