"GHG_col","ID","W","Mass","formula","presence","Site","trmt","Material","max_reps","formulareps","include"
"GHG","25","W",319.1551075,"C18H24O5",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",319.1914966,"C19H28O4",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",319.2126106,"C16H32O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",319.2279006,"C20H32O3",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",320.0412072,"C14H11O8N1",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",321.0252168,"C14H10O9",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",321.0616368,"C15H14O8",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",321.0728922,"C14H14O7N2",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",321.08274,"C12H18O10",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",321.0980231,"C16H18O7",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",321.1343958,"C17H22O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",321.1707774,"C18H26O5",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",321.2071591,"C19H30O4",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",321.2105333,"C16H34O4S1",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",322.0568897,"C14H13O8N1",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",322.0932857,"C15H17O7N1",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",323.0408629,"C14H12O9",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",323.0561534,"C18H12O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",323.0772628,"C15H16O8",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",323.0983786,"C12H20O10",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",323.1136645,"C16H20O7",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",323.1500373,"C17H24O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",323.1864257,"C18H28O5",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",323.2228298,"C19H32O4",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",323.2955859,"C21H40O2",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",324.0725058,"C14H15O8N1",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",325.0354257,"C17H10O7",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",325.0565425,"C14H14O9",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",325.0718127,"C18H14O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",325.077668,"C11H18O11",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",325.0929061,"C15H18O8",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",325.108202,"C19H18O5",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",325.129299,"C16H22O7",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",325.1445509,"C20H22O4",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",325.1656961,"C17H26O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",325.1842834,"C18H30O3S1",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",325.2020626,"C18H30O5",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",325.2384506,"C19H34O4",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",325.2748388,"C20H38O3",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",325.3112282,"C21H42O2",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",326.1357904,"C14H21O6N3",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",327.0357921,"C13H12O10",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",327.0510365,"C17H12O7",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",327.0721845,"C14H16O9",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",327.0874346,"C18H16O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",327.0932888,"C11H20O11",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",327.1085734,"C15H20O8",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",327.1238463,"C19H20O5",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",327.1449433,"C16H24O7",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",327.160225,"C20H24O4",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",327.1813288,"C17H28O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",327.2177368,"C18H32O5",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",327.2540972,"C19H36O4",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",327.2904697,"C20H40O3",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",328.1514404,"C14H23O6N3",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",329.0303222,"C16H10O8",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",329.0514514,"C13H14O10",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",329.0667073,"C17H14O7",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",329.087812,"C14H18O9",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",329.1030934,"C18H18O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",329.1242133,"C15H22O8",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",329.1394552,"C19H22O5",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",329.1606042,"C16H26O7",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",329.1758496,"C20H26O4",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",329.1969746,"C17H30O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",329.2333574,"C18H34O5",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",331.0459732,"C16H12O8",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",331.0823417,"C17H16O7",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",331.1034759,"C14H20O9",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",331.118727,"C18H20O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",331.139871,"C15H24O8",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",331.1551412,"C19H24O5",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",331.1762344,"C16H28O7",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",331.1915243,"C20H28O4",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",331.2126567,"C17H32O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",331.2278468,"C21H32O3",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",331.2490487,"C18H36O5",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",333.0252322,"C15H10O9",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",333.0615997,"C16H14O8",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",333.0979976,"C17H18O7",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",333.1344036,"C18H22O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",333.1555032,"C15H26O8",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",333.1707682,"C19H26O5",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",333.2071132,"C20H30O4",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",334.0568298,"C15H13O8N1",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",334.1295621,"C17H21O6N1",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",335.0408982,"C15H12O9",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",335.0772647,"C16H16O8",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",335.1136267,"C17H20O7",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",335.1500313,"C18H24O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",335.1864163,"C19H28O5",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",335.2016911,"C23H28O2",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",335.2227707,"C20H32O4",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",336.1089426,"C16H19O7N1",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",336.3271859,"C22H43O1N1",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",337.0565135,"C15H14O9",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",337.077632,"C12H18O11",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",337.0929202,"C16H18O8",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",337.1292784,"C17H22O7",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",337.165676,"C18H26O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",337.1809275,"C22H26O3",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",337.2020855,"C19H30O5",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",337.2384662,"C20H34O4",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",337.3112739,"C22H42O2",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",339.035797,"C14H12O10",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",339.0510391,"C18H12O7",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",339.0721732,"C15H16O9",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",339.087447,"C19H16O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",339.0933093,"C12H20O11",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",339.1085472,"C16H20O8",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",339.1238155,"C20H20O5",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",339.1449595,"C17H24O7",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",339.1602165,"C21H24O4",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",339.1813306,"C18H28O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",339.1999884,"C19H32O3S1",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",339.2177352,"C19H32O5",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",339.2330088,"C23H32O2",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",339.2541744,"C20H36O4",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",339.2904825,"C21H40O3",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",339.3268521,"C22H44O2",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",340.0462601,"C17H11O7N1",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",341.0302914,"C17H10O8",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",341.0514354,"C14H14O10",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",341.0667205,"C18H14O7",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",341.0878111,"C15H18O9",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",341.1030974,"C19H18O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",341.1089498,"C12H22O11",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",341.1242308,"C16H22O8",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",341.1394646,"C20H22O5",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",341.160596,"C17H26O7",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",341.1758959,"C21H26O4",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",341.1969774,"C18H30O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",341.2122705,"C22H30O3",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",341.2333934,"C19H34O5",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",341.2697374,"C20H38O4",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",341.3061295,"C21H42O3",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",342.1306965,"C14H21O7N3",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",343.0459437,"C17H12O8",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",343.0670914,"C14H16O10",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",343.0823646,"C18H16O7",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",343.1034648,"C15H20O9",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",343.1187289,"C19H20O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",343.1398808,"C16H24O8",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",343.1551252,"C20H24O5",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",343.1762497,"C17H28O7",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",343.1915458,"C21H28O4",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",343.212643,"C18H32O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",343.2853816,"C20H40O4",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",344.077567,"C17H15O7N1",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",345.0252283,"C16H10O9",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",345.0615998,"C17H14O8",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",345.0827537,"C14H18O10",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",345.0979874,"C18H18O7",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",345.1191028,"C15H22O9",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",345.1343972,"C19H22O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",345.1555191,"C16H26O8",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",345.1707426,"C20H26O5",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",345.1919169,"C17H30O7",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",345.2071662,"C21H30O4",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",345.2282683,"C18H34O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",346.0568417,"C16H13O8N1",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",347.0408538,"C16H12O9",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",347.0772484,"C17H16O8",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",347.1136551,"C18H20O7",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",347.1500107,"C19H24O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",347.1711753,"C16H28O8",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",347.1864373,"C20H28O5",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",347.222783,"C21H32O4",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",347.2439686,"C18H36O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",348.072511,"C16H15O8N1",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",349.0201216,"C15H10O10",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",349.056487,"C16H14O9",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",349.0929057,"C17H18O8",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",349.1292831,"C18H22O7",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",349.1656682,"C19H26O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",349.1809021,"C23H26O3",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",349.1868063,"C16H30O8",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",349.2020825,"C20H30O5",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",349.2384118,"C21H34O4",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",349.2748934,"C22H38O3",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",351.0357729,"C15H12O10",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",351.0721734,"C16H16O9",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",351.1085294,"C17H20O8",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",351.1449478,"C18H24O7",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",351.1601641,"C22H24O4",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",351.1812963,"C19H28O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",351.1965765,"C23H28O3",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",351.2177277,"C20H32O5",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",351.3269062,"C23H44O2",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",352.2242136,"C18H31O4N3",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",353.0514591,"C15H14O10",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",353.0667074,"C19H14O7",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",353.0725777,"C12H18O12",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",353.0878098,"C16H18O9",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",353.1030948,"C20H18O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",353.1242215,"C17H22O8",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",353.160563,"C18H26O7",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",353.1758344,"C22H26O4",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",353.1969777,"C19H30O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",353.2122053,"C23H30O3",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",353.233326,"C20H34O5",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",353.2486416,"C24H34O2",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",353.2697347,"C21H38O4",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",353.3061179,"C22H42O3",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",353.3425076,"C23H46O2",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",355.0459308,"C18H12O8",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",355.0670935,"C15H16O10",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",355.082362,"C19H16O7",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",355.0882225,"C12H20O12",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",355.1034562,"C16H20O9",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",355.1187209,"C20H20O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",355.1398843,"C17H24O8",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",355.1762261,"C18H28O7",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",355.191566,"C22H28O4",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",355.2126391,"C19H32O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",355.2279,"C23H32O3",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",355.264263,"C24H36O2",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",355.3217402,"C22H44O3",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",357.0616037,"C18H14O8",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",357.082722,"C15H18O10",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",357.0979556,"C19H18O7",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",357.1038247,"C12H22O12",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",357.1191134,"C16H22O9",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",357.1343983,"C20H22O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",357.1554972,"C17H26O8",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",357.1918907,"C18H30O7",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",357.207166,"C22H30O4",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",357.2282719,"C19H34O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",357.2434944,"C23H34O3",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",357.2646808,"C20H38O5",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",357.3010409,"C21H42O4",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",358.1256019,"C14H21O8N3",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",359.0020451,"C20H8O5S1",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",359.0408814,"C17H12O9",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",359.0772589,"C18H16O8",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",359.1136512,"C19H20O7",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",359.1347617,"C16H24O9",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",359.1500194,"C20H24O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",359.171171,"C17H28O8",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",359.1863992,"C21H28O5",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",359.2075041,"C18H32O7",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",359.2227727,"C22H32O4",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",359.2439282,"C19H36O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",360.0724711,"C17H15O8N1",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",360.2391806,"C18H35O6N1",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",361.0564935,"C17H14O9",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",361.0928959,"C18H18O8",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",361.1292646,"C19H22O7",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",361.1503872,"C16H26O9",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",361.1656767,"C20H26O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",361.186798,"C17H30O8",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",361.2020508,"C21H30O5",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",361.2595895,"C19H38O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",363.0357605,"C16H12O10",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",363.0721904,"C17H16O9",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",363.108532,"C18H20O8",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",363.1449494,"C19H24O7",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",363.1812846,"C20H28O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",363.217717,"C21H32O5",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",363.2540226,"C22H36O4",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",363.2905038,"C23H40O3",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",365.0513907,"C16H14O10",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",365.0878226,"C17H18O9",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",365.103055,"C21H18O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",365.1241725,"C18H22O8",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",365.1605896,"C19H26O7",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",365.1758409,"C23H26O4",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",365.1969506,"C20H30O6",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",365.2333671,"C21H34O5",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",365.2697259,"C22H38O4",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",365.3061605,"C23H42O3",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",365.3425016,"C24H46O2",1,"TOOL","CON","Lower Mineral",4,3,TRUE
"GHG","25","W",366.2398612,"C19H33O4N3",1,"TOOL","CON","Lower Mineral",4,3,TRUE
