"Mass","formula","HC","OC"
361.1323592,"C18H23O4N2P1",1.28,0.22
361.132544,"C16H26O7S1",1.62,0.44
361.135132,"C12H26O12",2.17,1
361.144494,"C23H22O4",0.96,0.17
361.144811,"C16H30O1N2S3",1.88,0.06
361.1503872,"C16H26O9",1.62,0.56
361.1632601,"C24H26O1S1",1.08,0.04
361.1656767,"C20H26O6",1.3,0.3
361.186798,"C17H30O8",1.76,0.47
361.2020508,"C21H30O5",1.43,0.24
361.2054193,"C18H34O5S1",1.89,0.28
361.2231882,"C18H34O7",1.89,0.39
361.226112,"C17H35O4N2P1",2.06,0.24
361.2384715,"C22H34O4",1.55,0.18
361.241808,"C19H38O4S1",2,0.21
361.249586,"C21H34O3N2",1.62,0.14
361.2595895,"C19H38O6",2,0.32
361.2749153,"C23H38O3",1.65,0.13
361.2959233,"C20H42O5",2.1,0.25
362.015272,"C15H9O10N1",0.6,0.67
362.015456,"C15H9O10N1",0.6,0.67
362.0517702,"C16H13O9N1",0.81,0.56
362.0520098,"C16H13O9N1",0.81,0.56
362.064466,"C24H13O1N1S1",0.54,0.04
362.070459,"C17H17O6N1S1",1,0.35
362.0841386,"C12H17O10N3",1.42,0.83
362.0881132,"C17H17O8N1",1,0.47
362.0883355,"C17H17O8N1",1,0.47
362.0889843,"C18H21O3N1S2",1.17,0.17
362.099314,"C16H17O7N3",1.06,0.44
362.106837,"C18H21O5N1S1",1.17,0.28
362.10934,"C14H21O10N1",1.5,0.71
362.1126715,"C11H25O10N1S1",2.27,0.91
362.1186137,"C25H17O2N1",0.68,0.08
362.1205978,"C13H21O9N3",1.62,0.69
362.1246152,"C18H21O7N1",1.17,0.39
362.1457104,"C15H25O9N1",1.67,0.6
362.208445,"C19H29O4N3",1.53,0.21
362.9130505,"C11H8O6S4",0.73,0.55
362.967638,"C11H10O10P2",0.91,0.91
362.9968565,"C19H8O6S1",0.42,0.32
362.9971193,"C19H8O6S1",0.42,0.32
362.9993748,"C15H8O11",0.53,0.73
362.9996705,"C15H8O11",0.53,0.73
363.014753,"C12H16O5N2S3",1.33,0.42
363.017632,"C18H9O5N2P1",0.5,0.28
363.017919,"C16H12O8S1",0.75,0.5
363.0204688,"C12H12O13",1,1.08
363.022756,"C13H18O6S1P2",1.38,0.46
363.0334082,"C13H20O2N2S4",1.54,0.15
363.0357605,"C16H12O10",0.75,0.62
363.0436935,"C10H22O8S1P2",2.2,0.8
363.0510501,"C20H12O7",0.6,0.35
363.0513433,"C20H12O7",0.6,0.35
363.054346,"C17H16O7S1",0.94,0.41
363.054542,"C10H24O4N2S4",2.4,0.4
363.0568784,"C13H16O12",1.23,0.92
363.0698299,"C10H21O12P1",2.1,1.2
363.0721904,"C17H16O9",0.94,0.53
363.0833454,"C16H16O8N2",1,0.5
363.087689,"C21H16O6",0.76,0.29
363.088194,"C22H20O1S2",0.91,0.05
363.0932421,"C14H20O11",1.43,0.79
363.1061615,"C11H25O11P1",2.27,1
363.108532,"C18H20O8",1.11,0.44
363.1116033,"C17H21O5N2P1",1.24,0.29
363.111887,"C15H24O8S1",1.6,0.53
363.1197732,"C17H20O7N2",1.18,0.41
363.1237113,"C22H20O5",0.91,0.23
363.1296318,"C15H24O10",1.6,0.67
363.140082,"C16H29O5S1P1",1.81,0.31
363.1408676,"C14H24O9N2",1.71,0.64
363.1449494,"C19H24O7",1.26,0.37
363.14789,"C18H25O4N2P1",1.39,0.22
363.1594747,"C15H28O6N2S1",1.87,0.4
363.1601712,"C23H24O4",1.04,0.17
363.160461,"C23H24O4",1.04,0.17
363.1660423,"C16H28O9",1.75,0.56
363.1812846,"C20H28O6",1.4,0.3
363.1942525,"C17H33O6P1",1.94,0.35
363.2023533,"C17H32O8",1.88,0.47
363.202535,"C17H32O8",1.88,0.47
363.217717,"C21H32O5",1.52,0.24
363.221118,"C18H36O5S1",2,0.28
363.2388256,"C18H36O7",2,0.39
363.2540226,"C22H36O4",1.64,0.18
363.2905038,"C23H40O3",1.74,0.13
363.326851,"C24H44O2",1.83,0.08
364.0253755,"C15H15O2N3S3",1,0.13
364.0310463,"C15H11O10N1",0.73,0.67
364.043905,"C12H16O10N1P1",1.33,0.83
364.0673929,"C16H15O9N1",0.94,0.56
364.06762,"C16H15O9N1",0.94,0.56
364.0754209,"C10H25O7N1S1P2",2.5,0.7
364.0860375,"C17H19O6N1S1",1.12,0.35
364.0884767,"C13H19O11N1",1.46,0.85
364.1037592,"C17H19O8N1",1.12,0.47
364.1151121,"C16H19O7N3",1.19,0.44
364.122449,"C18H23O5N1S1",1.28,0.28
364.1249167,"C14H23O10N1",1.64,0.71
364.1401193,"C18H23O7N1",1.28,0.39
364.1513811,"C17H23O6N3",1.35,0.35
364.161325,"C15H27O9N1",1.8,0.6
364.176474,"C19H27O6N1",1.42,0.32
364.1878063,"C18H27O5N3",1.5,0.28
364.978641,"C14H6O12",0.43,0.86
364.9914645,"C22H6O4S1",0.27,0.18
365.005311,"C9H20O7S2P2",2.22,0.78
365.0126453,"C12H18O3N2S4",1.5,0.25
365.0150339,"C15H10O11",0.67,0.73
365.015284,"C15H10O11",0.67,0.73
365.0302777,"C19H10O8",0.53,0.42
365.0305365,"C19H10O8",0.53,0.42
365.033307,"C18H11O5N2P1",0.61,0.28
365.0361093,"C12H14O13",1.17,1.08
365.040654,"C20H15O3S1P1",0.75,0.15
365.0489823,"C20H14O5S1",0.7,0.25
365.049185,"C20H14O5S1",0.7,0.25
365.0513907,"C16H14O10",0.88,0.62
365.062696,"C15H14O9N2",0.93,0.6
365.0666478,"C20H14O7",0.7,0.35
365.0668835,"C20H14O7",0.7,0.35
365.0725226,"C13H18O12",1.38,0.92
365.0855419,"C10H23O12P1",2.3,1.2
365.0878226,"C17H18O9",1.06,0.53
365.0990158,"C16H18O8N2",1.12,0.5
365.100719,"C14H23O9P1",1.64,0.64
365.103055,"C21H18O6",0.86,0.29
365.103336,"C21H18O6",0.86,0.29
365.1089465,"C14H22O11",1.57,0.79
365.12017,"C13H22O10N2",1.69,0.77
365.1241725,"C18H22O8",1.22,0.44
365.1353755,"C17H22O7N2",1.29,0.41
365.137137,"C15H27O8P1",1.8,0.53
365.1394299,"C22H22O5",1,0.23
365.1453302,"C15H26O10",1.73,0.67
365.155643,"C16H31O5S1P1",1.94,0.31
365.1566039,"C14H26O9N2",1.86,0.64
365.1605896,"C19H26O7",1.37,0.37
365.16398,"C16H30O7S1",1.88,0.44
365.1758409,"C23H26O4",1.13,0.17
365.1816684,"C16H30O9",1.88,0.56
365.1969506,"C20H30O6",1.5,0.3
365.229292,"C16H34O7N2",2.12,0.44
365.2333671,"C21H34O5",1.62,0.24
365.2697259,"C22H38O4",1.73,0.18
365.3061605,"C23H42O3",1.83,0.13
365.3425016,"C24H46O2",1.92,0.08
365.935791,"C17H5O3N1S3",0.29,0.18
365.989186,"C17H5O9N1",0.29,0.53
366.0229695,"C22H9O3N1S1",0.41,0.14
366.0255543,"C18H9O8N1",0.5,0.44
366.033497,"C12H19O6N1S1P2",1.58,0.5
366.0410705,"C22H9O5N1",0.41,0.23
366.046694,"C15H13O10N1",0.87,0.67
366.046885,"C15H13O10N1",0.87,0.67
366.05949,"C12H18O10N1P1",1.5,0.83
366.0830389,"C16H17O9N1",1.06,0.56
366.0942147,"C15H17O8N3",1.13,0.53
366.1042108,"C13H21O11N1",1.62,0.85
366.1154555,"C12H21O10N3",1.75,0.83
366.1194052,"C17H21O8N1",1.24,0.47
366.1307171,"C16H21O7N3",1.31,0.44
366.1406227,"C14H25O10N1",1.79,0.71
366.150874,"C15H30O5N1S1P1",2,0.33
366.15188,"C13H25O9N3",1.92,0.69
366.1558394,"C18H25O7N1",1.39,0.39
366.167093,"C17H25O6N3",1.47,0.35
366.1769727,"C15H29O9N1",1.93,0.6
366.192174,"C19H29O6N1",1.53,0.32
366.2398612,"C19H33O4N3",1.74,0.21
366.883653,"C9H8O2N2S6",0.89,0.22
366.9021293,"C17H4O2S4",0.24,0.12
366.963364,"C11H14O6S2P2",1.27,0.55
366.966666,"C16H4O7N2S1",0.25,0.44
366.9942688,"C14H8O12",0.57,0.86
367.00056,"C21H8O1N2S2",0.38,0.05
367.0071183,"C22H8O4S1",0.36,0.18
367.007313,"C15H16O1N2S4",1.07,0.07
367.009517,"C18H8O9",0.44,0.5
367.009761,"C18H8O9",0.44,0.5
367.019872,"C19H13O4S1P1",0.68,0.21
367.028281,"C19H12O6S1",0.63,0.32
367.0306796,"C15H12O11",0.8,0.73
367.030868,"C15H12O11",0.8,0.73
367.0459505,"C19H12O8",0.63,0.42
367.046145,"C19H12O8",0.63,0.42
367.048912,"C18H13O5N2P1",0.72,0.28
367.051834,"C12H16O13",1.33,1.08
367.0648438,"C20H16O5S1",0.8,0.25
367.0670999,"C16H16O10",1,0.62
367.0783381,"C15H16O9N2",1.07,0.6
367.079846,"C24H16O2S1",0.67,0.08
367.0823303,"C20H16O7",0.8,0.35
367.0881962,"C13H20O12",1.54,0.92
367.1012683,"C14H28O1N2S4",2,0.07
367.1034622,"C17H20O9",1.18,0.53
367.113926,"C18H25O4S1P1",1.39,0.22
367.1147484,"C16H20O8N2",1.25,0.5
367.1220411,"C18H24O6S1",1.33,0.33
367.1245798,"C14H24O11",1.71,0.79
367.125438,"C15H28O6S2",1.87,0.4
367.135043,"C15H29O6S1P1",1.93,0.4
367.1359034,"C13H24O10N2",1.85,0.77
367.1398762,"C18H24O8",1.33,0.44
367.152748,"C15H29O8P1",1.93,0.53
367.155347,"C22H24O5",1.09,0.23
367.1583604,"C19H28O5S1",1.47,0.26
367.1609581,"C15H28O10",1.87,0.67
367.166325,"C21H24O4N2",1.14,0.19
367.1722032,"C14H28O9N2",2,0.64
367.1762107,"C19H28O7",1.47,0.37
367.1914782,"C23H28O4",1.22,0.17
367.1973854,"C16H32O9",2,0.56
367.21263,"C20H32O6",1.6,0.3
367.2159469,"C17H36O6S1",2.12,0.35
367.2278885,"C24H32O3",1.33,0.12
367.2311693,"C21H36O3S1",1.71,0.14
367.2489339,"C21H36O5",1.71,0.24
367.2853999,"C22H40O4",1.82,0.18
367.3217162,"C23H44O3",1.91,0.13
367.3581474,"C24H48O2",2,0.08
367.936674,"C12H5O9N1P2",0.42,0.75
368.0259957,"C14H11O11N1",0.79,0.79
368.0411379,"C18H11O8N1",0.61,0.44
368.041414,"C11H19O5N3S3",1.73,0.45
368.0491655,"C12H21O6N1S1P2",1.75,0.5
368.0623474,"C15H15O10N1",1,0.67
368.0735415,"C14H15O9N3",1.07,0.64
368.077486,"C19H15O7N1",0.79,0.37
368.0777018,"C12H23O4N3S3",1.92,0.33
368.08059,"C18H16O4N3P1",0.89,0.22
368.0987063,"C16H19O9N1",1.19,0.56
368.10991,"C15H19O8N3",1.27,0.53
368.1198391,"C13H23O11N1",1.77,0.85
368.130305,"C14H28O6N1S1P1",2,0.43
368.131072,"C12H23O10N3",1.92,0.83
368.1350866,"C17H23O8N1",1.35,0.47
368.146328,"C16H23O7N3",1.44,0.44
368.1562149,"C14H27O10N1",1.93,0.71
368.1714915,"C18H27O7N1",1.5,0.39
368.1925037,"C15H31O9N1",2.07,0.6
368.207936,"C19H31O6N1",1.63,0.32
368.240294,"C15H35O7N3",2.33,0.47
368.2443445,"C20H35O5N1",1.75,0.25
368.317004,"C22H43O3N1",1.95,0.14
368.9177953,"C17H6O2S4",0.35,0.12
368.920016,"C15H3O4N2S2P1",0.2,0.27
368.95331,"C17H6O6S2",0.35,0.35
368.986349,"C21H6O5S1",0.29,0.24
368.988791,"C17H6O10",0.35,0.59
368.989072,"C10H14O7N2S3",1.4,0.7
368.992261,"C14H10O10S1",0.71,0.71
369.0099408,"C14H10O12",0.71,0.86
369.016294,"C10H15O9N2S1P1",1.5,0.9
369.0227615,"C22H10O4S1",0.45,0.18
369.0252039,"C18H10O9",0.56,0.5
369.025438,"C18H10O9",0.56,0.5
369.0463272,"C15H14O11",0.93,0.73
369.0615798,"C19H14O8",0.74,0.42
369.061802,"C19H14O8",0.74,0.42
369.0674728,"C12H18O13",1.5,1.08
369.0827318,"C16H18O10",1.12,0.62
369.0939332,"C15H18O9N2",1.2,0.6
369.095606,"C13H23O10P1",1.77,0.77
369.0979665,"C20H18O7",0.9,0.35
369.098166,"C20H18O7",0.9,0.35
369.1038306,"C13H22O12",1.69,0.92
369.116795,"C14H30O1N2S4",2.14,0.07
369.1190779,"C17H22O9",1.29,0.53
369.1303437,"C16H22O8N2",1.38,0.5
369.132022,"C14H27O9P1",1.93,0.64
369.1345805,"C21H22O6",1.05,0.29
369.1377091,"C18H26O6S1",1.44,0.33
369.1402284,"C14H26O11",1.86,0.79
369.1515067,"C13H26O10N2",2,0.77
369.1554962,"C18H26O8",1.44,0.44
369.170756,"C22H26O5",1.18,0.23
369.171048,"C22H26O5",1.18,0.23
369.1740627,"C19H30O5S1",1.58,0.26
369.1766236,"C15H30O10",2,0.67
369.183642,"C19H31O5P1",1.63,0.26
369.1878103,"C14H30O9N2",2.14,0.64
369.19185,"C19H30O7",1.58,0.37
369.207111,"C23H30O4",1.3,0.17
369.213061,"C16H34O9",2.12,0.56
369.2282728,"C20H34O6",1.7,0.3
369.2435281,"C24H34O3",1.42,0.12
369.2646371,"C21H38O5",1.81,0.24
369.301037,"C22H42O4",1.91,0.18
369.3374074,"C23H46O3",2,0.13
370.0205239,"C17H9O9N1",0.53,0.53
370.021356,"C18H13O4N1S2",0.72,0.22
370.0415453,"C14H13O11N1",0.93,0.79
370.0568151,"C18H13O8N1",0.72,0.44
370.0779711,"C15H17O10N1",1.13,0.67
370.089231,"C14H17O9N3",1.21,0.64
370.0933355,"C19H17O7N1",0.89,0.37
370.1142733,"C16H21O9N1",1.31,0.56
370.1255454,"C15H21O8N3",1.4,0.53
370.146817,"C12H25O10N3",2.08,0.83
370.1506487,"C17H25O8N1",1.47,0.47
370.153626,"C16H26O5N3P1",1.62,0.31
370.162066,"C16H25O7N3",1.56,0.44
370.1719517,"C14H29O10N1",2.07,0.71
370.1871775,"C18H29O7N1",1.61,0.39
370.223447,"C19H33O6N1",1.74,0.32
370.2599528,"C20H37O5N1",1.85,0.25
370.296195,"C21H41O4N1",1.95,0.19
370.917226,"C12H4O10S2",0.33,0.83
370.986679,"C17H8O8S1",0.47,0.47
371.0020432,"C21H8O5S1",0.38,0.24
371.0044183,"C17H8O10",0.47,0.59
371.004668,"C17H8O10",0.47,0.59
371.025567,"C14H12O12",0.86,0.86
371.0265035,"C15H16O7S2",1.07,0.47
371.0384256,"C11H17O12P1",1.55,1.09
371.0408522,"C18H12O9",0.67,0.5
371.0410695,"C18H12O9",0.67,0.5
371.05215,"C17H12O8N2",0.71,0.47
371.0530423,"C18H16O3N2S2",0.89,0.17
371.056222,"C22H12O6",0.55,0.27
371.0619943,"C15H16O11",1.07,0.73
371.0659433,"C15H21O3N2S2P1",1.4,0.2
371.0662073,"C13H24O6S3",1.85,0.46
371.0732227,"C14H16O10N2",1.14,0.71
371.074845,"C12H21O11P1",1.75,0.92
371.0772292,"C19H16O8",0.84,0.42
371.0774708,"C19H16O8",0.84,0.42
371.081846,"C16H22O6P2",1.38,0.38
371.0830954,"C12H20O13",1.67,1.08
371.093536,"C13H25O8S1P1",1.92,0.62
371.098343,"C16H20O10",1.25,0.62
371.101752,"C13H24O10S1",1.85,0.77
371.1095854,"C15H20O9N2",1.33,0.6
371.111129,"C24H20O2S1",0.83,0.08
371.111337,"C13H25O10P1",1.92,0.77
371.1136105,"C20H20O7",1,0.35
371.113888,"C20H20O7",1,0.35
371.117039,"C17H24O7S1",1.41,0.41
371.1194698,"C13H24O12",1.85,0.92
371.130776,"C12H24O11N2",2,0.92
371.1347775,"C17H24O9",1.41,0.53
371.146064,"C16H24O8N2",1.5,0.5
371.1500317,"C21H24O6",1.14,0.29
371.1533464,"C18H28O6S1",1.56,0.33
371.1558865,"C14H28O11",2,0.79
371.1567685,"C15H32O6S2",2.13,0.4
371.167099,"C13H28O10N2",2.15,0.77
371.1711242,"C18H28O8",1.56,0.44
371.1863709,"C22H28O5",1.27,0.23
371.189781,"C19H32O5S1",1.68,0.26
371.1923043,"C15H32O10",2.13,0.67
371.205095,"C23H32O2S1",1.39,0.09
371.2075516,"C19H32O7",1.68,0.37
371.2228121,"C23H32O4",1.39,0.17
371.2439278,"C20H36O6",1.8,0.3
371.2591299,"C24H36O3",1.5,0.12
371.2803259,"C21H40O5",1.9,0.24
371.3166775,"C22H44O4",2,0.18
371.932093,"C13H11O2N1S5",0.85,0.15
372.020929,"C13H11O12N1",0.85,0.92
372.0360798,"C17H11O9N1",0.65,0.53
372.048953,"C14H16O9N1P1",1.14,0.64
372.057122,"C14H15O11N1",1.07,0.79
372.0724375,"C18H15O8N1",0.83,0.44
372.072705,"C18H15O8N1",0.83,0.44
372.083759,"C17H15O7N3",0.88,0.41
372.0936154,"C15H19O10N1",1.27,0.67
372.097057,"C12H23O10N1S1",1.92,0.83
372.1048669,"C14H19O9N3",1.36,0.64
372.109097,"C19H19O7N1",1,0.37
372.1299863,"C16H23O9N1",1.44,0.56
372.1411765,"C15H23O8N3",1.53,0.53
372.145187,"C20H23O6N1",1.15,0.3
372.145427,"C20H23O6N1",1.15,0.3
372.151062,"C13H27O11N1",2.08,0.85
372.166281,"C17H27O8N1",1.59,0.47
372.1776552,"C16H27O7N3",1.69,0.44
372.2026818,"C18H31O7N1",1.72,0.39
372.2140193,"C17H31O6N3",1.82,0.35
372.2332365,"C26H31O1N1",1.19,0.04
372.2391172,"C19H35O6N1",1.84,0.32
372.275616,"C20H39O5N1",1.95,0.25
372.865314,"C9H10O2S7",1.11,0.22
372.901574,"C10H14O1S7",1.4,0.1
372.933904,"C13H10O5S4",0.77,0.38
372.945765,"C20H6O2S3",0.3,0.1
372.95699,"C19H6O1N2S3",0.32,0.05
372.96711,"C10H18O1N2S6",1.8,0.1
372.981381,"C13H14O3N2S4",1.08,0.23
372.9837363,"C16H6O11",0.38,0.69
372.984856,"C10H18O3N2S5",1.8,0.3
372.987665,"C14H14O6S3",1,0.43
373.0049319,"C13H10O13",0.77,1
373.012674,"C18H15O3S2P1",0.83,0.17
373.0176457,"C21H10O5S1",0.48,0.24
373.0178954,"C14H18O2N2S4",1.29,0.14
373.0201133,"C17H10O10",0.59,0.59
373.020314,"C17H10O10",0.59,0.59
373.023587,"C14H14O10S1",1,0.71
373.035413,"C21H10O7",0.48,0.33
373.038093,"C10H18O9N2S2",1.8,0.9
373.038419,"C20H11O4N2P1",0.55,0.2
373.03879,"C18H14O7S1",0.78,0.39
373.0412227,"C14H14O12",1,0.86
373.045142,"C14H19O4N2S2P1",1.36,0.29
373.054244,"C11H19O12P1",1.73,1.09
373.0564995,"C18H14O9",0.78,0.5
373.0629248,"C14H19O6N2S1P1",1.36,0.43
373.0677258,"C17H14O8N2",0.82,0.47
373.0717721,"C22H14O6",0.64,0.27
373.074443,"C11H22O8N2S2",2,0.73
373.075396,"C12H26O3N2S4",2.17,0.25
373.077654,"C15H18O11",1.2,0.73
373.078164,"C18H19O3N2S1P1",1.06,0.17
373.083074,"C21H14O5N2",0.67,0.24
373.088839,"C14H18O10N2",1.29,0.71
373.0905,"C12H23O11P1",1.92,0.92
373.0928995,"C19H18O8",0.95,0.42
373.098765,"C12H22O13",1.83,1.08
373.101719,"C11H23O10N2P1",2.09,0.91
373.1140055,"C16H22O10",1.38,0.62
373.1269275,"C13H27O10P1",2.08,0.77
373.129285,"C20H22O7",1.1,0.35
373.1321915,"C19H23O4N2P1",1.21,0.21
373.1351455,"C13H26O12",2,0.92
373.1422326,"C17H27O7P1",1.59,0.41
373.1504382,"C17H26O9",1.53,0.53
373.161619,"C16H26O8N2",1.62,0.5
373.163222,"C25H26O1S1",1.04,0.04
373.1656893,"C21H26O6",1.24,0.29
373.1689543,"C18H30O6S1",1.67,0.33
373.186784,"C18H30O8",1.67,0.44
373.197998,"C17H30O7N2",1.76,0.41
373.201958,"C22H30O5",1.36,0.23
373.2231816,"C19H34O7",1.79,0.37
373.2384356,"C23H34O4",1.48,0.17
373.2595508,"C20H38O6",1.9,0.3
373.2748496,"C24H38O3",1.58,0.12
373.295919,"C21H42O5",2,0.24
373.3322633,"C22H46O4",2.09,0.18
374.009478,"C23H5O5N1",0.22,0.22
374.0152996,"C16H9O10N1",0.56,0.62
374.0275345,"C16H13O4N3S2",0.81,0.25
374.0281695,"C24H9O2N1S1",0.38,0.08
374.036483,"C13H13O12N1",1,0.92
374.0517365,"C17H13O9N1",0.76,0.53
374.052018,"C17H13O9N1",0.76,0.53
374.064624,"C14H18O9N1P1",1.29,0.64
374.072887,"C14H17O11N1",1.21,0.79
374.0880937,"C18H17O8N1",0.94,0.44
374.088383,"C18H17O8N1",0.94,0.44
374.106828,"C19H21O5N1S1",1.11,0.26
374.109259,"C15H21O10N1",1.4,0.67
374.120411,"C14H21O9N3",1.5,0.64
374.124507,"C19H21O7N1",1.11,0.37
374.124711,"C19H21O7N1",1.11,0.37
374.1568796,"C15H25O8N3",1.67,0.53
374.160899,"C20H25O6N1",1.25,0.3
374.1820308,"C17H29O8N1",1.71,0.47
374.2084965,"C20H29O4N3",1.45,0.2
374.2184388,"C18H33O7N1",1.83,0.39
374.2547773,"C19H37O6N1",1.95,0.32
374.9970276,"C13H16O3N2S4",1.23,0.23
374.9993804,"C16H8O11",0.5,0.69
375.01454,"C20H8O8",0.4,0.4
375.017519,"C19H9O5N2P1",0.47,0.26
375.0205341,"C13H12O13",0.92,1
375.0244454,"C13H17O5N2S2P1",1.31,0.38
375.0246885,"C11H20O8S3",1.82,0.73
375.0334071,"C21H12O5S1",0.57,0.24
375.0357859,"C17H12O10",0.71,0.59
375.035997,"C17H12O10",0.71,0.59
375.042112,"C13H17O7N2S1P1",1.31,0.54
375.0510623,"C21H12O7",0.57,0.33
375.053955,"C20H13O4N2P1",0.65,0.2
375.054371,"C18H16O7S1",0.89,0.39
375.0569417,"C14H16O12",1.14,0.86
375.060836,"C14H21O4N2S2P1",1.5,0.29
375.063201,"C10H21O9N2S1P1",2.1,0.9
375.0698331,"C11H21O12P1",1.91,1.09
375.0721638,"C18H16O9",0.89,0.5
375.072389,"C18H16O9",0.89,0.5
375.0834415,"C17H16O8N2",0.94,0.47
375.0874259,"C22H16O6",0.73,0.27
375.087651,"C22H16O6",0.73,0.27
375.0932504,"C15H20O11",1.33,0.73
375.1062456,"C12H25O11P1",2.08,0.92
375.107975,"C11H24O10N2S1",2.18,0.91
375.1085394,"C19H20O8",1.05,0.42
375.111513,"C18H21O5N2P1",1.17,0.28
375.1143858,"C12H24O13",2,1.08
375.119873,"C18H20O7N2",1.11,0.39
375.1215393,"C16H25O8P1",1.56,0.5
375.1296992,"C16H24O10",1.5,0.62
375.1409413,"C15H24O9N2",1.6,0.6
375.142464,"C24H24O2S1",1,0.08
375.1449375,"C20H24O7",1.2,0.35
375.148278,"C17H28O7S1",1.65,0.41
375.1660177,"C17H28O9",1.65,0.53
375.177237,"C16H28O8N2",1.75,0.5
375.178785,"C25H28O1S1",1.12,0.04
375.1812704,"C21H28O6",1.33,0.29
375.184326,"C20H29O3N2P1",1.45,0.15
375.2024363,"C18H32O8",1.78,0.44
375.2177094,"C22H32O5",1.45,0.23
375.2387942,"C19H36O7",1.89,0.37
375.2540192,"C23H36O4",1.57,0.17
375.257546,"C20H40O4S1",2,0.2
375.2751837,"C20H40O6",2,0.3
375.290536,"C24H40O3",1.67,0.12
375.3115617,"C21H44O5",2.1,0.24
375.3268205,"C25H44O2",1.76,0.08
376.0253625,"C16H15O2N3S3",0.94,0.12
376.0310052,"C16H11O10N1",0.69,0.62
376.0438785,"C13H16O10N1P1",1.23,0.77
376.0673889,"C17H15O9N1",0.88,0.53
376.0676408,"C17H15O9N1",0.88,0.53
376.088611,"C14H19O11N1",1.36,0.79
376.0918556,"C11H23O11N1S1",2.09,1
376.099658,"C13H19O10N3",1.46,0.77
376.099861,"C13H19O10N3",1.46,0.77
376.1037273,"C18H19O8N1",1.06,0.44
376.1039647,"C18H19O8N1",1.06,0.44
376.1046935,"C19H23O3N1S2",1.21,0.16
376.1158,"C18H23O2N3S2",1.28,0.11
376.1360935,"C14H23O9N3",1.64,0.64
376.154862,"C15H27O6N3S1",1.8,0.4
376.176477,"C20H27O6N1",1.35,0.3
376.2242264,"C20H31O4N3",1.55,0.2
376.2340865,"C18H35O7N1",1.94,0.39
376.3069025,"C20H43O5N1",2.15,0.25
376.8832334,"C10H3O10S2P1",0.3,1
376.922117,"C11H10O3N2S5",0.91,0.27
376.9833756,"C12H12O10P2",1,0.83
376.991328,"C23H6O4S1",0.26,0.17
377.0126366,"C20H10O6S1",0.5,0.3
377.0150305,"C16H10O11",0.62,0.69
377.0152715,"C16H10O11",0.62,0.69
377.0231033,"C10H20O9S1P2",2,0.9
377.025521,"C17H15O6S1P1",0.88,0.35
377.029653,"C12H14O10N2S1",1.17,0.83
377.0301953,"C20H10O8",0.5,0.4
377.030393,"C20H10O8",0.5,0.4
377.0332533,"C19H11O5N2P1",0.58,0.26
377.0361443,"C13H14O13",1.08,1
377.0489567,"C21H14O5S1",0.67,0.24
377.0514178,"C17H14O10",0.82,0.59
377.0627023,"C16H14O9N2",0.88,0.56
377.066746,"C21H14O7",0.67,0.33
377.0701319,"C18H18O7S1",1,0.39
377.0725333,"C14H18O12",1.29,0.86
377.0855952,"C11H23O12P1",2.09,1.09
377.0872407,"C10H22O11N2S1",2.2,1.1
377.0877309,"C18H18O9",1,0.5
377.0990176,"C17H18O8N2",1.06,0.47
377.100652,"C15H23O9P1",1.53,0.6
377.106057,"C21H19O3N2P1",0.9,0.14
377.106502,"C19H22O6S1",1.16,0.32
377.1089264,"C15H22O11",1.47,0.73
377.120137,"C14H22O10N2",1.57,0.71
377.121691,"C23H22O3S1",0.96,0.13
377.1241787,"C19H22O8",1.16,0.42
377.1272352,"C16H26O8S1",1.62,0.5
377.1274795,"C16H26O8S1",1.62,0.5
377.1300089,"C12H26O13",2.17,1.08
377.1429304,"C20H26O5S1",1.3,0.25
377.1453193,"C16H26O10",1.62,0.62
377.156591,"C15H26O9N2",1.73,0.6
377.160576,"C20H26O7",1.3,0.35
377.1635523,"C19H27O4N2P1",1.42,0.21
377.1817192,"C17H30O9",1.76,0.53
377.1930213,"C16H30O8N2",1.88,0.5
377.1969241,"C21H30O6",1.43,0.29
377.209915,"C18H35O6P1",1.94,0.33
377.2180911,"C18H34O8",1.89,0.44
377.2333565,"C22H34O5",1.55,0.23
377.236721,"C19H38O5S1",2,0.26
377.24617,"C19H39O5P1",2.05,0.26
377.2544415,"C19H38O7",2,0.37
377.2696388,"C23H38O4",1.65,0.17
377.273074,"C20H42O4S1",2.1,0.2
377.3061194,"C24H42O3",1.75,0.12
378.0230485,"C23H9O3N1S1",0.39,0.13
378.0466025,"C16H13O10N1",0.81,0.62
378.046836,"C16H13O10N1",0.81,0.62
378.062898,"C10H22O10N1S1P1",2.2,1
378.077431,"C17H21O1N3S3",1.24,0.06
378.0830428,"C17H17O9N1",1,0.53
378.083328,"C17H17O9N1",1,0.53
378.0909583,"C11H27O7N1S1P2",2.45,0.64
378.0942698,"C16H17O8N3",1.06,0.5
378.10132,"C20H18O3N3P1",0.9,0.15
378.1042485,"C14H21O11N1",1.5,0.79
378.1075724,"C11H25O11N1S1",2.27,1
378.1194201,"C18H21O8N1",1.17,0.44
378.131625,"C18H25O2N3S2",1.39,0.11
378.133082,"C16H30O3N1S2P1",1.88,0.19
378.1381765,"C19H25O5N1S1",1.32,0.26
378.1405767,"C15H25O10N1",1.67,0.67
378.1557468,"C19H25O7N1",1.32,0.37
378.1670472,"C18H25O6N3",1.39,0.33
378.1921225,"C20H29O6N1",1.45,0.3
