"CoreID","Mass","formula","presence"
"FT_16_C",385.2596699,"C21H38O6",1
"FT_16_C",385.2960111,"C22H42O5",1
"FT_16_C",385.3324112,"C23H46O4",1
"FT_16_C",387.097214,"C16H25O3N2S2P1",1
"FT_16_C",387.2752584,"C21H40O6",1
"FT_16_C",387.311704,"C22H44O5",1
"FT_16_C",389.2697967,"C24H38O4",1
"FT_16_C",389.2909357,"C21H42O6",1
"FT_16_C",390.2861576,"C20H41O6N1",1
"FT_16_C",390.3225444,"C21H45O5N1",1
"FT_16_C",391.2125339,"C22H32O6",1
"FT_16_C",391.2489412,"C23H36O5",1
"FT_16_C",391.3218842,"C25H44O3",1
"FT_16_C",392.3018497,"C20H43O6N1",1
"FT_16_C",393.2646863,"C23H38O5",1
"FT_16_C",393.3010355,"C24H42O4",1
"FT_16_C",393.373837,"C26H50O2",1
"FT_16_C",394.2810702,"C19H41O7N1",1
"FT_16_C",395.2802992,"C23H40O5",1
"FT_16_C",395.3167102,"C24H44O4",1
"FT_16_C",395.3530618,"C25H48O3",1
"FT_16_C",395.389413,"C26H52O2",1
"FT_16_C",397.2596467,"C22H38O6",1
"FT_16_C",397.295987,"C23H42O5",1
"FT_16_C",397.3322798,"C24H46O4",1
"FT_16_C",397.3686381,"C25H50O3",1
"FT_16_C",399.2752031,"C22H40O6",1
"FT_16_C",399.3116628,"C23H44O5",1
"FT_16_C",399.3480168,"C24H48O4",1
"FT_16_C",401.254419,"C21H38O7",1
"FT_16_C",401.290817,"C22H42O6",1
"FT_16_C",401.3272624,"C23H46O5",1
"FT_16_C",403.3065706,"C22H44O6",1
"FT_16_C",403.3218722,"C26H44O3",1
"FT_16_C",403.3347475,"C23H49O3P1",1
"FT_16_C",404.2654768,"C20H39O7N1",1
"FT_16_C",405.1917965,"C22H30O7",1
"FT_16_C",405.2281576,"C23H34O6",1
"FT_16_C",405.3010612,"C25H42O4",1
"FT_16_C",405.3374455,"C26H46O3",1
"FT_16_C",406.2811131,"C20H41O7N1",1
"FT_16_C",406.3174168,"C21H45O6N1",1
"FT_16_C",407.2802967,"C24H40O5",1
"FT_16_C",407.3166818,"C25H44O4",1
"FT_16_C",407.3529935,"C26H48O3",1
"FT_16_C",407.3893512,"C27H52O2",1
"FT_16_C",409.2595194,"C23H38O6",1
"FT_16_C",409.2959145,"C24H42O5",1
"FT_16_C",409.3323659,"C25H46O4",1
"FT_16_C",409.3688369,"C26H50O3",1
"FT_16_C",409.4051109,"C27H54O2",1
"FT_16_C",411.2751249,"C23H40O6",1
"FT_16_C",411.3115963,"C24H44O5",1
"FT_16_C",411.3479888,"C25H48O4",1
"FT_16_C",413.2908545,"C23H42O6",1
"FT_16_C",413.3272492,"C24H46O5",1
"FT_16_C",413.3637122,"C25H50O4",1
"FT_16_C",414.2860728,"C22H41O6N1",1
"FT_16_C",415.3065387,"C23H44O6",1
"FT_16_C",415.321791,"C27H44O3",1
"FT_16_C",415.3428589,"C24H48O5",1
"FT_16_C",417.2281822,"C24H34O6",1
"FT_16_C",417.301039,"C26H42O4",1
"FT_16_C",417.3221074,"C23H46O6",1
"FT_16_C",417.3373624,"C27H46O3",1
"FT_16_C",418.3173913,"C22H45O6N1",1
"FT_16_C",418.3456519,"C23H50O3N1P1",1
"FT_16_C",418.3537776,"C23H49O5N1",1
"FT_16_C",419.2804013,"C25H40O5",1
"FT_16_C",419.3167518,"C26H44O4",1
"FT_16_C",419.3296455,"C23H49O4P1",1
"FT_16_C",419.3530551,"C27H48O3",1
"FT_16_C",421.2231408,"C23H34O7",1
"FT_16_C",421.2594385,"C24H38O6",1
"FT_16_C",421.2724431,"C21H43O6P1",1
"FT_16_C",421.2959454,"C25H42O5",1
"FT_16_C",421.3323469,"C26H46O4",1
"FT_16_C",422.3123501,"C21H45O7N1",1
"FT_16_C",423.2389129,"C23H36O7",1
"FT_16_C",423.2518191,"C20H41O7P1",1
"FT_16_C",423.2752419,"C24H40O6",1
"FT_16_C",423.3116365,"C25H44O5",1
"FT_16_C",423.3479489,"C26H48O4",1
"FT_16_C",423.3844095,"C27H52O3",1
"FT_16_C",423.4208177,"C28H56O2",1
"FT_16_C",425.3272949,"C25H46O5",1
"FT_16_C",425.3635865,"C26H50O4",1
"FT_16_C",425.4001296,"C27H54O3",1
"FT_16_C",427.3066388,"C24H44O6",1
"FT_16_C",427.3429235,"C25H48O5",1
"FT_16_C",427.3792334,"C26H52O4",1
"FT_16_C",429.2493896,"C22H38O8",1
"FT_16_C",429.2857906,"C23H42O7",1
"FT_16_C",429.3009845,"C27H42O4",1
"FT_16_C",429.3221274,"C24H46O6",1
"FT_16_C",429.3586124,"C25H50O5",1
"FT_16_C",431.2438053,"C25H36O6",1
"FT_16_C",431.3014634,"C23H44O7",1
"FT_16_C",431.3167425,"C27H44O4",1
"FT_16_C",431.3378909,"C24H48O6",1
"FT_16_C",432.3331535,"C23H47O6N1",1
"FT_16_C",432.3694946,"C24H51O5N1",1
"FT_16_C",433.2230692,"C24H34O7",1
"FT_16_C",433.2595247,"C25H38O6",1
"FT_16_C",433.2959456,"C26H42O5",1
"FT_16_C",433.3171111,"C23H46O7",1
"FT_16_C",433.3324482,"C27H46O4",1
"FT_16_C",433.3357503,"C24H50O4S1",1
"FT_16_C",433.3687569,"C28H50O3",1
"FT_16_C",434.3123625,"C22H45O7N1",1
"FT_16_C",434.3487924,"C23H49O6N1",1
"FT_16_C",435.3115857,"C26H44O5",1
"FT_16_C",435.3480003,"C27H48O4",1
"FT_16_C",435.3844616,"C28H52O3",1
"FT_16_C",435.4207077,"C29H56O2",1
"FT_16_C",436.3278734,"C22H47O7N1",1
"FT_16_C",437.2544709,"C24H38O7",1
"FT_16_C",437.3273301,"C26H46O5",1
"FT_16_C",437.3636193,"C27H50O4",1
"FT_16_C",437.4000184,"C28H54O3",1
"FT_16_C",437.4364807,"C29H58O2",1
"FT_16_C",439.2701481,"C24H40O7",1
"FT_16_C",439.3065472,"C25H44O6",1
"FT_16_C",439.3428725,"C26H48O5",1
"FT_16_C",439.379282,"C27H52O4",1
"FT_16_C",439.4156863,"C28H56O3",1
"FT_16_C",440.3018149,"C24H43O6N1",1
"FT_16_C",440.3745347,"C26H51O4N1",1
"FT_16_C",441.2858349,"C24H42O7",1
"FT_16_C",441.3221414,"C25H46O6",1
"FT_16_C",441.3585167,"C26H50O5",1
"FT_16_C",441.3949712,"C27H54O4",1
"FT_16_C",442.3538389,"C25H49O5N1",1
"FT_16_C",443.264974,"C23H40O8",1
"FT_16_C",443.3378003,"C25H48O6",1
"FT_16_C",443.3741481,"C26H52O5",1
"FT_16_C",445.2959291,"C27H42O5",1
"FT_16_C",445.3324038,"C28H46O4",1
"FT_16_C",445.3535232,"C25H50O6",1
"FT_16_C",445.368776,"C29H50O3",1
"FT_16_C",446.3487449,"C24H49O6N1",1
"FT_16_C",446.3850746,"C25H53O5N1",1
"FT_16_C",447.2753024,"C26H40O6",1
"FT_16_C",447.3117041,"C27H44O5",1
"FT_16_C",447.3479932,"C28H48O4",1
"FT_16_C",447.3609963,"C25H53O4P1",1
"FT_16_C",448.3278611,"C23H47O7N1",1
"FT_16_C",449.2909425,"C26H42O6",1
"FT_16_C",449.3272442,"C27H46O5",1
"FT_16_C",449.3635737,"C28H50O4",1
"FT_16_C",450.3435431,"C23H49O7N1",1
"FT_16_C",451.34288,"C27H48O5",1
"FT_16_C",451.3792281,"C28H52O4",1
"FT_16_C",451.4156979,"C29H56O3",1
"FT_16_C",451.4521511,"C30H60O2",1
"FT_16_C",452.2865568,"C21H43O9N1",1
"FT_16_C",453.298747,"C22H47O7P1",1
"FT_16_C",453.3222133,"C26H46O6",1
"FT_16_C",453.3374291,"C30H46O3",1
"FT_16_C",453.3586233,"C27H50O5",1
"FT_16_C",453.3948937,"C28H54O4",1
"FT_16_C",453.4312591,"C29H58O3",1
"FT_16_C",454.390209,"C27H53O4N1",1
"FT_16_C",455.3377135,"C26H48O6",1
"FT_16_C",455.3529595,"C30H48O3",1
"FT_16_C",455.3741329,"C27H52O5",1
"FT_16_C",455.4106068,"C28H56O4",1
"FT_16_C",456.3694115,"C26H51O5N1",1
"FT_16_C",457.2958102,"C28H42O5",1
"FT_16_C",457.316945,"C25H46O7",1
"FT_16_C",457.3322667,"C29H46O4",1
"FT_16_C",457.3534363,"C26H50O6",1
"FT_16_C",457.3898329,"C27H54O5",1
"FT_16_C",459.3115458,"C28H44O5",1
"FT_16_C",459.3327122,"C25H48O7",1
"FT_16_C",459.3480118,"C29H48O4",1
"FT_16_C",459.3843704,"C30H52O3",1
"FT_16_C",459.3973936,"C27H57O3P1",1
"FT_16_C",460.3280991,"C24H47O7N1",1
"FT_16_C",461.2908196,"C27H42O6",1
"FT_16_C",461.3272386,"C28H46O5",1
"FT_16_C",461.3636995,"C29H50O4",1
"FT_16_C",461.3999812,"C30H54O3",1
"FT_16_C",462.3436478,"C24H49O7N1",1
"FT_16_C",462.3799544,"C25H53O6N1",1
"FT_16_C",463.2337112,"C25H36O8",1
"FT_16_C",463.3064826,"C27H44O6",1
"FT_16_C",463.3428015,"C28H48O5",1
"FT_16_C",463.3558825,"C25H53O5P1",1
"FT_16_C",463.3791875,"C29H52O4",1
"FT_16_C",463.4156547,"C30H56O3",1
"FT_16_C",465.2856604,"C26H42O7",1
"FT_16_C",465.2987486,"C23H47O7P1",1
"FT_16_C",465.3221523,"C27H46O6",1
"FT_16_C",465.3351728,"C24H51O6P1",1
"FT_16_C",465.3585304,"C28H50O5",1
"FT_16_C",465.394863,"C29H54O4",1
"FT_16_C",465.4312054,"C30H58O3",1
"FT_16_C",465.4676144,"C31H62O2",1
"FT_16_C",466.2896417,"C28H41O1N3S1",1
"FT_16_C",467.3377237,"C27H48O6",1
"FT_16_C",467.3740605,"C28H52O5",1
"FT_16_C",467.4104889,"C29H56O4",1
"FT_16_C",467.4469655,"C30H60O3",1
"FT_16_C",467.8693302,"C10H15O4N1S8",1
"FT_16_C",469.28062,"C25H42O8",1
"FT_16_C",469.3322453,"C30H46O4",1
"FT_16_C",469.3453246,"C27H51O4P1",1
"FT_16_C",469.3533896,"C27H50O6",1
"FT_16_C",469.3687103,"C31H50O3",1
"FT_16_C",469.3898653,"C28H54O5",1
"FT_16_C",469.4051503,"C32H54O2",1
"FT_16_C",469.4262804,"C29H58O4",1
"FT_16_C",470.3488489,"C26H49O6N1",1
"FT_16_C",470.3850444,"C27H53O5N1",1
"FT_16_C",470.870153,"C18H4O4N2S5",1
"FT_16_C",471.2751182,"C28H40O6",1
"FT_16_C",471.2962932,"C25H44O8",1
"FT_16_C",471.3115155,"C29H44O5",1
"FT_16_C",471.3326417,"C26H48O7",1
"FT_16_C",471.3478502,"C30H48O4",1
"FT_16_C",471.3690164,"C27H52O6",1
"FT_16_C",471.3843485,"C31H52O3",1
"FT_16_C",471.4054773,"C28H56O5",1
"FT_16_C",473.3271672,"C29H46O5",1
"FT_16_C",473.3483196,"C26H50O7",1
"FT_16_C",473.3635327,"C30H50O4",1
"FT_16_C",473.3765767,"C27H55O4P1",1
"FT_16_C",473.4129788,"C28H59O3P1",1
"FT_16_C",475.306519,"C28H44O6",1
"FT_16_C",475.3792815,"C30H52O4",1
"FT_16_C",476.3494854,"C27H47O4N3",1
"FT_16_C",477.2493923,"C26H38O8",1
"FT_16_C",477.2857528,"C27H42O7",1
"FT_16_C",477.3220697,"C28H46O6",1
"FT_16_C",477.3714087,"C26H55O5P1",1
"FT_16_C",477.4311988,"C31H58O3",1
"FT_16_C",477.467699,"C32H62O2",1
"FT_16_C",479.3013706,"C27H44O7",1
"FT_16_C",479.3144269,"C24H49O7P1",1
"FT_16_C",479.3378061,"C28H48O6",1
"FT_16_C",479.4105962,"C30H56O4",1
"FT_16_C",479.4469345,"C31H60O3",1
"FT_16_C",481.1140461,"C25H22O10",1
"FT_16_C",481.2808015,"C26H42O8",1
"FT_16_C",481.3170174,"C27H46O7",1
"FT_16_C",481.3534561,"C28H50O6",1
"FT_16_C",481.3898397,"C29H54O5",1
"FT_16_C",482.1171911,"C18H31O8N1S1P2",1
"FT_16_C",483.1213373,"C25H25O8P1",1
"FT_16_C",483.3691489,"C28H52O6",1
"FT_16_C",483.405444,"C29H56O5",1
"FT_16_C",483.420745,"C33H56O2",1
"FT_16_C",483.4417574,"C30H60O4",1
"FT_16_C",485.2910013,"C29H42O6",1
"FT_16_C",485.3402397,"C27H51O5P1",1
"FT_16_C",485.3483363,"C27H50O7",1
"FT_16_C",485.3636061,"C31H50O4",1
"FT_16_C",485.4000652,"C32H54O3",1
"FT_16_C",485.421162,"C29H58O5",1
"FT_16_C",486.3801146,"C27H53O6N1",1
"FT_16_C",487.3064548,"C29H44O6",1
"FT_16_C",487.3275285,"C26H48O8",1
"FT_16_C",487.3427954,"C30H48O5",1
"FT_16_C",487.3557357,"C27H53O5P1",1
"FT_16_C",487.3791583,"C31H52O4",1
"FT_16_C",487.3923117,"C28H57O4P1",1
"FT_16_C",489.2499295,"C19H44O8N2P2",1
"FT_16_C",489.2856876,"C28H42O7",1
"FT_16_C",489.3221542,"C29H46O6",1
"FT_16_C",489.3585484,"C30H50O5",1
"FT_16_C",489.4078864,"C28H59O4P1",1
"FT_16_C",490.3748691,"C26H53O7N1",1
"FT_16_C",491.3144146,"C25H49O7P1",1
"FT_16_C",491.3377221,"C29H48O6",1
"FT_16_C",491.3740942,"C30H52O5",1
"FT_16_C",491.4104596,"C31H56O4",1
"FT_16_C",493.3169366,"C28H46O7",1
"FT_16_C",493.3298942,"C25H51O7P1",1
"FT_16_C",493.4261831,"C31H58O4",1
"FT_16_C",495.093229,"C25H20O11",1
"FT_16_C",495.1297322,"C26H24O10",1
"FT_16_C",495.2785875,"C27H44O6S1",1
"FT_16_C",496.2817572,"C28H39O5N3",1
"FT_16_C",496.3002373,"C29H43O2N3S1",1
"FT_16_C",497.093295,"C34H14O3N2",1
"FT_16_C",497.2757432,"C26H42O9",1
"FT_16_C",497.3483304,"C28H50O7",1
"FT_16_C",497.384755,"C29H54O6",1
"FT_16_C",497.4210805,"C30H58O5",1
"FT_16_C",497.4574113,"C31H62O4",1
"FT_16_C",498.2921173,"C22H45O11N1",1
"FT_16_C",498.4163246,"C29H57O5N1",1
"FT_16_C",499.2703067,"C29H40O7",1
"FT_16_C",499.400408,"C29H56O6",1
"FT_16_C",499.4157016,"C33H56O3",1
"FT_16_C",501.3070564,"C26H46O9",1
"FT_16_C",501.3220634,"C30H46O6",1
"FT_16_C",501.358431,"C31H50O5",1
"FT_16_C",501.3948205,"C32H54O4",1
"FT_16_C",501.4079152,"C29H59O4P1",1
"FT_16_C",503.3377854,"C30H48O6",1
"FT_16_C",503.377503,"C28H56O5S1",1
"FT_16_C",504.354955,"C27H55O3N1S2",1
"FT_16_C",505.3663888,"C27H55O6P1",1
"FT_16_C",506.396433,"C29H53O4N3",1
"FT_16_C",507.296258,"C28H44O8",1
"FT_16_C",507.3457457,"C26H53O7P1",1
"FT_16_C",507.4418383,"C32H60O4",1
"FT_16_C",507.4783416,"C33H64O3",1
"FT_16_C",509.145887,"C19H32O10N2P2",1
"FT_16_C",509.2755112,"C27H42O9",1
"FT_16_C",511.2911666,"C27H44O9",1
"FT_16_C",511.3792983,"C33H52O4",1
"FT_16_C",511.4002641,"C30H56O6",1
"FT_16_C",511.4730422,"C32H64O4",1
"FT_16_C",513.2496447,"C29H38O8",1
"FT_16_C",513.3796128,"C29H54O7",1
"FT_16_C",513.4312091,"C34H58O3",1
"FT_16_C",514.393457,"C29H57O4N1S1",1
"FT_16_C",515.3377583,"C31H48O6",1
"FT_16_C",515.3952967,"C29H56O7",1
"FT_16_C",516.463393,"C30H63O5N1",1
"FT_16_C",517.350256,"C27H54O3N2S2",1
"FT_16_C",517.35334,"C31H50O6",1
"FT_16_C",519.3325892,"C30H48O7",1
"FT_16_C",519.3691663,"C31H52O6",1
"FT_16_C",521.2757368,"C28H42O9",1
"FT_16_C",523.3099095,"C29H48O6S1",1
"FT_16_C",523.4005144,"C31H56O6",1
"FT_16_C",524.3594279,"C29H51O7N1",1
"FT_16_C",525.3068977,"C28H46O9",1
"FT_16_C",525.319757,"C25H51O9P1",1
"FT_16_C",525.3434498,"C29H50O8",1
"FT_16_C",525.3949321,"C34H54O4",1
"FT_16_C",525.4312065,"C35H58O3",1
"FT_16_C",526.3383965,"C28H49O8N1",1
"FT_16_C",526.4121938,"C31H61O1N1S2",1
"FT_16_C",527.3016013,"C31H44O7",1
"FT_16_C",527.4598339,"C32H65O3P1",1
"FT_16_C",529.2808376,"C30H42O8",1
"FT_16_C",529.3753361,"C30H58O3S2",1
"FT_16_C",529.4108927,"C30H58O7",1
"FT_16_C",530.4070106,"C30H61O2N1S2",1
"FT_16_C",530.4426086,"C30H61O6N1",1
"FT_16_C",531.3690657,"C32H52O6",1
"FT_16_C",531.4056403,"C33H56O5",1
"FT_16_C",533.345066,"C27H54O4N2S2",1
"FT_16_C",533.3613924,"C28H55O7P1",1
"FT_16_C",533.4243867,"C30H62O5S1",1
"FT_16_C",533.4939606,"C35H66O3",1
"FT_16_C",533.5303348,"C36H70O2",1
"FT_16_C",534.3801588,"C31H53O6N1",1
"FT_16_C",535.2912804,"C29H44O9",1
"FT_16_C",535.3277461,"C30H48O8",1
"FT_16_C",535.5095501,"C35H68O3",1
"FT_16_C",537.3067925,"C29H46O9",1
"FT_16_C",537.3434494,"C30H50O8",1
"FT_16_C",537.3797308,"C31H54O7",1
"FT_16_C",537.4161711,"C32H58O6",1
"FT_16_C",537.452575,"C33H62O5",1
"FT_16_C",538.4477081,"C32H61O5N1",1
"FT_16_C",539.3227159,"C29H48O9",1
"FT_16_C",540.3178478,"C28H47O9N1",1
"FT_16_C",541.3568327,"C30H54O6S1",1
"FT_16_C",541.3747291,"C30H54O8",1
"FT_16_C",541.4110856,"C31H58O7",1
"FT_16_C",541.4754781,"C33H67O3P1",1
"FT_16_C",543.2966086,"C31H44O8",1
"FT_16_C",543.3328114,"C32H48O7",1
"FT_16_C",546.4657297,"C31H66O4N1P1",1
"FT_16_C",547.3277643,"C31H48O8",1
"FT_16_C",547.3640946,"C32H52O7",1
"FT_16_C",547.3769448,"C29H57O7P1",1
"FT_16_C",547.4035073,"C30H60O6S1",1
"FT_16_C",547.4318609,"C31H65O3S1P1",1
"FT_16_C",547.4730766,"C35H64O4",1
"FT_16_C",548.381191,"C29H59O4N1S2",1
"FT_16_C",549.3069292,"C30H46O9",1
"FT_16_C",549.3433191,"C31H50O8",1
"FT_16_C",549.375735,"C27H54O9N2",1
"FT_16_C",549.4079551,"C33H59O4P1",1
"FT_16_C",551.2862981,"C29H44O10",1
"FT_16_C",551.3225037,"C30H48O9",1
"FT_16_C",551.3954893,"C32H56O7",1
"FT_16_C",552.3628739,"C33H51O2N3S1",1
"FT_16_C",553.3382752,"C30H50O9",1
"FT_16_C",553.3746858,"C31H54O8",1
"FT_16_C",555.3356228,"C32H49O4N2P1",1
"FT_16_C",555.3538792,"C30H52O9",1
"FT_16_C",557.275553,"C31H42O9",1
"FT_16_C",557.3120728,"C32H46O8",1
"FT_16_C",557.3490387,"C34H54O2S2",1
"FT_16_C",557.3694547,"C30H54O9",1
"FT_16_C",557.3847456,"C34H54O6",1
"FT_16_C",557.4059371,"C31H58O8",1
"FT_16_C",557.4212873,"C35H58O5",1
"FT_16_C",557.4576635,"C36H62O4",1
"FT_16_C",557.4704768,"C33H67O4P1",1
"FT_16_C",557.4787757,"C33H66O6",1
"FT_16_C",559.3277793,"C32H48O8",1
"FT_16_C",559.3641276,"C33H52O7",1
"FT_16_C",559.4326658,"C30H60O7N2",1
"FT_16_C",561.4193425,"C31H62O6S1",1
"FT_16_C",563.3226956,"C31H48O9",1
"FT_16_C",563.3589914,"C32H52O8",1
"FT_16_C",563.3954941,"C33H56O7",1
"FT_16_C",563.4266801,"C31H65O4S1P1",1
"FT_16_C",563.4681755,"C35H64O5",1
"FT_16_C",564.3629449,"C34H51O2N3S1",1
"FT_16_C",565.4839063,"C35H66O5",1
"FT_16_C",565.5202209,"C36H70O4",1
"FT_16_C",566.3785091,"C34H53O2N3S1",1
"FT_16_C",566.4790946,"C34H65O5N1",1
"FT_16_C",567.3901591,"C32H56O8",1
"FT_16_C",567.4267189,"C33H60O7",1
"FT_16_C",567.5358958,"C36H72O4",1
"FT_16_C",569.348366,"C34H50O7",1
"FT_16_C",569.3703037,"C32H58O4S2",1
"FT_16_C",570.4892483,"C37H65O3N1",1
"FT_16_C",571.3495125,"C31H56O5S2",1
"FT_16_C",571.4038735,"C32H60O6S1",1
"FT_16_C",571.4216777,"C32H60O8",1
"FT_16_C",571.4369608,"C36H60O5",1
"FT_16_C",571.4861068,"C34H69O4P1",1
"FT_16_C",571.494429,"C34H68O6",1
"FT_16_C",572.3309973,"C26H57O6N1S1P2",1
"FT_16_C",572.3680303,"C25H56O9N3P1",1
"FT_16_C",573.3068527,"C32H46O9",1
"FT_16_C",573.3433683,"C33H50O8",1
"FT_16_C",573.365279,"C31H58O5S2",1
"FT_16_C",573.3798206,"C34H54O7",1
"FT_16_C",573.4008641,"C31H58O9",1
"FT_16_C",573.4194313,"C32H62O6S1",1
"FT_16_C",574.4512267,"C32H65O5N1S1",1
"FT_16_C",575.3225037,"C32H48O9",1
"FT_16_C",575.3548397,"C28H52O10N2",1
"FT_16_C",575.3589962,"C33H52O8",1
"FT_16_C",575.4269778,"C32H65O4S1P1",1
"FT_16_C",575.4351644,"C32H64O6S1",1
"FT_16_C",576.4300361,"C33H60O3N3P1",1
"FT_16_C",577.3381945,"C32H50O9",1
"FT_16_C",577.3747239,"C33H54O8",1
"FT_16_C",577.4060382,"C31H63O5S1P1",1
"FT_16_C",577.4475233,"C35H62O6",1
"FT_16_C",578.3784834,"C35H53O2N3S1",1
"FT_16_C",578.4707525,"C35H66O3N1P1",1
"FT_16_C",579.3175544,"C31H48O10",1
"FT_16_C",579.354026,"C32H52O9",1
"FT_16_C",579.3903805,"C33H56O8",1
"FT_16_C",582.4462807,"C36H61O1N3S1",1
"FT_16_C",583.3639265,"C35H52O7",1
"FT_16_C",583.3852099,"C32H56O9",1
"FT_16_C",583.4005109,"C36H56O6",1
"FT_16_C",583.4216013,"C33H60O8",1
"FT_16_C",583.4580378,"C34H64O7",1
"FT_16_C",583.4733267,"C38H64O4",1
"FT_16_C",583.4944692,"C35H68O6",1
"FT_16_C",585.307404,"C25H52O9N2P2",1
"FT_16_C",585.3433994,"C34H50O8",1
"FT_16_C",585.437237,"C33H62O8",1
"FT_16_C",585.4524415,"C37H62O5",1
"FT_16_C",586.4688189,"C33H65O7N1",1
"FT_16_C",587.2867699,"C24H50O10N2P2",1
"FT_16_C",587.3228505,"C33H48O9",1
"FT_16_C",587.417226,"C33H64O4S2",1
"FT_16_C",589.3383802,"C33H50O9",1
"FT_16_C",589.4240383,"C32H63O7P1",1
"FT_16_C",591.3174068,"C32H48O10",1
"FT_16_C",591.3537624,"C33H52O9",1
"FT_16_C",591.4395876,"C32H65O7P1",1
"FT_16_C",591.4629668,"C36H64O6",1
"FT_16_C",591.5358423,"C38H72O4",1
"FT_16_C",592.394137,"C36H55O2N3S1",1
"FT_16_C",593.4787814,"C36H66O6",1
"FT_16_C",593.5150428,"C37H70O5",1
"FT_16_C",595.4224433,"C35H64O3S2",1
"FT_16_C",596.4532135,"C34H63O7N1",1
"FT_16_C",597.3798341,"C36H54O7",1
"FT_16_C",597.4009189,"C33H58O9",1
"FT_16_C",597.5099163,"C36H70O6",1
"FT_16_C",598.44107,"C36H61O2N3S1",1
"FT_16_C",599.3226472,"C34H48O9",1
"FT_16_C",599.3595079,"C36H56O3S2",1
"FT_16_C",599.3952435,"C36H56O7",1
"FT_16_C",599.4893541,"C35H68O7",1
"FT_16_C",600.4204717,"C35H59O3N3S1",1
"FT_16_C",600.4566752,"C36H63O2N3S1",1
"FT_16_C",600.4844692,"C34H67O7N1",1
"FT_16_C",601.3384056,"C34H50O9",1
"FT_16_C",602.4461047,"C33H65O6N1S1",1
"FT_16_C",602.4824979,"C34H69O5N1S1",1
"FT_16_C",602.5282624,"C35H74O4N1P1",1
"FT_16_C",603.3904145,"C35H56O8",1
"FT_16_C",604.3940942,"C37H55O2N3S1",1
"FT_16_C",605.4429709,"C37H66O2S2",1
"FT_16_C",605.5150105,"C38H70O5",1
"FT_16_C",606.3736499,"C36H53O3N3S1",1
"FT_16_C",606.4099588,"C37H57O2N3S1",1
"FT_16_C",607.3495688,"C34H56O5S2",1
"FT_16_C",607.3861406,"C35H60O4S2",1
"FT_16_C",607.4214968,"C35H60O8",1
"FT_16_C",607.4580419,"C36H64O7",1
"FT_16_C",608.4617513,"C38H63O1N3S1",1
"FT_16_C",609.3651683,"C34H58O5S2",1
"FT_16_C",609.4008231,"C34H58O9",1
"FT_16_C",609.4373343,"C35H62O8",1
"FT_16_C",609.5829031,"C39H78O4",1
"FT_16_C",610.5061065,"C37H73O1N1S2",1
"FT_16_C",611.4327207,"C39H64O1S2",1
"FT_16_C",611.5264922,"C38H76O1S2",1
"FT_16_C",613.30178,"C34H46O10",1
"FT_16_C",613.3385605,"C35H50O9",1
"FT_16_C",613.3751645,"C37H58O3S2",1
"FT_16_C",613.4109886,"C37H58O7",1
"FT_16_C",613.5055671,"C37H74O2S2",1
"FT_16_C",615.3176512,"C34H48O10",1
"FT_16_C",615.3540847,"C35H52O9",1
"FT_16_C",615.426801,"C37H60O7",1
"FT_16_C",615.4484748,"C35H68O4S2",1
"FT_16_C",615.4848318,"C36H72O3S2",1
"FT_16_C",616.4305195,"C39H59O1N3S1",1
"FT_16_C",616.4615978,"C34H67O6N1S1",1
"FT_16_C",617.4423713,"C37H62O7",1
"FT_16_C",618.477141,"C34H69O6N1S1",1
"FT_16_C",618.5231578,"C35H74O5N1P1",1
"FT_16_C",619.3496782,"C35H56O5S2",1
"FT_16_C",619.3851714,"C35H56O9",1
"FT_16_C",619.5671924,"C40H76O4",1
"FT_16_C",620.3892653,"C37H55O3N3S1",1
"FT_16_C",621.4009738,"C35H58O9",1
"FT_16_C",621.437193,"C36H62O8",1
"FT_16_C",621.5100963,"C38H70O6",1
"FT_16_C",622.4410759,"C38H61O2N3S1",1
"FT_16_C",623.3955931,"C38H56O7",1
"FT_16_C",623.4163478,"C35H60O9",1
"FT_16_C",623.431789,"C39H60O6",1
"FT_16_C",623.4891547,"C37H68O7",1
"FT_16_C",623.5255796,"C38H72O6",1
"FT_16_C",623.561948,"C39H76O5",1
"FT_16_C",623.5984457,"C40H80O4",1
"FT_16_C",624.4932742,"C39H67O1N3S1",1
"FT_16_C",625.3749269,"C37H54O8",1
"FT_16_C",625.4116628,"C39H62O2S2",1
"FT_16_C",625.4322317,"C35H62O9",1
"FT_16_C",625.4474815,"C39H62O6",1
"FT_16_C",625.4686793,"C36H66O8",1
"FT_16_C",625.5050513,"C37H70O7",1
"FT_16_C",625.5412792,"C38H74O6",1
"FT_16_C",626.435955,"C37H61O3N3S1",1
"FT_16_C",627.3902056,"C37H56O8",1
"FT_16_C",627.5212162,"C38H76O2S2",1
"FT_16_C",627.5577116,"C39H80O1S2",1
"FT_16_C",628.4880637,"C38H67O2N3S1",1
"FT_16_C",629.3336766,"C27H56O10N2P2",1
"FT_16_C",629.3700258,"C28H60O9N2P2",1
"FT_16_C",629.4057863,"C37H58O8",1
"FT_16_C",629.427733,"C35H66O5S2",1
"FT_16_C",629.4549871,"C35H67O7P1",1
"FT_16_C",629.4785512,"C39H66O6",1
"FT_16_C",631.3125365,"C34H48O11",1
"FT_16_C",631.3489506,"C35H52O10",1
"FT_16_C",631.3857694,"C28H62O9N2P2",1
"FT_16_C",631.4587294,"C39H68O2S2",1
