"Mass","formula","El_comp","HC","OC","AImod","NOSC","C","H","O","N","S","P","Class"
701.630095,"C42H86O7","CHO",2.05,0.17,-0.0909,-1.7143,42,86,7,0,0,0,"aliphatic"
701.6452648,"C46H86O4","CHO",1.87,0.09,0.0455,-1.6957,46,86,4,0,0,0,"aliphatic"
702.430244,"C33H71O8N1S1P2","CHONSP",2.15,0.24,-0.32,-1.5152,33,71,8,1,1,2,"aliphatic"
702.503701,"C44H69O2N3S1","CHONS",1.57,0.05,0.1795,-1.2273,44,69,2,3,1,0,"aliphatic"
702.561118,"C42H77O3N3S1","CHONS",1.83,0.07,0.0137,-1.4286,42,77,3,3,1,0,"aliphatic"
702.579186,"C42H77O5N3","CHON",1.83,0.12,0.0137,-1.381,42,77,5,3,0,0,"aliphatic"
702.5976408,"C43H81O2N3S1","CHONS",1.88,0.05,0,-1.5349,43,81,2,3,1,0,"aliphatic"
703.370759,"C39H60O7S2","CHOS",1.54,0.18,0.1343,-1.0769,39,60,7,0,2,0,"aliphatic"
703.405548,"C31H64O13N2S1","CHONS",2.06,0.42,-0.3953,-0.9677,31,64,13,2,1,0,"aliphatic"
703.407078,"C40H64O6S2","CHOS",1.6,0.15,0.1143,-1.2,40,64,6,0,2,0,"aliphatic"
703.4419818,"C32H68O12N2S1","CHONS",2.12,0.38,-0.3913,-1.125,32,68,12,2,1,0,"aliphatic"
703.4426487,"C40H64O10","CHO",1.6,0.25,0.1143,-1.1,40,64,10,0,0,0,"aliphatic"
703.4431443,"C32H70O10N2P2","CHONP",2.19,0.31,-0.3913,-1.375,32,70,10,2,0,2,"aliphatic"
703.479872,"C42H72O4S2","CHOS",1.71,0.1,0.0789,-1.4286,42,72,4,0,2,0,"aliphatic"
703.481947,"C40H69O6N2P1","CHONP",1.73,0.15,0.0588,-1.275,40,69,6,2,0,1,"aliphatic"
703.515351,"C42H72O8","CHO",1.71,0.19,0.0789,-1.3333,42,72,8,0,0,0,"aliphatic"
703.5282975,"C39H77O8P1","CHOP",1.97,0.21,-0.0882,-1.5641,39,77,8,0,0,1,"aliphatic"
703.5293016,"C40H81O3S2P1","CHOSP",2.02,0.07,-0.0986,-1.775,40,81,3,0,2,1,"aliphatic"
703.536528,"C39H76O10","CHO",1.95,0.26,-0.0882,-1.4359,39,76,10,0,0,0,"aliphatic"
703.545888,"C50H72O2","CHO",1.44,0.04,0.2857,-1.36,50,72,2,0,0,0,"unsaturated/lignin"
703.5469855,"C40H81O5S1P1","CHOSP",2.02,0.12,-0.0986,-1.725,40,81,5,0,1,1,"aliphatic"
703.552025,"C43H76O7","CHO",1.77,0.16,0.0633,-1.4419,43,76,7,0,0,0,"aliphatic"
703.552739,"C44H80O2S2","CHOS",1.82,0.05,0.0488,-1.6364,44,80,2,0,2,0,"aliphatic"
703.5550783,"C40H80O7S1","CHOS",2,0.17,-0.0986,-1.6,40,80,7,0,1,0,"aliphatic"
703.583271,"C41H85O4S1P1","CHOSP",2.07,0.1,-0.1081,-1.8293,41,85,4,0,1,1,"aliphatic"
703.584239,"C39H80O8N2","CHON",2.05,0.21,-0.1515,-1.4872,39,80,8,2,0,0,"aliphatic"
703.5914055,"C41H84O6S1","CHOS",2.05,0.15,-0.1081,-1.7073,41,84,6,0,1,0,"aliphatic"
703.602936,"C40H84O5N2S1","CHONS",2.1,0.12,-0.1594,-1.65,40,84,5,2,1,0,"aliphatic"
703.603592,"C48H80O3","CHO",1.67,0.06,0.1613,-1.5417,48,80,3,0,0,0,"aliphatic"
703.6246132,"C45H84O5","CHO",1.87,0.11,0.0353,-1.6444,45,84,5,0,0,0,"aliphatic"
704.5796327,"C38H79O8N3","CHON",2.08,0.21,-0.1935,-1.4211,38,79,8,3,0,0,"aliphatic"
704.598147,"C39H83O5N3S1","CHONS",2.13,0.13,-0.2,-1.5897,39,83,5,3,1,0,"aliphatic"
704.615712,"C39H83O7N3","CHON",2.13,0.18,-0.2,-1.5385,39,83,7,3,0,0,"aliphatic"
704.6311784,"C43H83O4N3","CHON",1.93,0.09,-0.0263,-1.5349,43,83,4,3,0,0,"aliphatic"
705.37351,"C31H62O15S1","CHOS",2,0.48,-0.3333,-0.9677,31,62,15,0,1,0,"aliphatic"
705.3857,"C38H58O12","CHO",1.53,0.32,0.125,-0.8947,38,58,12,0,0,0,"aliphatic"
705.386232,"C39H62O7S2","CHOS",1.59,0.18,0.1045,-1.1282,39,62,7,0,2,0,"aliphatic"
705.4202062,"C44H66O1S3","CHOS",1.5,0.02,0.2099,-1.3182,44,66,1,0,3,0,"aliphatic"
705.4214005,"C31H66O13N2S1","CHONS",2.13,0.42,-0.4419,-1.0323,31,66,13,2,1,0,"aliphatic"
705.421878,"C39H62O11","CHO",1.59,0.28,0.1045,-1.0256,39,62,11,0,0,0,"aliphatic"
705.456048,"C37H74O2N2S4","CHONS",2,0.05,-0.1667,-1.5135,37,74,2,2,4,0,"aliphatic"
705.459388,"C41H70O5S2","CHOS",1.71,0.12,0.0685,-1.3659,41,70,5,0,2,0,"aliphatic"
705.4705946,"C40H70O4N2S2","CHONS",1.75,0.1,0.0294,-1.3,40,70,4,2,2,0,"aliphatic"
705.471175,"C37H71O10P1","CHOP",1.92,0.27,-0.0968,-1.3784,37,71,10,0,0,1,"aliphatic"
705.494654,"C41H70O9","CHO",1.71,0.22,0.0685,-1.2683,41,70,9,0,0,0,"aliphatic"
705.5077146,"C38H75O9P1","CHOP",1.97,0.24,-0.1077,-1.5,38,75,9,0,0,1,"aliphatic"
705.5082922,"C39H79O4S2P1","CHOSP",2.03,0.1,-0.1176,-1.7179,39,79,4,0,2,1,"aliphatic"
705.509511,"C37H74O8N2S1","CHONS",2,0.22,-0.1667,-1.3514,37,74,8,2,1,0,"aliphatic"
705.510179,"C45H70O6","CHO",1.56,0.13,0.1905,-1.2889,45,70,6,0,0,0,"aliphatic"
705.54409,"C39H79O8P1","CHOP",2.03,0.21,-0.1176,-1.6154,39,79,8,0,0,1,"aliphatic"
705.5673155,"C43H78O7","CHO",1.81,0.16,0.038,-1.4884,43,78,7,0,0,0,"aliphatic"
705.5703504,"C42H79O4N2P1","CHONP",1.88,0.1,0,-1.5476,42,79,4,2,0,1,"aliphatic"
705.5709035,"C40H82O7S1","CHOS",2.05,0.17,-0.1268,-1.65,40,82,7,0,1,0,"aliphatic"
705.57953,"C43H82O1N2S2","CHONS",1.91,0.02,-0.013,-1.6279,43,82,1,2,2,0,"aliphatic"
705.5825254,"C47H78O4","CHO",1.66,0.09,0.1556,-1.4894,47,78,4,0,0,0,"aliphatic"
705.597478,"C43H82O3N2S1","CHONS",1.91,0.07,-0.013,-1.5814,43,82,3,2,1,0,"aliphatic"
705.5997608,"C39H82O8N2","CHON",2.1,0.21,-0.1818,-1.5385,39,82,8,2,0,0,"aliphatic"
705.6337615,"C44H86O2N2S1","CHONS",1.95,0.05,-0.025,-1.6818,44,86,2,2,1,0,"aliphatic"
705.6404091,"C45H86O5","CHO",1.91,0.11,0.0118,-1.6889,45,86,5,0,0,0,"aliphatic"
706.462507,"C42H65O4N3S1","CHONS",1.55,0.1,0.1667,-1.0952,42,65,4,3,1,0,"aliphatic"
706.475412,"C37H73O7N1S2","CHONS",1.97,0.19,-0.1475,-1.4054,37,73,7,1,2,0,"aliphatic"
706.539058,"C38H78O8N1P1","CHONP",2.05,0.21,-0.1562,-1.5526,38,78,8,1,0,1,"aliphatic"
706.5714935,"C45H77O1N3S1","CHONS",1.71,0.02,0.1111,-1.4222,45,77,1,3,1,0,"aliphatic"
706.575717,"C39H82O7N1P1","CHONP",2.1,0.18,-0.1642,-1.6667,39,82,7,1,0,1,"aliphatic"
706.590887,"C43H82O4N1P1","CHONP",1.91,0.09,0,-1.6512,43,82,4,1,0,1,"aliphatic"
706.5927704,"C42H81O3N3S1","CHONS",1.93,0.07,-0.0411,-1.5238,42,81,3,3,1,0,"aliphatic"
706.5952947,"C38H81O8N3","CHON",2.13,0.21,-0.2258,-1.4737,38,81,8,3,0,0,"aliphatic"
706.61051,"C42H81O5N3","CHON",1.93,0.12,-0.0411,-1.4762,42,81,5,3,0,0,"aliphatic"
706.635469,"C44H85O5N1","CHON",1.93,0.11,-0.0123,-1.6364,44,85,5,1,0,0,"aliphatic"
707.386119,"C34H60O15","CHO",1.76,0.44,-0.0943,-0.8824,34,60,15,0,0,0,"aliphatic"
707.401629,"C30H66O12N2P2","CHONP",2.2,0.4,-0.5,-1.2,30,66,12,2,0,2,"aliphatic"
707.402056,"C39H64O7S2","CHOS",1.64,0.18,0.0746,-1.1795,39,64,7,0,2,0,"aliphatic"
707.438464,"C40H68O6S2","CHOS",1.7,0.15,0.0571,-1.3,40,68,6,0,2,0,"aliphatic"
707.441086,"C36H68O11S1","CHOS",1.89,0.31,-0.1186,-1.2222,36,68,11,0,1,0,"aliphatic"
707.4738395,"C40H68O10","CHO",1.7,0.25,0.0571,-1.2,40,68,10,0,0,0,"aliphatic"
707.486543,"C48H68O2S1","CHOS",1.42,0.04,0.2826,-1.2917,48,68,2,0,1,0,"unsaturated/lignin"
707.5103421,"C41H72O9","CHO",1.76,0.22,0.0411,-1.3171,41,72,9,0,0,0,"aliphatic"
707.5111855,"C42H76O4S2","CHOS",1.81,0.1,0.0263,-1.5238,42,76,4,0,2,0,"aliphatic"
707.513136,"C40H73O6N2P1","CHONP",1.82,0.15,0,-1.375,40,73,6,2,0,1,"aliphatic"
707.5466425,"C42H76O8","CHO",1.81,0.19,0.0263,-1.4286,42,76,8,0,0,0,"aliphatic"
707.5495567,"C41H77O5N2P1","CHONP",1.88,0.12,-0.0141,-1.4878,41,77,5,2,0,1,"aliphatic"
707.576504,"C42H80O4N2S1","CHONS",1.9,0.1,-0.027,-1.5238,42,80,4,2,1,0,"aliphatic"
707.5841393,"C44H84O2S2","CHOS",1.91,0.05,0,-1.7273,44,84,2,0,2,0,"aliphatic"
707.5862423,"C42H81O4N2P1","CHONP",1.93,0.1,-0.027,-1.5952,42,81,4,2,0,1,"aliphatic"
707.595165,"C43H84O1N2S2","CHONS",1.95,0.02,-0.039,-1.6744,43,84,1,2,2,0,"aliphatic"
707.598194,"C47H80O4","CHO",1.7,0.09,0.1333,-1.5319,47,80,4,0,0,0,"aliphatic"
707.6196366,"C44H84O6","CHO",1.91,0.14,0,-1.6364,44,84,6,0,0,0,"aliphatic"
707.620326,"C45H88O1S2","CHOS",1.96,0.02,-0.0118,-1.8222,45,88,1,0,2,0,"aliphatic"
707.6921466,"C46H92O4","CHO",2,0.09,-0.0227,-1.8261,46,92,4,0,0,0,"aliphatic"
708.472334,"C38H68O7N3P1","CHONP",1.79,0.18,-0.0164,-1.1842,38,68,7,3,0,1,"aliphatic"
708.5186845,"C37H76O9N1P1","CHONP",2.05,0.24,-0.1803,-1.4865,37,76,9,1,0,1,"aliphatic"
708.548969,"C45H76O3N1P1","CHONP",1.69,0.07,0.1325,-1.4889,45,76,3,1,0,1,"aliphatic"
708.553214,"C40H75O7N3","CHON",1.88,0.17,-0.0448,-1.3,40,75,7,3,0,0,"aliphatic"
708.5793215,"C43H83O2N1S2","CHONS",1.93,0.05,-0.0256,-1.6744,43,83,2,1,2,0,"aliphatic"
708.5869193,"C45H79O1N3S1","CHONS",1.76,0.02,0.0864,-1.4667,45,79,1,3,1,0,"aliphatic"
708.6260327,"C42H83O5N3","CHON",1.98,0.12,-0.0685,-1.5238,42,83,5,3,0,0,"aliphatic"
709.186724,"C25H42O21S1","CHOS",1.68,0.84,-0.4815,0.08,25,42,21,0,1,0,"aliphatic"
709.3952528,"C33H62O12N2S1","CHONS",1.88,0.36,-0.2083,-0.9091,33,62,12,2,1,0,"aliphatic"
709.432165,"C42H62O9","CHO",1.48,0.21,0.2,-1.0476,42,62,9,0,0,0,"unsaturated/lignin"
709.4564071,"C36H70O11S1","CHOS",1.94,0.31,-0.1525,-1.2778,36,70,11,0,1,0,"aliphatic"
709.4571254,"C37H74O6S3","CHOS",2,0.16,-0.1613,-1.5135,37,74,6,0,3,0,"aliphatic"
709.4576075,"C37H74O6S3","CHOS",2,0.16,-0.1613,-1.5135,37,74,6,0,3,0,"aliphatic"
709.4747855,"C39H71O5N2S1P1","CHONSP",1.82,0.13,-0.0154,-1.359,39,71,5,2,1,1,"aliphatic"
709.487131,"C44H70O5S1","CHOS",1.59,0.11,0.1605,-1.3182,44,70,5,0,1,0,"aliphatic"
709.489535,"C40H70O10","CHO",1.75,0.25,0.0286,-1.25,40,70,10,0,0,0,"aliphatic"
709.492892,"C37H74O10S1","CHOS",2,0.27,-0.1613,-1.4054,37,74,10,0,1,0,"aliphatic"
709.52286,"C37H78O6N2S2","CHONS",2.11,0.16,-0.2333,-1.5135,37,78,6,2,2,0,"aliphatic"
709.5235138,"C45H74O4S1","CHOS",1.64,0.09,0.1429,-1.4222,45,74,4,0,1,0,"aliphatic"
709.5259328,"C41H74O9","CHO",1.8,0.22,0.0137,-1.3659,41,74,9,0,0,0,"aliphatic"
709.5270368,"C42H78O4S2","CHOS",1.86,0.1,0,-1.5714,42,78,4,0,2,0,"aliphatic"
709.5291198,"C40H75O6N2P1","CHONP",1.88,0.15,-0.0294,-1.425,40,75,6,2,0,1,"aliphatic"
709.5623959,"C42H78O8","CHO",1.86,0.19,0,-1.4762,42,78,8,0,0,0,"aliphatic"
709.5632736,"C43H82O3S2","CHOS",1.91,0.07,-0.0127,-1.6744,43,82,3,0,2,0,"aliphatic"
709.5652363,"C41H79O5N2P1","CHONP",1.93,0.12,-0.0423,-1.5366,41,79,5,2,0,1,"aliphatic"
709.5987109,"C43H82O7","CHO",1.91,0.16,-0.0127,-1.5814,43,82,7,0,0,0,"aliphatic"
709.5997217,"C44H86O2S2","CHOS",1.95,0.05,-0.0244,-1.7727,44,86,2,0,2,0,"aliphatic"
709.6015805,"C42H83O4N2P1","CHONP",1.98,0.1,-0.0541,-1.6429,42,83,4,2,0,1,"aliphatic"
709.6351708,"C44H86O6","CHO",1.95,0.14,-0.0244,-1.6818,44,86,6,0,0,0,"aliphatic"
709.6359223,"C45H90O1S2","CHOS",2,0.02,-0.0353,-1.8667,45,90,1,0,2,0,"aliphatic"
709.6715228,"C45H90O5","CHO",2,0.11,-0.0353,-1.7778,45,90,5,0,0,0,"aliphatic"
710.479385,"C39H73O2N3S3","CHONS",1.87,0.05,-0.0625,-1.3846,39,73,2,3,3,0,"aliphatic"
710.5940597,"C42H81O7N1","CHON",1.93,0.17,-0.04,-1.5238,42,81,7,1,0,0,"aliphatic"
710.605958,"C42H85O1N3S2","CHONS",2.02,0.02,-0.0959,-1.6667,42,85,1,3,2,0,"aliphatic"
710.630363,"C43H85O6N1","CHON",1.98,0.14,-0.0513,-1.6279,43,85,6,1,0,0,"aliphatic"
710.631243,"C44H89O1N1S2","CHONS",2.02,0.02,-0.0617,-1.8182,44,89,1,1,2,0,"aliphatic"
710.677907,"C43H89O4N3","CHON",2.07,0.09,-0.1053,-1.6744,43,89,4,3,0,0,"aliphatic"
711.3727933,"C37H64O3N2S4","CHONS",1.73,0.08,-0.0169,-1.1892,37,64,3,2,4,0,"aliphatic"
711.375053,"C40H56O11","CHO",1.4,0.28,0.2174,-0.85,40,56,11,0,0,0,"unsaturated/lignin"
711.4115097,"C41H60O10","CHO",1.46,0.24,0.1944,-0.9756,41,60,10,0,0,0,"unsaturated/lignin"
711.445599,"C35H69O12P1","CHOP",1.97,0.34,-0.1786,-1.2857,35,69,12,0,0,1,"aliphatic"
711.462513,"C38H68O8N2S1","CHONS",1.79,0.21,-0.0323,-1.1579,38,68,8,2,1,0,"aliphatic"
711.466403,"C43H68O6S1","CHOS",1.58,0.14,0.1538,-1.2558,43,68,6,0,1,0,"aliphatic"
711.469006,"C39H68O11","CHO",1.74,0.28,0.0149,-1.1795,39,68,11,0,0,0,"aliphatic"
711.4835693,"C35H72O10N2S1","CHONS",2.06,0.29,-0.2593,-1.2571,35,72,10,2,1,0,"aliphatic"
711.502133,"C36H76O7N2S2","CHONS",2.11,0.19,-0.2632,-1.4444,36,76,7,2,2,0,"aliphatic"
711.5051313,"C40H72O10","CHO",1.8,0.25,0,-1.3,40,72,10,0,0,0,"aliphatic"
711.539045,"C45H76O4S1","CHOS",1.69,0.09,0.119,-1.4667,45,76,4,0,1,0,"aliphatic"
711.54171,"C41H76O9","CHO",1.85,0.22,-0.0137,-1.4146,41,76,9,0,0,0,"aliphatic"
711.544537,"C40H77O6N2P1","CHONP",1.93,0.15,-0.0588,-1.475,40,77,6,2,0,1,"aliphatic"
711.5780204,"C42H80O8","CHO",1.9,0.19,-0.0263,-1.5238,42,80,8,0,0,0,"aliphatic"
711.593306,"C46H80O5","CHO",1.74,0.11,0.1034,-1.5217,46,80,5,0,0,0,"aliphatic"
711.61525,"C44H88O2S2","CHOS",2,0.05,-0.0488,-1.8182,44,88,2,0,2,0,"aliphatic"
711.6507663,"C44H88O6","CHO",2,0.14,-0.0488,-1.7273,44,88,6,0,0,0,"aliphatic"
711.6773383,"C47H88O2N2","CHON",1.87,0.04,0.0455,-1.6596,47,88,2,2,0,0,"aliphatic"
711.6788694,"C45H93O3P1","CHOP",2.07,0.07,-0.0588,-1.9333,45,93,3,0,0,1,"aliphatic"
712.486302,"C36H75O8N1S2","CHONS",2.08,0.22,-0.2414,-1.4444,36,75,8,1,2,0,"aliphatic"
712.507713,"C43H72O5N1P1","CHONP",1.67,0.12,0.1169,-1.3721,43,72,5,1,0,1,"aliphatic"
712.50938,"C42H71O4N3S1","CHONS",1.69,0.1,0.0833,-1.2381,42,71,4,3,1,0,"aliphatic"
712.5474076,"C41H80O4N1S1P1","CHONSP",1.95,0.1,-0.0556,-1.6341,41,80,4,1,1,1,"aliphatic"
712.573448,"C41H79O8N1","CHON",1.93,0.2,-0.0556,-1.4634,41,79,8,1,0,0,"aliphatic"
712.5819002,"C44H79O2N3S1","CHONS",1.8,0.05,0.0513,-1.4545,44,79,2,3,1,0,"aliphatic"
712.5845195,"C40H79O7N3","CHON",1.98,0.17,-0.1045,-1.4,40,79,7,3,0,0,"aliphatic"
712.610535,"C43H87O2N1S2","CHONS",2.02,0.05,-0.0769,-1.7674,43,87,2,1,2,0,"aliphatic"
712.6183717,"C45H83O1N3S1","CHONS",1.84,0.02,0.037,-1.5556,45,83,1,3,1,0,"aliphatic"
712.6207636,"C41H83O6N3","CHON",2.02,0.15,-0.1143,-1.5122,41,83,6,3,0,0,"aliphatic"
713.390451,"C40H58O11","CHO",1.45,0.28,0.1884,-0.9,40,58,11,0,0,0,"unsaturated/lignin"
713.3912382,"C32H64O11N2P2","CHONP",2,0.34,-0.2889,-1.125,32,64,11,2,0,2,"aliphatic"
713.4261703,"C33H66O12N2S1","CHONS",2,0.36,-0.2917,-1.0303,33,66,12,2,1,0,"aliphatic"
713.4271886,"C41H62O10","CHO",1.51,0.24,0.1667,-1.0244,41,62,10,0,0,0,"aliphatic"
713.427894,"C42H66O5S2","CHOS",1.57,0.12,0.1467,-1.2381,42,66,5,0,2,0,"aliphatic"
713.430202,"C38H66O10S1","CHOS",1.74,0.26,0,-1.1579,38,66,10,0,1,0,"aliphatic"
713.452203,"C38H71O4N2S2P1","CHONSP",1.87,0.11,-0.0645,-1.3947,38,71,4,2,2,1,"aliphatic"
713.4641568,"C43H70O4S2","CHOS",1.63,0.09,0.1282,-1.3488,43,70,4,0,2,0,"aliphatic"
713.466709,"C39H70O9S1","CHOS",1.79,0.23,-0.0149,-1.2821,39,70,9,0,1,0,"aliphatic"
713.476046,"C50H66O1S1","CHOS",1.32,0.02,0.3402,-1.24,50,66,1,0,1,0,"unsaturated/lignin"
713.485384,"C40H74O6S2","CHOS",1.85,0.15,-0.0286,-1.45,40,74,6,0,2,0,"aliphatic"
713.4874645,"C38H71O8N2P1","CHONP",1.87,0.21,-0.0645,-1.2895,38,71,8,2,0,1,"aliphatic"
713.499217,"C35H74O10N2S1","CHONS",2.11,0.29,-0.2963,-1.3143,35,74,10,2,1,0,"aliphatic"
713.4998258,"C43H70O8","CHO",1.63,0.19,0.1282,-1.2558,43,70,8,0,0,0,"aliphatic"
713.5005632,"C44H74O3S2","CHOS",1.68,0.07,0.1111,-1.4545,44,74,3,0,2,0,"aliphatic"
713.515355,"C40H78O2N2S3","CHONS",1.95,0.05,-0.0882,-1.55,40,78,2,2,3,0,"aliphatic"
713.5210483,"C40H74O10","CHO",1.85,0.25,-0.0286,-1.35,40,74,10,0,0,0,"aliphatic"
713.521693,"C41H78O5S2","CHOS",1.9,0.12,-0.0411,-1.561,41,78,5,0,2,0,"aliphatic"
713.523819,"C39H75O7N2P1","CHONP",1.92,0.18,-0.0769,-1.4103,39,75,7,2,0,1,"aliphatic"
713.5361453,"C44H74O7","CHO",1.68,0.16,0.1111,-1.3636,44,74,7,0,0,0,"aliphatic"
713.548995,"C41H79O7P1","CHOP",1.93,0.17,-0.0411,-1.5854,41,79,7,0,0,1,"aliphatic"
713.551401,"C48H74O4","CHO",1.54,0.08,0.2174,-1.375,48,74,4,0,0,0,"aliphatic"
713.560176,"C40H79O6N2P1","CHONP",1.98,0.15,-0.0882,-1.525,40,79,6,2,0,1,"aliphatic"
713.57248,"C45H78O6","CHO",1.73,0.13,0.0952,-1.4667,45,78,6,0,0,0,"aliphatic"
713.5736443,"C46H82O1S2","CHOS",1.78,0.02,0.0805,-1.6522,46,82,1,0,2,0,"aliphatic"
713.5754611,"C44H79O3N2P1","CHONP",1.8,0.07,0.0633,-1.5227,44,79,3,2,0,1,"aliphatic"
713.5760867,"C42H82O6S1","CHOS",1.95,0.14,-0.0526,-1.619,42,82,6,0,1,0,"aliphatic"
713.585481,"C42H83O6P1","CHOP",1.98,0.14,-0.0526,-1.6905,42,83,6,0,0,1,"aliphatic"
713.5936395,"C42H82O8","CHO",1.95,0.19,-0.0526,-1.5714,42,82,8,0,0,0,"aliphatic"
713.5967494,"C41H83O5N2P1","CHONP",2.02,0.12,-0.0986,-1.6341,41,83,5,2,0,1,"aliphatic"
713.609141,"C46H82O5","CHO",1.78,0.11,0.0805,-1.5652,46,82,5,0,0,0,"aliphatic"
713.6219705,"C43H87O5P1","CHOP",2.02,0.12,-0.0633,-1.7907,43,87,5,0,0,1,"aliphatic"
713.6235116,"C42H86O4N2S1","CHONS",2.05,0.1,-0.1081,-1.6667,42,86,4,2,1,0,"aliphatic"
713.6309264,"C44H90O2S2","CHOS",2.05,0.05,-0.0732,-1.8636,44,90,2,0,2,0,"aliphatic"
713.6584326,"C44H91O4P1","CHOP",2.07,0.09,-0.0732,-1.8864,44,91,4,0,0,1,"aliphatic"
714.42914,"C34H69O10N1S2","CHONS",2.03,0.29,-0.2692,-1.2353,34,69,10,1,2,0,"aliphatic"
714.615556,"C44H81O4N3","CHON",1.84,0.09,0.0256,-1.4545,44,81,4,3,0,0,"aliphatic"
714.6171425,"C42H86O5N1P1","CHONP",2.05,0.12,-0.0933,-1.7381,42,86,5,1,0,1,"aliphatic"
714.61884,"C41H85O4N3S1","CHONS",2.07,0.1,-0.1429,-1.6098,41,85,4,3,1,0,"aliphatic"
714.6365885,"C41H85O6N3","CHON",2.07,0.15,-0.1429,-1.561,41,85,6,3,0,0,"aliphatic"
715.405551,"C32H64O13N2S1","CHONS",2,0.41,-0.3333,-0.9375,32,64,13,2,1,0,"aliphatic"
715.4063245,"C40H60O11","CHO",1.5,0.28,0.1594,-0.95,40,60,11,0,0,0,"aliphatic"
715.4071095,"C41H64O6S2","CHOS",1.56,0.15,0.1389,-1.1707,41,64,6,0,2,0,"aliphatic"
715.441027,"C35H73O8S2P1","CHOSP",2.09,0.23,-0.25,-1.5143,35,73,8,0,2,1,"aliphatic"
715.4421548,"C33H68O12N2S1","CHONS",2.06,0.36,-0.3333,-1.0909,33,68,12,2,1,0,"aliphatic"
715.4435957,"C42H68O5S2","CHOS",1.62,0.12,0.12,-1.2857,42,68,5,0,2,0,"aliphatic"
715.445575,"C40H65O7N2P1","CHONP",1.62,0.17,0.1045,-1.125,40,65,7,2,0,1,"aliphatic"
715.4788474,"C42H68O9","CHO",1.62,0.21,0.12,-1.1905,42,68,9,0,0,0,"aliphatic"
715.4794833,"C34H74O9N2P2","CHONP",2.18,0.26,-0.3333,-1.4706,34,74,9,2,0,2,"aliphatic"
715.480139,"C43H72O4S2","CHOS",1.67,0.09,0.1026,-1.3953,43,72,4,0,2,0,"aliphatic"
715.4821015,"C41H69O6N2P1","CHONP",1.68,0.15,0.0857,-1.2439,41,69,6,2,0,1,"aliphatic"
715.515229,"C43H72O8","CHO",1.67,0.19,0.1026,-1.3023,43,72,8,0,0,0,"aliphatic"
715.516206,"C44H76O3S2","CHOS",1.73,0.07,0.0864,-1.5,44,76,3,0,2,0,"aliphatic"
715.518971,"C40H76O8S1","CHOS",1.9,0.2,-0.0571,-1.45,40,76,8,0,1,0,"aliphatic"
715.551944,"C44H76O7","CHO",1.73,0.16,0.0864,-1.4091,44,76,7,0,0,0,"aliphatic"
715.554672,"C43H77O4N2P1","CHONP",1.79,0.09,0.0526,-1.4651,43,77,4,2,0,1,"aliphatic"
715.555033,"C41H80O7S1","CHOS",1.95,0.17,-0.0685,-1.561,41,80,7,0,1,0,"aliphatic"
715.5663229,"C40H80O6N2S1","CHONS",2,0.15,-0.1176,-1.5,40,80,6,2,1,0,"aliphatic"
715.5672915,"C48H76O4","CHO",1.58,0.08,0.1957,-1.4167,48,76,4,0,0,0,"aliphatic"
715.573713,"C42H84O4S2","CHOS",2,0.1,-0.0789,-1.7143,42,84,4,0,2,0,"aliphatic"
715.581634,"C44H80O3N2S1","CHONS",1.82,0.07,0.038,-1.5,44,80,3,2,1,0,"aliphatic"
715.5834816,"C42H85O4S1P1","CHOSP",2.02,0.1,-0.0789,-1.7857,42,85,4,0,1,1,"aliphatic"
715.5841659,"C40H80O8N2","CHON",2,0.2,-0.1176,-1.45,40,80,8,2,0,0,"aliphatic"
715.5850837,"C41H84O3N2S2","CHONS",2.05,0.07,-0.1268,-1.6585,41,84,3,2,2,0,"aliphatic"
715.5912104,"C44H81O3N2P1","CHONP",1.84,0.07,0.038,-1.5682,44,81,3,2,0,1,"aliphatic"
715.621435,"C42H88O2N2S2","CHONS",2.1,0.05,-0.1351,-1.7619,42,88,2,2,2,0,"aliphatic"
715.6247143,"C46H84O5","CHO",1.83,0.11,0.0575,-1.6087,46,84,5,0,0,0,"aliphatic"
715.6279257,"C43H88O5S1","CHOS",2.05,0.12,-0.0886,-1.7674,43,88,5,0,1,0,"aliphatic"
715.645639,"C43H88O7","CHO",2.05,0.16,-0.0886,-1.7209,43,88,7,0,0,0,"aliphatic"
715.6611785,"C47H88O4","CHO",1.87,0.09,0.0444,-1.7021,47,88,4,0,0,0,"aliphatic"
716.443597,"C33H67O15N1","CHON",2.03,0.45,-0.3061,-1.0303,33,67,15,1,0,0,"aliphatic"
716.444667,"C34H71O10N1S2","CHONS",2.09,0.29,-0.3077,-1.2941,34,71,10,1,2,0,"aliphatic"
716.4460459,"C34H73O8N1S1P2","CHONSP",2.15,0.24,-0.3077,-1.5294,34,73,8,1,1,2,"aliphatic"
716.4467256,"C32H68O12N3P1","CHONP",2.12,0.38,-0.4091,-1.0938,32,68,12,3,0,1,"aliphatic"
716.571124,"C39H80O6N3P1","CHONP",2.05,0.15,-0.1562,-1.5128,39,80,6,3,0,1,"aliphatic"
717.257242,"C27H46O20N2","CHON",1.7,0.74,-0.4,0,27,46,20,2,0,0,"aliphatic"
717.3849358,"C31H62O14N2S1","CHONS",2,0.45,-0.381,-0.8387,31,62,14,2,1,0,"aliphatic"
717.3853555,"C39H58O12","CHO",1.49,0.31,0.1515,-0.8718,39,58,12,0,0,0,"unsaturated/lignin"
