"FT_col","W","formula","presence","Site","Trtmt","Core","Material","formulareps","include"
"FT","W","C25H38O14",1,"TOOL","FTC",2,"Organic",2,TRUE
"FT","W","C32H66O5S1",1,"TOOL","FTC",2,"Organic",3,TRUE
"FT","W","C19H32O17S1",1,"TOOL","FTC",2,"Organic",3,TRUE
"FT","W","C26H19O9N2S1P1",1,"TOOL","FTC",2,"Organic",2,TRUE
"FT","W","C28H38O12",1,"TOOL","FTC",2,"Organic",3,TRUE
"FT","W","C30H46O10",1,"TOOL","FTC",2,"Organic",3,TRUE
"FT","W","C28H42O12",1,"TOOL","FTC",2,"Organic",3,TRUE
"FT","W","C32H64O5N1P1",1,"TOOL","FTC",2,"Organic",3,TRUE
"FT","W","C32H64O6S1",1,"TOOL","FTC",2,"Organic",3,TRUE
"FT","W","C33H68O5S1",1,"TOOL","FTC",2,"Organic",3,TRUE
"FT","W","C32H66O6S1",1,"TOOL","FTC",2,"Organic",3,TRUE
"FT","W","C28H38O13",1,"TOOL","FTC",2,"Organic",3,TRUE
"FT","W","C33H67O5N1S1",1,"TOOL","FTC",2,"Organic",3,TRUE
"FT","W","C33H66O6S1",1,"TOOL","FTC",2,"Organic",3,TRUE
"FT","W","C32H65O6N1S1",1,"TOOL","FTC",2,"Organic",2,TRUE
"FT","W","C34H67O5N1S1",1,"TOOL","FTC",2,"Organic",3,TRUE
"FT","W","C36H65O3N2P1",1,"TOOL","FTC",2,"Organic",3,TRUE
"FT","W","C33H67O6N1S1",1,"TOOL","FTC",2,"Organic",3,TRUE
"FT","W","C33H65O7N1S1",1,"TOOL","FTC",2,"Organic",3,TRUE
"FT","W","C35H69O6N1S1",1,"TOOL","FTC",2,"Organic",3,TRUE
"FT","W","C34H67O7N1S1",1,"TOOL","FTC",2,"Organic",3,TRUE
"FT","W","C36H71O6N1S1",1,"TOOL","FTC",2,"Organic",3,TRUE
"FT","W","C24H42O21",1,"TOOL","FTC",2,"Organic",3,TRUE
"FT","W","C24H44O22",1,"TOOL","FTC",2,"Organic",3,TRUE
"FT","W","C38H36O12N2",1,"TOOL","FTC",2,"Organic",3,TRUE
"FT","W","C42H78O5N2S2",1,"TOOL","FTC",2,"Organic",3,TRUE
"FT","W","C38H77O13N1",1,"TOOL","FTC",2,"Organic",3,TRUE
"FT","W","C50H72O5S1",1,"TOOL","FTC",2,"Organic",2,TRUE
"FT","W","C10H18O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C9H18O3N2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C7H12O5N2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C10H8O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H12O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C9H6O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C9H8O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H16O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H20O3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C10H15O2N1S1",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C9H10O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C10H14O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H18O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H22O3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H26O2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C9H12O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C10H16O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H20O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C8H14O5N2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C10H18O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C9H18O4N2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H8O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H24O1",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C10H6O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H10O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H22O2",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C10H8O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H16O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C9H6O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C10H10O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C7H14O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H14O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H18O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H22O3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H26O2",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C9H8O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C10H12O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H16O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H20O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H24O3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H28O2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C10H14O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H18O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H22O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H22O3N2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C10H16O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C9H16O5N2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C10H20O4N2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H6O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H8O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H12O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C10H6O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H10O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H14O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H18O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C10H8O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H12O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H16O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H20O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H24O3",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C15H28O2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C10H10O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H14O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H18O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H22O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H26O3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H30O2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H25O3N1",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C10H12O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C9H12O6N2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H16O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H20O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H24O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H24O3N2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H28O3",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C10H19O4N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C9H10O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H10O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C10H14O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H18O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C10H18O5N2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H22O4N2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C9H17O5N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H8O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C9H12O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C9H16O6N2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H24O2",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C11H6O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H10O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H14O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H18O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H22O3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H21O3N1",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C11H8O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H12O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H16O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H20O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H10O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H14O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H18O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H22O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H30O2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C10H8O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H12O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H16O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H20O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H24O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H28O3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H32O2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H15O6N1",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H19O4N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C10H10O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H10O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H14O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H18O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H22O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H26O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H30O3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H21O4N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H8O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C10H12O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H16O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H20O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H20O5N2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C10H19O5N3",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C13H10O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H18O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H8O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H12O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C10H16O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H16O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H20O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H23O3N1",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H6O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H10O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H14O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H18O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H22O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H8O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H12O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C9H16O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H16O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H20O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H24O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H32O2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C9H19O8N1",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H10O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H14O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C9H18O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H18O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H22O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H26O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H30O3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H34O2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H8O6",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C11H12O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H16O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H20O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H24O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H28O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H32O3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H23O4N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C10H10O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H10O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H14O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H18O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H22O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C10H17O6N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H21O5N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H8O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C10H12O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H12O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C10H16O7N2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H16O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H20O6N2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C10H19O6N3",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C13H10O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H14O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H18O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H22O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H22O3N2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H30O3S1",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H8O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H12O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H16O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H16O5N2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H20O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H32O2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H10O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H14O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H18O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H22O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H34O2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H12O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H16O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C10H20O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H20O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H24O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H32O3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H36O2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H23O4N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H10O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H10O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H14O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H18O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H22O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H30O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H34O3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H25O4N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H8O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H12O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H16O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H20O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H24O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H32O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H19O6N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H23O5N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H6O8",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C14H10O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H14O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H14O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H18O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H18O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H22O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H22O4",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C11H17O8N1",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C10H17O7N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H21O6N3",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C13H8O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C10H12O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H12O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H16O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H20O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H24O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H10O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H14O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H18O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H18O5N2",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C16H22O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H26O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H30O3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H8O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H12O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H16O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H20O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H24O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H32O3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H36O2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H23O8N1",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H10O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C10H18O6S2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H14O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C10H18O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H18O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H22O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H26O3S1",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H26O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H34O3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H38O2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C10H21O9N1",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H25O4N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H8O10",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C15H8O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H12O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H12O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H16O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H20O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H24O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H28O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H32O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H36O3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H27O4N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H6O8",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C11H10O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H10O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H14O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H18O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H22O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H34O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H21O6N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H25O5N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H8O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H12O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H12O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H16O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H16O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H20O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H20O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H19O7N3",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C12H23O6N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H10O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H14O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H18O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H22O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H8O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H12O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H16O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H20O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H24O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H6O10",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C13H10O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H14O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H18O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H22O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H26O5",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H30O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H25O8N1",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H12O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H16O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H24O5S2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H20O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H24O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H28O3S1",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H32O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C19H36O3",1,"TOOL","CON",2,"Organic",2,TRUE
"FT","W","C20H40O2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H10O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H10O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H14O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C11H22O6S2",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H18O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H22O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H26O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H34O4",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H25O5N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H29O4N3",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C15H8O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C12H12O10",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C16H12O7",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C13H16O9",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C17H16O6",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C14H20O8",1,"TOOL","CON",2,"Organic",3,TRUE
"FT","W","C18H20O5",1,"TOOL","CON",2,"Organic",3,TRUE
