"","column_names","site_pos","core_pos","depth_pos","depth_m","Label","Def1","season","year","site","depth","core","mag.vec","dur.vec"
"304","HEAL_501_004","HEAL",4,501,-0.02,"Exclude",NA,"fall",2,"HEAL",501,4,"1.5","4"
"305","HEAL_502_004","HEAL",4,502,-0.06,"Exclude",NA,"fall",2,"HEAL",502,4,"1.5","4"
"306","HEAL_503_004","HEAL",4,503,-0.16,"Exclude",NA,"fall",2,"HEAL",503,4,"1.5","4"
"307","HEAL_504_004","HEAL",4,504,-0.26,"Exclude",NA,"fall",2,"HEAL",504,4,"1.5","4"
"308","HEAL_505_004","HEAL",4,505,-0.36,"Exclude",NA,"fall",2,"HEAL",505,4,"1.5","4"
"309","HEAL_506_004","HEAL",4,506,-0.46,"Exclude",NA,"fall",2,"HEAL",506,4,"1.5","4"
"310","HEAL_507_004","HEAL",4,507,-0.66,"Exclude",NA,"fall",2,"HEAL",507,4,"1.5","4"
"311","HEAL_508_004","HEAL",4,508,-0.96,"Exclude",NA,"fall",2,"HEAL",508,4,"1.5","4"
"312","HEAL_509_004","HEAL",4,509,-1.66,"Exclude",NA,"fall",2,"HEAL",509,4,"1.5","4"
"313","HEAL_501_005","HEAL",5,501,-0.02,"Exclude",NA,"fall",2,"HEAL",501,5,"1.5","4"
"314","HEAL_502_005","HEAL",5,502,-0.06,"Exclude",NA,"fall",2,"HEAL",502,5,"1.5","4"
"315","HEAL_503_005","HEAL",5,503,-0.16,"Exclude",NA,"fall",2,"HEAL",503,5,"1.5","4"
"316","HEAL_504_005","HEAL",5,504,-0.26,"Exclude",NA,"fall",2,"HEAL",504,5,"1.5","4"
"317","HEAL_505_005","HEAL",5,505,-0.36,"Exclude",NA,"fall",2,"HEAL",505,5,"1.5","4"
"318","HEAL_506_005","HEAL",5,506,-0.46,"Exclude",NA,"fall",2,"HEAL",506,5,"1.5","4"
"319","HEAL_507_005","HEAL",5,507,-0.66,"Exclude",NA,"fall",2,"HEAL",507,5,"1.5","4"
"320","HEAL_508_005","HEAL",5,508,-0.96,"Exclude",NA,"fall",2,"HEAL",508,5,"1.5","4"
"321","HEAL_509_005","HEAL",5,509,-1.26,"Exclude",NA,"fall",2,"HEAL",509,5,"1.5","4"
"322","BARR_501_001","BARR",1,501,-0.02,"Keep",2,"fall",3,"BARR",501,1,"1.5","4"
"323","BARR_502_001","BARR",1,502,-0.06,"Keep",2,"fall",3,"BARR",502,1,"1.5","4"
"324","BARR_503_001","BARR",1,503,-0.16,"Exclude",NA,"fall",3,"BARR",503,1,"1.5","4"
"325","BARR_504_001","BARR",1,504,-0.26,"Keep",0,"fall",3,"BARR",504,1,"1.5","4"
"326","BARR_505_001","BARR",1,505,-0.36,"Keep",0,"fall",3,"BARR",505,1,"1.5","4"
"327","BARR_506_001","BARR",1,506,-0.56,"Keep",0,"fall",3,"BARR",506,1,"1.5","4"
"328","BARR_507_001","BARR",1,507,-0.86,"Keep",0,"fall",3,"BARR",507,1,"1.5","4"
"329","BARR_508_001","BARR",1,508,-1.36,"Keep",0,"fall",3,"BARR",508,1,"1.5","4"
"330","BARR_509_001","BARR",1,509,-1.76,"Keep",0,"fall",3,"BARR",509,1,"1.5","4"
"331","BARR_501_002","BARR",2,501,-0.02,"Keep",3,"fall",3,"BARR",501,2,"1.5","4"
"332","BARR_502_002","BARR",2,502,-0.06,"Keep",3,"fall",3,"BARR",502,2,"1.5","4"
"333","BARR_503_002","BARR",2,503,-0.16,"Exclude",NA,"fall",3,"BARR",503,2,"1.5","4"
"334","BARR_505_002","BARR",2,505,-0.36,"Exclude",NA,"fall",3,"BARR",505,2,"1.5","4"
"335","BARR_506_002","BARR",2,506,-0.56,"Keep",0,"fall",3,"BARR",506,2,"1.5","4"
"336","BARR_507_002","BARR",2,507,-0.86,"Keep",0,"fall",3,"BARR",507,2,"1.5","4"
"337","BARR_508_002","BARR",2,508,-1.36,"Keep",0,"fall",3,"BARR",508,2,"1.5","4"
"338","BARR_509_002","BARR",2,509,-2.26,"Keep",0,"fall",3,"BARR",509,2,"1.5","4"
"339","BARR_501_003","BARR",3,501,-0.01,"Keep",1,"fall",3,"BARR",501,3,"1.5","4"
"340","BARR_502_003","BARR",3,502,-0.05,"Keep",0,"fall",3,"BARR",502,3,"1.5","4"
"341","BARR_503_003","BARR",3,503,-0.15,"Keep",0,"fall",3,"BARR",503,3,"1.5","4"
"342","BARR_504_003","BARR",3,504,-0.25,"Keep",0,"fall",3,"BARR",504,3,"1.5","4"
"343","BARR_505_003","BARR",3,505,-0.35,"Keep",0,"fall",3,"BARR",505,3,"1.5","4"
"344","BARR_506_003","BARR",3,506,-0.55,"Keep",0,"fall",3,"BARR",506,3,"1.5","4"
"345","BARR_507_003","BARR",3,507,-0.85,"Keep",0,"fall",3,"BARR",507,3,"1.5","4"
"346","BARR_508_003","BARR",3,508,-1.35,"Keep",0,"fall",3,"BARR",508,3,"1.5","4"
"347","BARR_509_003","BARR",3,509,-1.75,"Keep",0,"fall",3,"BARR",509,3,"1.5","4"
"348","BARR_502_004","BARR",4,502,-0.06,"Keep",1,"fall",3,"BARR",502,4,"1.5","4"
"349","BARR_503_004","BARR",4,503,-0.16,"Keep",0,"fall",3,"BARR",503,4,"1.5","4"
"350","BARR_504_004","BARR",4,504,-0.26,"Keep",0,"fall",3,"BARR",504,4,"1.5","4"
"351","BARR_505_004","BARR",4,505,-0.36,"Keep",0,"fall",3,"BARR",505,4,"1.5","4"
"352","BARR_506_004","BARR",4,506,-0.56,"Keep",0,"fall",3,"BARR",506,4,"1.5","4"
"353","BARR_507_004","BARR",4,507,-0.86,"Keep",0,"fall",3,"BARR",507,4,"1.5","4"
"354","BARR_508_004","BARR",4,508,-1.36,"Keep",0,"fall",3,"BARR",508,4,"1.5","4"
"355","BARR_509_004","BARR",4,509,-1.96,"Keep",0,"fall",3,"BARR",509,4,"1.5","4"
"356","BARR_501_005","BARR",5,501,-0.02,"Keep",6,"fall",3,"BARR",501,5,"1.5","4"
"357","BARR_502_005","BARR",5,502,-0.06,"Keep",7,"fall",3,"BARR",502,5,"1.5","4"
"358","BARR_503_005","BARR",5,503,-0.16,"Keep",1,"fall",3,"BARR",503,5,"1.5","4"
"359","BARR_504_005","BARR",5,504,-0.26,"Keep",0,"fall",3,"BARR",504,5,"1.5","4"
"360","BARR_505_005","BARR",5,505,-0.36,"Keep",0,"fall",3,"BARR",505,5,"1.5","4"
"361","BARR_506_005","BARR",5,506,-0.56,"Exclude",NA,"fall",3,"BARR",506,5,"1.5","4"
"362","BARR_507_005","BARR",5,507,-0.86,"Keep",0,"fall",3,"BARR",507,5,"1.5","4"
"363","BARR_508_005","BARR",5,508,-1.36,"Keep",0,"fall",3,"BARR",508,5,"1.5","4"
"364","BARR_509_005","BARR",5,509,-1.86,"Keep",0,"fall",3,"BARR",509,5,"1.5","4"
"365","TOOL_501_001","TOOL",1,501,-0.02,"Keep",0,"fall",3,"TOOL",501,1,"1.5","4"
"366","TOOL_502_001","TOOL",1,502,-0.06,"Keep",0,"fall",3,"TOOL",502,1,"1.5","4"
"367","TOOL_503_001","TOOL",1,503,-0.16,"Keep",0,"fall",3,"TOOL",503,1,"1.5","4"
"368","TOOL_501_002","TOOL",2,501,-0.02,"Keep",0,"fall",3,"TOOL",501,2,"1.5","4"
"369","TOOL_502_002","TOOL",2,502,-0.06,"Keep",0,"fall",3,"TOOL",502,2,"1.5","4"
"370","TOOL_503_002","TOOL",2,503,-0.16,"Keep",0,"fall",3,"TOOL",503,2,"1.5","4"
"371","TOOL_504_002","TOOL",2,504,-0.26,"Keep",0,"fall",3,"TOOL",504,2,"1.5","4"
"372","TOOL_505_002","TOOL",2,505,-0.36,"Keep",0,"fall",3,"TOOL",505,2,"1.5","4"
"373","TOOL_506_002","TOOL",2,506,-0.46,"Keep",0,"fall",3,"TOOL",506,2,"1.5","4"
"374","TOOL_507_002","TOOL",2,507,-0.56,"Keep",0,"fall",3,"TOOL",507,2,"1.5","4"
"375","TOOL_501_003","TOOL",3,501,-0.02,"Keep",8,"fall",3,"TOOL",501,3,"1.5","4"
"376","TOOL_502_003","TOOL",3,502,-0.06,"Keep",2,"fall",3,"TOOL",502,3,"1.5","4"
"377","TOOL_503_003","TOOL",3,503,-0.16,"Keep",0,"fall",3,"TOOL",503,3,"1.5","4"
"378","TOOL_504_003","TOOL",3,504,-0.26,"Exclude",NA,"fall",3,"TOOL",504,3,"1.5","4"
"379","TOOL_505_003","TOOL",3,505,-0.36,"Keep",0,"fall",3,"TOOL",505,3,"1.5","4"
"380","TOOL_506_003","TOOL",3,506,-0.46,"Keep",0,"fall",3,"TOOL",506,3,"1.5","4"
"381","TOOL_507_003","TOOL",3,507,-0.56,"Keep",0,"fall",3,"TOOL",507,3,"1.5","4"
"382","TOOL_501_004","TOOL",4,501,-0.02,"Keep",0,"fall",3,"TOOL",501,4,"1.5","4"
"383","TOOL_502_004","TOOL",4,502,-0.06,"Keep",1,"fall",3,"TOOL",502,4,"1.5","4"
"384","TOOL_503_004","TOOL",4,503,-0.16,"Keep",0,"fall",3,"TOOL",503,4,"1.5","4"
"385","TOOL_504_004","TOOL",4,504,-0.26,"Keep",0,"fall",3,"TOOL",504,4,"1.5","4"
"386","TOOL_505_004","TOOL",4,505,-0.36,"Keep",0,"fall",3,"TOOL",505,4,"1.5","4"
"387","TOOL_506_004","TOOL",4,506,-0.46,"Keep",0,"fall",3,"TOOL",506,4,"1.5","4"
"388","TOOL_507_004","TOOL",4,507,-0.56,"Keep",0,"fall",3,"TOOL",507,4,"1.5","4"
"389","TOOL_501_005","TOOL",5,501,-0.02,"Keep",0,"fall",3,"TOOL",501,5,"1.5","4"
"390","TOOL_502_005","TOOL",5,502,-0.06,"Keep",0,"fall",3,"TOOL",502,5,"1.5","4"
"391","BONA_501_001","BONA",1,501,-0.02,"Keep",21,"fall",3,"BONA",501,1,"1.5","4"
"392","BONA_502_001","BONA",1,502,-0.06,"Keep",18,"fall",3,"BONA",502,1,"1.5","4"
"393","BONA_503_001","BONA",1,503,-0.16,"Keep",10,"fall",3,"BONA",503,1,"1.5","4"
"394","BONA_504_001","BONA",1,504,-0.26,"Keep",3,"fall",3,"BONA",504,1,"1.5","4"
"395","BONA_505_001","BONA",1,505,-0.46,"Keep",0,"fall",3,"BONA",505,1,"1.5","4"
"396","BONA_506_001","BONA",1,506,-0.76,"Keep",0,"fall",3,"BONA",506,1,"1.5","4"
"397","BONA_507_001","BONA",1,507,-1.06,"Keep",0,"fall",3,"BONA",507,1,"1.5","4"
"398","BONA_508_001","BONA",1,508,-1.56,"Keep",0,"fall",3,"BONA",508,1,"1.5","4"
"399","BONA_509_001","BONA",1,509,-1.86,"Keep",0,"fall",3,"BONA",509,1,"1.5","4"
"400","BONA_501_002","BONA",2,501,-0.01,"Keep",14,"fall",3,"BONA",501,2,"1.5","4"
"401","BONA_502_002","BONA",2,502,-0.05,"Keep",13,"fall",3,"BONA",502,2,"1.5","4"
"402","BONA_503_002","BONA",2,503,-0.15,"Keep",5,"fall",3,"BONA",503,2,"1.5","4"
"403","BONA_504_002","BONA",2,504,-0.25,"Keep",3,"fall",3,"BONA",504,2,"1.5","4"
"404","BONA_505_002","BONA",2,505,-0.45,"Keep",0,"fall",3,"BONA",505,2,"1.5","4"
"405","BONA_506_002","BONA",2,506,-0.75,"Exclude",NA,"fall",3,"BONA",506,2,"1.5","4"
"406","BONA_507_002","BONA",2,507,-1.05,"Keep",0,"fall",3,"BONA",507,2,"1.5","4"
"407","BONA_508_002","BONA",2,508,-1.55,"Keep",0,"fall",3,"BONA",508,2,"1.5","4"
"408","BONA_509_002","BONA",2,509,-1.85,"Keep",0,"fall",3,"BONA",509,2,"1.5","4"
"409","BONA_501_003","BONA",3,501,-0.02,"Keep",17,"fall",3,"BONA",501,3,"1.5","4"
"410","BONA_502_003","BONA",3,502,-0.06,"Keep",15,"fall",3,"BONA",502,3,"1.5","4"
"411","BONA_503_003","BONA",3,503,-0.16,"Keep",5,"fall",3,"BONA",503,3,"1.5","4"
"412","BONA_504_003","BONA",3,504,-0.26,"Keep",0,"fall",3,"BONA",504,3,"1.5","4"
"413","BONA_505_003","BONA",3,505,-0.46,"Keep",0,"fall",3,"BONA",505,3,"1.5","4"
"414","BONA_506_003","BONA",3,506,-0.76,"Keep",0,"fall",3,"BONA",506,3,"1.5","4"
"415","BONA_507_003","BONA",3,507,-1.06,"Keep",0,"fall",3,"BONA",507,3,"1.5","4"
"416","BONA_508_003","BONA",3,508,-1.56,"Keep",0,"fall",3,"BONA",508,3,"1.5","4"
"417","BONA_509_003","BONA",3,509,-1.86,"Keep",0,"fall",3,"BONA",509,3,"1.5","4"
"418","BONA_501_004","BONA",4,501,-0.02,"Keep",15,"fall",3,"BONA",501,4,"1.5","4"
"419","BONA_502_004","BONA",4,502,-0.06,"Keep",8,"fall",3,"BONA",502,4,"1.5","4"
"420","BONA_503_004","BONA",4,503,-0.16,"Keep",2,"fall",3,"BONA",503,4,"1.5","4"
"421","BONA_504_004","BONA",4,504,-0.26,"Keep",0,"fall",3,"BONA",504,4,"1.5","4"
"422","BONA_505_004","BONA",4,505,-0.46,"Keep",0,"fall",3,"BONA",505,4,"1.5","4"
"423","BONA_506_004","BONA",4,506,-0.76,"Keep",0,"fall",3,"BONA",506,4,"1.5","4"
"424","BONA_507_004","BONA",4,507,-1.06,"Keep",0,"fall",3,"BONA",507,4,"1.5","4"
"425","BONA_508_004","BONA",4,508,-1.56,"Keep",0,"fall",3,"BONA",508,4,"1.5","4"
"426","BONA_509_004","BONA",4,509,-1.96,"Keep",0,"fall",3,"BONA",509,4,"1.5","4"
"427","BONA_501_005","BONA",5,501,-0.03,"Keep",9,"fall",3,"BONA",501,5,"1.5","4"
"428","BONA_502_005","BONA",5,502,-0.07,"Keep",7,"fall",3,"BONA",502,5,"1.5","4"
"429","BONA_503_005","BONA",5,503,-0.17,"Keep",3,"fall",3,"BONA",503,5,"1.5","4"
"430","BONA_504_005","BONA",5,504,-0.27,"Exclude",NA,"fall",3,"BONA",504,5,"1.5","4"
"431","BONA_505_005","BONA",5,505,-0.47,"Keep",0,"fall",3,"BONA",505,5,"1.5","4"
"432","BONA_506_005","BONA",5,506,-0.77,"Keep",0,"fall",3,"BONA",506,5,"1.5","4"
"433","BONA_507_005","BONA",5,507,-1.07,"Keep",0,"fall",3,"BONA",507,5,"1.5","4"
"434","BONA_508_005","BONA",5,508,-1.57,"Keep",0,"fall",3,"BONA",508,5,"1.5","4"
"435","BONA_509_005","BONA",5,509,-2.07,"Keep",0,"fall",3,"BONA",509,5,"1.5","4"
"436","HEAL_501_001","HEAL",1,501,-0.03,"Keep",14,"fall",3,"HEAL",501,1,"1.5","4"
"437","HEAL_502_001","HEAL",1,502,-0.07,"Keep",15,"fall",3,"HEAL",502,1,"1.5","4"
"438","HEAL_503_001","HEAL",1,503,-0.17,"Keep",13,"fall",3,"HEAL",503,1,"1.5","4"
"439","HEAL_504_001","HEAL",1,504,-0.27,"Keep",13,"fall",3,"HEAL",504,1,"1.5","4"
"440","HEAL_505_001","HEAL",1,505,-0.37,"Keep",5,"fall",3,"HEAL",505,1,"1.5","4"
"441","HEAL_506_001","HEAL",1,506,-0.47,"Keep",0,"fall",3,"HEAL",506,1,"1.5","4"
"442","HEAL_507_001","HEAL",1,507,-0.67,"Exclude",NA,"fall",3,"HEAL",507,1,"1.5","4"
"443","HEAL_508_001","HEAL",1,508,-0.97,"Exclude",NA,"fall",3,"HEAL",508,1,"1.5","4"
"444","HEAL_509_001","HEAL",1,509,-1.57,"Keep",0,"fall",3,"HEAL",509,1,"1.5","4"
"445","HEAL_501_002","HEAL",2,501,-0.02,"Exclude",NA,"fall",3,"HEAL",501,2,"1.5","4"
"446","HEAL_502_002","HEAL",2,502,-0.06,"Exclude",NA,"fall",3,"HEAL",502,2,"1.5","4"
"447","HEAL_503_002","HEAL",2,503,-0.16,"Exclude",NA,"fall",3,"HEAL",503,2,"1.5","4"
"448","HEAL_504_002","HEAL",2,504,-0.26,"Exclude",NA,"fall",3,"HEAL",504,2,"1.5","4"
"449","HEAL_506_002","HEAL",2,506,-0.46,"Exclude",NA,"fall",3,"HEAL",506,2,"1.5","4"
"450","HEAL_507_002","HEAL",2,507,-0.66,"Exclude",NA,"fall",3,"HEAL",507,2,"1.5","4"
"451","HEAL_508_002","HEAL",2,508,-0.96,"Exclude",NA,"fall",3,"HEAL",508,2,"1.5","4"
"452","HEAL_509_002","HEAL",2,509,-1.36,"Exclude",NA,"fall",3,"HEAL",509,2,"1.5","4"
"453","HEAL_501_003","HEAL",3,501,-0.02,"Exclude",NA,"fall",3,"HEAL",501,3,"1.5","4"
"454","HEAL_502_003","HEAL",3,502,-0.06,"Keep",11,"fall",3,"HEAL",502,3,"1.5","4"
"455","HEAL_503_003","HEAL",3,503,-0.16,"Keep",11,"fall",3,"HEAL",503,3,"1.5","4"
"456","HEAL_504_003","HEAL",3,504,-0.26,"Keep",9,"fall",3,"HEAL",504,3,"1.5","4"
"457","HEAL_505_003","HEAL",3,505,-0.36,"Keep",1,"fall",3,"HEAL",505,3,"1.5","4"
"458","HEAL_506_003","HEAL",3,506,-0.46,"Keep",0,"fall",3,"HEAL",506,3,"1.5","4"
"459","HEAL_507_003","HEAL",3,507,-0.66,"Keep",0,"fall",3,"HEAL",507,3,"1.5","4"
"460","HEAL_508_003","HEAL",3,508,-0.96,"Keep",0,"fall",3,"HEAL",508,3,"1.5","4"
"461","HEAL_509_003","HEAL",3,509,-1.26,"Keep",0,"fall",3,"HEAL",509,3,"1.5","4"
"462","HEAL_501_004","HEAL",4,501,-0.02,"Keep",11,"fall",3,"HEAL",501,4,"1.5","4"
"463","HEAL_502_004","HEAL",4,502,-0.06,"Keep",11,"fall",3,"HEAL",502,4,"1.5","4"
"464","HEAL_503_004","HEAL",4,503,-0.16,"Keep",14,"fall",3,"HEAL",503,4,"1.5","4"
"465","HEAL_504_004","HEAL",4,504,-0.26,"Keep",14,"fall",3,"HEAL",504,4,"1.5","4"
"466","HEAL_505_004","HEAL",4,505,-0.36,"Keep",8,"fall",3,"HEAL",505,4,"1.5","4"
"467","HEAL_506_004","HEAL",4,506,-0.46,"Exclude",NA,"fall",3,"HEAL",506,4,"1.5","4"
"468","HEAL_507_004","HEAL",4,507,-0.66,"Keep",0,"fall",3,"HEAL",507,4,"1.5","4"
"469","HEAL_508_004","HEAL",4,508,-0.96,"Keep",0,"fall",3,"HEAL",508,4,"1.5","4"
"470","HEAL_509_004","HEAL",4,509,-1.66,"Keep",0,"fall",3,"HEAL",509,4,"1.5","4"
"471","HEAL_501_005","HEAL",5,501,-0.02,"Keep",12,"fall",3,"HEAL",501,5,"1.5","4"
"472","HEAL_502_005","HEAL",5,502,-0.06,"Keep",11,"fall",3,"HEAL",502,5,"1.5","4"
"473","HEAL_503_005","HEAL",5,503,-0.16,"Keep",12,"fall",3,"HEAL",503,5,"1.5","4"
"474","HEAL_504_005","HEAL",5,504,-0.26,"Keep",11,"fall",3,"HEAL",504,5,"1.5","4"
"475","HEAL_505_005","HEAL",5,505,-0.36,"Keep",8,"fall",3,"HEAL",505,5,"1.5","4"
"476","HEAL_506_005","HEAL",5,506,-0.46,"Keep",0,"fall",3,"HEAL",506,5,"1.5","4"
"477","HEAL_507_005","HEAL",5,507,-0.66,"Keep",0,"fall",3,"HEAL",507,5,"1.5","4"
"478","HEAL_508_005","HEAL",5,508,-0.96,"Keep",0,"fall",3,"HEAL",508,5,"1.5","4"
"479","HEAL_509_005","HEAL",5,509,-1.26,"Keep",0,"fall",3,"HEAL",509,5,"1.5","4"
"480","BARR_505_004","BARR",4,505,-0.36,"Exclude",NA,"spring",1,"BARR",505,4,"1.5","4"
"481","BARR_509_004","BARR",4,509,-1.96,"Exclude",NA,"spring",1,"BARR",509,4,"1.5","4"
"482","BARR_506_005","BARR",5,506,-0.56,"Exclude",NA,"spring",1,"BARR",506,5,"1.5","4"
"483","TOOL_501_001","TOOL",1,501,-0.02,"Keep",0,"spring",1,"TOOL",501,1,"1.5","4"
"484","TOOL_502_001","TOOL",1,502,-0.06,"Keep",0,"spring",1,"TOOL",502,1,"1.5","4"
"485","TOOL_503_001","TOOL",1,503,-0.16,"Keep",0,"spring",1,"TOOL",503,1,"1.5","4"
"486","TOOL_501_002","TOOL",2,501,-0.02,"Exclude",NA,"spring",1,"TOOL",501,2,"1.5","4"
"487","TOOL_502_002","TOOL",2,502,-0.06,"Exclude",NA,"spring",1,"TOOL",502,2,"1.5","4"
"488","TOOL_503_002","TOOL",2,503,-0.16,"Exclude",NA,"spring",1,"TOOL",503,2,"1.5","4"
"489","TOOL_504_002","TOOL",2,504,-0.26,"Exclude",NA,"spring",1,"TOOL",504,2,"1.5","4"
"490","TOOL_505_002","TOOL",2,505,-0.36,"Exclude",NA,"spring",1,"TOOL",505,2,"1.5","4"
"491","TOOL_506_002","TOOL",2,506,-0.46,"Exclude",NA,"spring",1,"TOOL",506,2,"1.5","4"
"492","TOOL_507_002","TOOL",2,507,-0.56,"Exclude",NA,"spring",1,"TOOL",507,2,"1.5","4"
"493","TOOL_501_003","TOOL",3,501,-0.02,"Keep",0,"spring",1,"TOOL",501,3,"1.5","4"
"494","TOOL_502_003","TOOL",3,502,-0.06,"Keep",0,"spring",1,"TOOL",502,3,"1.5","4"
"495","TOOL_503_003","TOOL",3,503,-0.16,"Keep",0,"spring",1,"TOOL",503,3,"1.5","4"
"496","TOOL_504_003","TOOL",3,504,-0.26,"Keep",0,"spring",1,"TOOL",504,3,"1.5","4"
"497","TOOL_505_003","TOOL",3,505,-0.36,"Keep",0,"spring",1,"TOOL",505,3,"1.5","4"
"498","TOOL_506_003","TOOL",3,506,-0.46,"Keep",0,"spring",1,"TOOL",506,3,"1.5","4"
"499","TOOL_507_003","TOOL",3,507,-0.56,"Keep",0,"spring",1,"TOOL",507,3,"1.5","4"
"500","TOOL_501_004","TOOL",4,501,-0.02,"Keep",0,"spring",1,"TOOL",501,4,"1.5","4"
"501","TOOL_502_004","TOOL",4,502,-0.06,"Keep",0,"spring",1,"TOOL",502,4,"1.5","4"
"502","TOOL_503_004","TOOL",4,503,-0.16,"Keep",0,"spring",1,"TOOL",503,4,"1.5","4"
"503","TOOL_504_004","TOOL",4,504,-0.26,"Keep",0,"spring",1,"TOOL",504,4,"1.5","4"
"504","TOOL_505_004","TOOL",4,505,-0.36,"Keep",0,"spring",1,"TOOL",505,4,"1.5","4"
"505","TOOL_506_004","TOOL",4,506,-0.46,"Keep",0,"spring",1,"TOOL",506,4,"1.5","4"
"506","TOOL_507_004","TOOL",4,507,-0.56,"Keep",0,"spring",1,"TOOL",507,4,"1.5","4"
"507","TOOL_501_005","TOOL",5,501,-0.02,"Keep",0,"spring",1,"TOOL",501,5,"1.5","4"
"508","TOOL_502_005","TOOL",5,502,-0.06,"Keep",0,"spring",1,"TOOL",502,5,"1.5","4"
"509","BONA_501_001","BONA",1,501,-0.02,"Keep",1,"spring",1,"BONA",501,1,"1.5","4"
"510","BONA_502_001","BONA",1,502,-0.06,"Keep",1,"spring",1,"BONA",502,1,"1.5","4"
"511","BONA_503_001","BONA",1,503,-0.16,"Keep",1,"spring",1,"BONA",503,1,"1.5","4"
"512","BONA_504_001","BONA",1,504,-0.26,"Keep",0,"spring",1,"BONA",504,1,"1.5","4"
"513","BONA_505_001","BONA",1,505,-0.46,"Keep",0,"spring",1,"BONA",505,1,"1.5","4"
"514","BONA_506_001","BONA",1,506,-0.76,"Keep",0,"spring",1,"BONA",506,1,"1.5","4"
"515","BONA_507_001","BONA",1,507,-1.06,"Keep",0,"spring",1,"BONA",507,1,"1.5","4"
"516","BONA_508_001","BONA",1,508,-1.56,"Keep",0,"spring",1,"BONA",508,1,"1.5","4"
"517","BONA_509_001","BONA",1,509,-1.86,"Keep",0,"spring",1,"BONA",509,1,"1.5","4"
"518","BONA_501_002","BONA",2,501,-0.01,"Keep",2,"spring",1,"BONA",501,2,"1.5","4"
"519","BONA_502_002","BONA",2,502,-0.05,"Keep",1,"spring",1,"BONA",502,2,"1.5","4"
"520","BONA_503_002","BONA",2,503,-0.15,"Keep",0,"spring",1,"BONA",503,2,"1.5","4"
"521","BONA_504_002","BONA",2,504,-0.25,"Keep",0,"spring",1,"BONA",504,2,"1.5","4"
"522","BONA_505_002","BONA",2,505,-0.45,"Keep",0,"spring",1,"BONA",505,2,"1.5","4"
"523","BONA_506_002","BONA",2,506,-0.75,"Keep",0,"spring",1,"BONA",506,2,"1.5","4"
"524","BONA_507_002","BONA",2,507,-1.05,"Keep",0,"spring",1,"BONA",507,2,"1.5","4"
"525","BONA_508_002","BONA",2,508,-1.55,"Keep",0,"spring",1,"BONA",508,2,"1.5","4"
"526","BONA_509_002","BONA",2,509,-1.85,"Keep",0,"spring",1,"BONA",509,2,"1.5","4"
"527","BONA_501_003","BONA",3,501,-0.02,"Keep",0,"spring",1,"BONA",501,3,"1.5","4"
"528","BONA_502_003","BONA",3,502,-0.06,"Keep",0,"spring",1,"BONA",502,3,"1.5","4"
"529","BONA_503_003","BONA",3,503,-0.16,"Keep",0,"spring",1,"BONA",503,3,"1.5","4"
"530","BONA_504_003","BONA",3,504,-0.26,"Keep",0,"spring",1,"BONA",504,3,"1.5","4"
"531","BONA_505_003","BONA",3,505,-0.46,"Keep",0,"spring",1,"BONA",505,3,"1.5","4"
"532","BONA_506_003","BONA",3,506,-0.76,"Keep",0,"spring",1,"BONA",506,3,"1.5","4"
"533","BONA_507_003","BONA",3,507,-1.06,"Keep",0,"spring",1,"BONA",507,3,"1.5","4"
"534","BONA_508_003","BONA",3,508,-1.56,"Keep",0,"spring",1,"BONA",508,3,"1.5","4"
"535","BONA_509_003","BONA",3,509,-1.86,"Keep",0,"spring",1,"BONA",509,3,"1.5","4"
"536","BONA_501_004","BONA",4,501,-0.02,"Keep",0,"spring",1,"BONA",501,4,"1.5","4"
"537","BONA_502_004","BONA",4,502,-0.06,"Keep",0,"spring",1,"BONA",502,4,"1.5","4"
"538","BONA_503_004","BONA",4,503,-0.16,"Keep",0,"spring",1,"BONA",503,4,"1.5","4"
"539","BONA_504_004","BONA",4,504,-0.26,"Keep",0,"spring",1,"BONA",504,4,"1.5","4"
"540","BONA_505_004","BONA",4,505,-0.46,"Keep",0,"spring",1,"BONA",505,4,"1.5","4"
"541","BONA_506_004","BONA",4,506,-0.76,"Keep",0,"spring",1,"BONA",506,4,"1.5","4"
"542","BONA_507_004","BONA",4,507,-1.06,"Keep",0,"spring",1,"BONA",507,4,"1.5","4"
"543","BONA_508_004","BONA",4,508,-1.56,"Keep",0,"spring",1,"BONA",508,4,"1.5","4"
"544","BONA_509_004","BONA",4,509,-1.96,"Keep",0,"spring",1,"BONA",509,4,"1.5","4"
"545","BONA_501_005","BONA",5,501,-0.03,"Keep",0,"spring",1,"BONA",501,5,"1.5","4"
"546","BONA_502_005","BONA",5,502,-0.07,"Keep",0,"spring",1,"BONA",502,5,"1.5","4"
"547","BONA_503_005","BONA",5,503,-0.17,"Keep",0,"spring",1,"BONA",503,5,"1.5","4"
"548","BONA_504_005","BONA",5,504,-0.27,"Keep",0,"spring",1,"BONA",504,5,"1.5","4"
"549","BONA_505_005","BONA",5,505,-0.47,"Keep",0,"spring",1,"BONA",505,5,"1.5","4"
"550","BONA_506_005","BONA",5,506,-0.77,"Keep",0,"spring",1,"BONA",506,5,"1.5","4"
"551","BONA_507_005","BONA",5,507,-1.07,"Keep",0,"spring",1,"BONA",507,5,"1.5","4"
"552","BONA_508_005","BONA",5,508,-1.57,"Keep",0,"spring",1,"BONA",508,5,"1.5","4"
"553","BONA_509_005","BONA",5,509,-2.07,"Keep",0,"spring",1,"BONA",509,5,"1.5","4"
